construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Small.500.6.2.1.gexf,500,3000,2,1,"[6, 6, 6, 6]",6.0,4.0,4.0,inf,345,0,0,0,0,"[6.0, 4.0]"
cut,cap,first,Small.500.6.2.1.gexf,500,3000,3,2,"[6, 6, 6, 6]",6.0,1.0,1.0,inf,352,0,0,0,0,"[6.0, 1.0]"
cut,cap,first,Small.500.6.2.1.gexf,500,3000,5,3,"[6, 6, 6, 6]",6.0,0,0,inf,0,0,0,0,0,"[6.0, 0]"
cut,cap,first,Small.500.6.2.1.gexf,500,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.6.2.1.gexf,500,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.6.5.1.gexf,500,3000,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,337,0,0,0,0,"[5.0, 3.0]"
cut,cap,first,Small.500.6.5.1.gexf,500,3000,3,2,"[5, 5, 5, 5]",5.0,0,0,inf,0,0,0,0,0,"[5.0, 0]"
cut,cap,first,Small.500.6.5.1.gexf,500,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.6.5.1.gexf,500,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.6.5.1.gexf,500,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.10.2.1.gexf,500,5000,2,1,"[10, 10, 10, 10]",10.0,8.0,8.0,inf,219,0,0,0,0,"[10.0, 8.0]"
cut,cap,first,Small.500.10.2.1.gexf,500,5000,3,2,"[10, 10, 10, 10]",10.0,5.0,5.0,inf,221,0,0,0,0,"[10.0, 5.0]"
cut,cap,first,Small.500.10.2.1.gexf,500,5000,5,3,"[10, 10, 10, 10]",10.0,0,0,inf,0,0,0,0,0,"[10.0, 0]"
cut,cap,first,Small.500.10.2.1.gexf,500,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.10.2.1.gexf,500,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.10.5.1.gexf,500,5000,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,218,0,0,0,0,"[8.0, 6.0]"
cut,cap,first,Small.500.10.5.1.gexf,500,5000,3,2,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,217,0,0,0,0,"[8.0, 3.0]"
cut,cap,first,Small.500.10.5.1.gexf,500,5000,5,3,"[8, 8, 8, 8]",8.0,0,0,inf,0,0,0,0,0,"[8.0, 0]"
cut,cap,first,Small.500.10.5.1.gexf,500,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.10.5.1.gexf,500,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.24.2.1.gexf,500,12000,2,1,"[22, 22, 22, 22]",22.0,20.0,20.0,inf,93,0,0,0,0,"[22.0, 20.0]"
cut,cap,first,Small.500.24.2.1.gexf,500,12000,3,2,"[22, 22, 22, 22]",22.0,17.0,17.0,inf,93,0,0,0,0,"[22.0, 17.0]"
cut,cap,first,Small.500.24.2.1.gexf,500,12000,5,3,"[22, 22, 22, 22]",22.0,12.0,12.0,inf,93,0,0,0,0,"[22.0, 12.0]"
cut,cap,first,Small.500.24.2.1.gexf,500,12000,10,4,"[22, 22, 22, 22]",22.0,2.0,2.0,inf,92,0,0,0,0,"[22.0, 2.0]"
cut,cap,first,Small.500.24.2.1.gexf,500,F,50,5,"[22, 22, 22, 22]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.24.5.1.gexf,500,12000,2,1,"[20, 20, 20, 20]",20.0,18.0,18.0,inf,92,0,0,0,0,"[20.0, 18.0]"
cut,cap,first,Small.500.24.5.1.gexf,500,12000,3,2,"[20, 20, 20, 20]",20.0,15.0,15.0,inf,91,0,0,0,0,"[20.0, 15.0]"
cut,cap,first,Small.500.24.5.1.gexf,500,12000,5,3,"[20, 20, 20, 20]",20.0,10.0,10.0,inf,93,0,0,0,0,"[20.0, 10.0]"
cut,cap,first,Small.500.24.5.1.gexf,500,12000,10,4,"[20, 20, 20, 20]",20.0,0,0,inf,0,0,0,0,0,"[20.0, 0]"
cut,cap,first,Small.500.24.5.1.gexf,500,F,50,5,"[20, 20, 20, 20]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Small.500.6.2.2.gexf,500,3000,2,1,"[4, 4, 4, 4]",4.0,2.0,2.0,inf,349,0,0,0,0,"[4.0, 2.0]"
cut,cap,first,Small.500.6.2.2.gexf,500,3000,3,2,"[4, 4, 4, 4]",4.0,0,0,inf,0,0,0,0,0,"[4.0, 0]"
