path,k,max multirute flow,iterations
Rand.Gauss025.50.5.1.gexf,2,2.503204632860383,1
Rand.Gauss025.50.5.1.gexf,3,2.503204632860383,1
Rand.Gauss025.50.5.1.gexf,5,1.8667720660697278-BREAK,6
Rand.Gauss025.50.5.1.gexf,10,F,F
Rand.Gauss025.50.5.1.gexf,50,F,F
Rand.Gauss025.50.10.1.gexf,2,9.63451624149207,1
Rand.Gauss025.50.10.1.gexf,3,9.63451624149207,1
Rand.Gauss025.50.10.1.gexf,5,9.63451624149207,1
Rand.Gauss025.50.10.1.gexf,10,8.821092113914345,7
Rand.Gauss025.50.10.1.gexf,50,F,F
Rand.Gauss025.50.25.1.gexf,2,20.430938190322394,1
Rand.Gauss025.50.25.1.gexf,3,20.430938190322394,1
Rand.Gauss025.50.25.1.gexf,5,20.430938190322394,1
Rand.Gauss025.50.25.1.gexf,10,20.430938190322394,1
Rand.Gauss025.50.25.1.gexf,50,F,F
Rand.Gauss025.100.5.1.gexf,2,5.579988905714839,1
Rand.Gauss025.100.5.1.gexf,3,5.579988905714839,1
Rand.Gauss025.100.5.1.gexf,5,5.579988905714839,1
Rand.Gauss025.100.5.1.gexf,10,F,F
Rand.Gauss025.100.5.1.gexf,50,F,F
Rand.Gauss025.100.10.1.gexf,2,9.453201204062552,1
Rand.Gauss025.100.10.1.gexf,3,9.453201204062552,1
Rand.Gauss025.100.10.1.gexf,5,9.453201204062552,1
Rand.Gauss025.100.10.1.gexf,10,8.459557768983798,3
Rand.Gauss025.100.10.1.gexf,50,F,F
Rand.Gauss025.100.25.1.gexf,2,19.937245208533998,1
Rand.Gauss025.100.25.1.gexf,3,19.937245208533998,1
Rand.Gauss025.100.25.1.gexf,5,19.937245208533998,1
Rand.Gauss025.100.25.1.gexf,10,19.937245208533998,1
Rand.Gauss025.100.25.1.gexf,50,F,F
Rand.Gauss025.500.5.1.gexf,2,5.669364319561645,1
Rand.Gauss025.500.5.1.gexf,3,5.669364319561645,1
Rand.Gauss025.500.5.1.gexf,5,5.553639521670767,2
Rand.Gauss025.500.5.1.gexf,10,F,F
Rand.Gauss025.500.5.1.gexf,50,F,F
Rand.Gauss025.500.10.1.gexf,2,4.908598536451961,1
Rand.Gauss025.500.10.1.gexf,3,4.908598536451961,1
Rand.Gauss025.500.10.1.gexf,5,4.908598536451961,1
Rand.Gauss025.500.10.1.gexf,10,F,F
Rand.Gauss025.500.10.1.gexf,50,F,F
Rand.Gauss025.500.25.1.gexf,2,21.901262613658407,1
Rand.Gauss025.500.25.1.gexf,3,21.901262613658407,1
Rand.Gauss025.500.25.1.gexf,5,21.901262613658407,1
Rand.Gauss025.500.25.1.gexf,10,21.901262613658407,1
Rand.Gauss025.500.25.1.gexf,50,F,F
Rand.Gauss025.1000.5.1.gexf,2,3.48596817616885,1
Rand.Gauss025.1000.5.1.gexf,3,3.4859681761688504,1
Rand.Gauss025.1000.5.1.gexf,5,2.709824113480763,5
Rand.Gauss025.1000.5.1.gexf,10,F,F
Rand.Gauss025.1000.5.1.gexf,50,F,F
Rand.Gauss025.1000.10.1.gexf,2,5.870364967115502,1
Rand.Gauss025.1000.10.1.gexf,3,5.870364967115502,1
Rand.Gauss025.1000.10.1.gexf,5,5.870364967115502,1
Rand.Gauss025.1000.10.1.gexf,10,5.244000507161321,6
Rand.Gauss025.1000.10.1.gexf,50,F,F
