path,k,max multirute flow,iterations
Complete.100.1.3.gexf,50,48.301136053210136,8
Complete.100.20.3.gexf,2,972,1
Complete.100.20.3.gexf,3,972,1
Complete.100.20.3.gexf,5,972,1
Complete.100.20.3.gexf,10,972,1
Complete.100.20.3.gexf,50,972,1
Complete.500.1.3.gexf,2,254.62833811168733,1
Complete.500.1.3.gexf,3,254.62833811168733,1
Complete.500.1.3.gexf,5,254.62833811168733,1
Complete.500.1.3.gexf,10,254.62833811168733,2
Complete.500.1.3.gexf,50,254.62833811168733,3
Complete.500.20.3.gexf,2,4877,1
Complete.500.20.3.gexf,3,4877,1
Complete.500.20.3.gexf,5,4877,1
Complete.500.20.3.gexf,10,4877,1
Complete.500.20.3.gexf,50,4877,1
Complete.1000.1.3.gexf,2,489.12130445669345,1
Complete.1000.1.3.gexf,3,489.12130445669345,1
Complete.1000.1.3.gexf,5,489.12130445669345,1
Complete.1000.1.3.gexf,10,489.12130445669345,1
Complete.1000.1.3.gexf,50,489.12130445669345,1
Complete.1000.20.3.gexf,2,9934,1
Complete.1000.20.3.gexf,3,9934,1
Complete.1000.20.3.gexf,5,9934,1
Complete.1000.20.3.gexf,10,9934,1
Complete.1000.20.3.gexf,50,9934,1
Complete.50.1.4.gexf,2,22.103148203697593,1
Complete.50.1.4.gexf,3,22.103148203697593,1
Complete.50.1.4.gexf,5,22.103148203697593,1
Complete.50.1.4.gexf,10,22.103148203697593,1
Complete.50.1.4.gexf,50,F,F
Complete.50.20.4.gexf,2,480,1
Complete.50.20.4.gexf,3,480,1
Complete.50.20.4.gexf,5,480,1
Complete.50.20.4.gexf,10,480,1
Complete.50.20.4.gexf,50,F,F
Complete.100.1.4.gexf,2,47.63634405281465,1
Complete.100.1.4.gexf,3,47.63634405281465,1
Complete.100.1.4.gexf,5,47.63634405281465,1
Complete.100.1.4.gexf,10,47.63634405281465,1
Complete.100.1.4.gexf,50,47.464513986967134,6
Complete.100.20.4.gexf,2,937,1
Complete.100.20.4.gexf,3,937,1
Complete.100.20.4.gexf,5,937,1
Complete.100.20.4.gexf,10,937,1
Complete.100.20.4.gexf,50,932.7333333333333,7
Complete.500.1.4.gexf,2,245.99201044552612,1
Complete.500.1.4.gexf,3,245.99201044552612,1
Complete.500.1.4.gexf,5,245.99201044552612,1
Complete.500.1.4.gexf,10,245.99201044552612,1
Complete.500.1.4.gexf,50,245.99201044552612,1
Complete.500.20.4.gexf,2,4794,1
