construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Gauss025.500.5.1.gexf,500,2500,2,1,"[10, 10, 10, 10]",5.6693643195616445,3.889979017625129,3.889979017625129,inf,92,0,0,0,0,"[5.6693643195616445, 3.889979017625129]"
cut,cap,first,Rand.Gauss025.500.5.1.gexf,500,2500,3,2,"[10, 10, 10, 10]",5.6693643195616445,1.9959757389680306,1.9959757389680306,inf,136,0,0,0,0,"[5.6693643195616445, 1.9959757389680306]"
cut,cap,first,Rand.Gauss025.500.5.1.gexf,500,2500,5,3,"[10, 10, 10, 10]",5.6693643195616445,0.23813877879261014,0.23813877879261014,inf,408,0,0,0,0,"[5.6693643195616445, 0.23813877879261014]"
cut,cap,first,Rand.Gauss025.500.5.1.gexf,500,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.5.1.gexf,500,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.10.1.gexf,500,5000,2,1,"[10, 10, 10, 10]",4.908598536451961,3.6031200576927507,3.6031200576927507,inf,68,0,0,0,0,"[4.908598536451961, 3.6031200576927507]"
cut,cap,first,Rand.Gauss025.500.10.1.gexf,500,5000,3,2,"[10, 10, 10, 10]",4.908598536451961,1.9096603558265186,1.9096603558265186,inf,95,0,0,0,0,"[4.908598536451961, 1.9096603558265186]"
cut,cap,first,Rand.Gauss025.500.10.1.gexf,500,5000,5,3,"[10, 10, 10, 10]",4.908598536451961,0,0,inf,0,0,0,0,0,"[4.908598536451961, 0]"
cut,cap,first,Rand.Gauss025.500.10.1.gexf,500,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.10.1.gexf,500,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.25.1.gexf,500,12500,2,1,"[46, 46, 46, 46]",21.901262613658403,19.698674236846426,19.698674236846426,inf,25,0,0,0,0,"[21.901262613658403, 19.698674236846426]"
cut,cap,first,Rand.Gauss025.500.25.1.gexf,500,12500,3,2,"[46, 46, 46, 46]",21.901262613658403,17.299298147764468,17.299298147764468,inf,38,0,0,0,0,"[21.901262613658403, 17.299298147764468]"
cut,cap,first,Rand.Gauss025.500.25.1.gexf,500,12500,5,3,"[46, 46, 46, 46]",21.901262613658403,13.980328938211528,13.980328938211528,inf,37,0,0,0,0,"[21.901262613658403, 13.980328938211528]"
cut,cap,first,Rand.Gauss025.500.25.1.gexf,500,12500,10,4,"[46, 46, 46, 46]",21.901262613658403,8.262170325108285,8.262170325108285,inf,38,0,0,0,0,"[21.901262613658403, 8.262170325108285]"
cut,cap,first,Rand.Gauss025.500.25.1.gexf,500,F,50,5,"[46, 46, 46, 46]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.5.2.gexf,500,2500,2,1,"[5, 5, 5, 5]",3.0264539248740943,1.4850537089261993,1.4850537089261993,inf,169,0,0,0,0,"[3.0264539248740943, 1.4850537089261993]"
cut,cap,first,Rand.Gauss025.500.5.2.gexf,500,2500,3,2,"[5, 5, 5, 5]",3.0264539248740943,0,0,inf,0,0,0,0,0,"[3.0264539248740943, 0]"
cut,cap,first,Rand.Gauss025.500.5.2.gexf,500,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.5.2.gexf,500,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.5.2.gexf,500,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.500.10.2.gexf,500,5000,2,1,"[14, 14, 14, 14]",5.971265195705582,4.484956991292611,4.484956991292611,inf,96,0,0,0,0,"[5.971265195705582, 4.484956991292611]"
cut,cap,first,Rand.Gauss025.500.10.2.gexf,500,5000,3,2,"[14, 14, 14, 14]",5.971265195705582,2.9611486567904945,2.9611486567904945,inf,131,0,0,0,0,"[5.971265195705582, 2.9611486567904945]"
