path,k,max multirute flow,iterations
R-MAT.500.25.1.gexf,5,250.0,1
R-MAT.500.25.1.gexf,10,250.0,1
R-MAT.500.25.1.gexf,50,206.31818181818178,9
R-MAT.1000.5.1.gexf,2,87.0,1
R-MAT.1000.5.1.gexf,3,87.0,1
R-MAT.1000.5.1.gexf,5,87.0,1
R-MAT.1000.5.1.gexf,10,87.0,1
R-MAT.1000.5.1.gexf,50,75.225,13
50,75.22500000000001,13
R-MAT.1000.10.1.gexf,2,151.0,1
R-MAT.1000.10.1.gexf,3,151.0,1
R-MAT.1000.10.1.gexf,5,151.0,1
R-MAT.1000.10.1.gexf,10,151.0,1
R-MAT.1000.10.1.gexf,50,128.7142857142857,11
R-MAT.1000.25.1.gexf,2,343.0,1
R-MAT.1000.25.1.gexf,3,343.0,1
R-MAT.1000.25.1.gexf,5,343.0,1
R-MAT.1000.25.1.gexf,10,343.0,1
R-MAT.1000.25.1.gexf,50,328.3125,4
R-MAT.50.5.2.gexf,2,11.0,1
R-MAT.50.5.2.gexf,3,11.0,1
R-MAT.50.5.2.gexf,5,10.8,2
R-MAT.50.5.2.gexf,10,F,F
R-MAT.50.5.2.gexf,50,F,F
R-MAT.50.10.2.gexf,2,29.0,1
R-MAT.50.10.2.gexf,3,29.0,1
R-MAT.50.10.2.gexf,5,27.6,2
R-MAT.50.10.2.gexf,10,19.249999999999993,8
R-MAT.50.10.2.gexf,50,F,F
R-MAT.50.25.2.gexf,2,59.0,1
R-MAT.50.25.2.gexf,3,59.0,1
R-MAT.50.25.2.gexf,5,54.0,2
R-MAT.50.25.2.gexf,10,36.66666666666667,6
R-MAT.50.25.2.gexf,50,F,F
R-MAT.100.5.2.gexf,2,19.0,1
R-MAT.100.5.2.gexf,3,19.0,1
R-MAT.100.5.2.gexf,5,19.0,1
R-MAT.100.5.2.gexf,10,15.124999999999998,4
R-MAT.100.5.2.gexf,50,F,F
R-MAT.100.10.2.gexf,2,41.0,1
R-MAT.100.10.2.gexf,3,41.0,1
R-MAT.100.10.2.gexf,5,39.599999999999994,2
R-MAT.100.10.2.gexf,10,34.375,4
R-MAT.100.10.2.gexf,50,F,F
R-MAT.100.25.2.gexf,2,103.0,1
R-MAT.100.25.2.gexf,3,103.0,1
R-MAT.100.25.2.gexf,5,103.0,1
R-MAT.100.25.2.gexf,10,102.3,3
R-MAT.100.25.2.gexf,50,F,F
R-MAT.500.5.2.gexf,2,58.0,1
R-MAT.500.5.2.gexf,3,58.0,1
R-MAT.500.5.2.gexf,5,58.0,1
R-MAT.500.5.2.gexf,10,58.0,1
R-MAT.500.5.2.gexf,50,F,F
R-MAT.500.10.2.gexf,2,94.0,1
R-MAT.500.10.2.gexf,3,94.0,1
R-MAT.500.10.2.gexf,5,94.0,1
R-MAT.500.10.2.gexf,10,94.0,1
R-MAT.500.10.2.gexf,50,64.5,18
R-MAT.500.25.2.gexf,2,273.0,1
R-MAT.500.25.2.gexf,3,273.0,1
R-MAT.500.25.2.gexf,5,273.0,1
R-MAT.500.25.2.gexf,10,273.0,1
R-MAT.500.25.2.gexf,50,219.3,12
R-MAT.1000.5.2.gexf,2,69.0,1
R-MAT.1000.5.2.gexf,3,69.0,1
R-MAT.1000.5.2.gexf,5,69.0,1
R-MAT.1000.5.2.gexf,10,69.0,1
R-MAT.1000.5.2.gexf,50,F,F
R-MAT.1000.10.2.gexf,2,147.0,1
R-MAT.1000.10.2.gexf,3,147.0,1
R-MAT.1000.10.2.gexf,5,147.0,1
R-MAT.1000.10.2.gexf,10,147.0,1
R-MAT.1000.10.2.gexf,50,123.85714285714288,10
