path,k,max multirute flow,iterations
R-MAT.64.4.4.gexf,3,20.0,1
R-MAT.64.4.4.gexf,5,20.0,1
R-MAT.64.4.4.gexf,10,17.285714285714285,6
R-MAT.64.4.4.gexf,50,F,F
R-MAT.64.8.4.gexf,2,16.0,1
R-MAT.64.8.4.gexf,3,16.0,1
R-MAT.64.8.4.gexf,5,16.0,1
R-MAT.64.8.4.gexf,10,12.571428571428571,5
R-MAT.64.8.4.gexf,50,F,F
R-MAT.64.16.4.gexf,2,49.0,1
R-MAT.64.16.4.gexf,3,49.0,1
R-MAT.64.16.4.gexf,5,49.0,1
R-MAT.64.16.4.gexf,10,44.0,6
R-MAT.64.16.4.gexf,50,F,F
R-MAT.64.32.4.gexf,2,93.0,1
R-MAT.64.32.4.gexf,3,93.0,1
R-MAT.64.32.4.gexf,5,93.0,1
R-MAT.64.32.4.gexf,10,86.77777777777777,4
R-MAT.64.32.4.gexf,50,F,F
R-MAT.64.64.4.gexf,2,185.0,1
R-MAT.64.64.4.gexf,3,185.0,1
R-MAT.64.64.4.gexf,5,185.0,1
R-MAT.64.64.4.gexf,10,174.9,2
R-MAT.64.64.4.gexf,50,F,F
R-MAT.64.128.4.gexf,2,382.0,1
R-MAT.64.128.4.gexf,3,382.0,1
R-MAT.64.128.4.gexf,5,382.0,1
R-MAT.64.128.4.gexf,10,355.3,2
R-MAT.64.128.4.gexf,50,81.5999999999995,47
R-MAT.64.256.4.gexf,2,778.0,1
R-MAT.64.256.4.gexf,3,778.0,1
R-MAT.64.256.4.gexf,5,778.0,1
R-MAT.64.256.4.gexf,10,738.1,2
R-MAT.64.256.4.gexf,50,178.49999999999955,46
R-MAT.64.512.4.gexf,2,1717.0,1
R-MAT.64.512.4.gexf,3,1717.0,1
R-MAT.64.512.4.gexf,5,1717.0,1
R-MAT.64.512.4.gexf,10,1615.9,2
R-MAT.64.512.4.gexf,50,531.2499999999986,40
R-MAT.128.2.4.gexf,2,4.5,3
R-MAT.128.2.4.gexf,3,4.0,2
R-MAT.128.2.4.gexf,5,F,F
R-MAT.128.2.4.gexf,10,F,F
R-MAT.128.2.4.gexf,50,F,F
R-MAT.128.4.4.gexf,2,21.0,1
R-MAT.128.4.4.gexf,3,21.0,1
R-MAT.128.4.4.gexf,5,19.5,4
R-MAT.128.4.4.gexf,10,12.57142857142857,6
R-MAT.128.4.4.gexf,50,F,F
R-MAT.128.8.4.gexf,2,26.0,1
R-MAT.128.8.4.gexf,3,26.0,1
R-MAT.128.8.4.gexf,5,25.2,3
R-MAT.128.8.4.gexf,10,23.1,2
R-MAT.128.8.4.gexf,50,F,F
R-MAT.128.16.4.gexf,2,52.0,1
R-MAT.128.16.4.gexf,3,52.0,1
R-MAT.128.16.4.gexf,5,52.0,1
R-MAT.128.16.4.gexf,10,52.0,1
R-MAT.128.16.4.gexf,50,F,F
R-MAT.128.32.4.gexf,2,164.0,1
R-MAT.128.32.4.gexf,3,164.0,1
R-MAT.128.32.4.gexf,5,164.0,1
R-MAT.128.32.4.gexf,10,163.9,2
R-MAT.128.32.4.gexf,50,101.99999999999999,25
R-MAT.128.64.4.gexf,2,280.0,1
R-MAT.128.64.4.gexf,3,280.0,1
R-MAT.128.64.4.gexf,5,280.0,1
R-MAT.128.64.4.gexf,10,271.7,2
R-MAT.128.64.4.gexf,50,169.31999999999985,29
R-MAT.128.128.4.gexf,2,554.0,1
R-MAT.128.128.4.gexf,3,554.0,1
R-MAT.128.128.4.gexf,5,554.0,1
R-MAT.128.128.4.gexf,10,553.3,2
R-MAT.128.128.4.gexf,50,371.8064516129033,21
R-MAT.128.256.4.gexf,2,1088.0,1
R-MAT.128.256.4.gexf,3,1088.0,1
R-MAT.128.256.4.gexf,5,1088.0,1
R-MAT.128.256.4.gexf,10,1078.0,3
R-MAT.128.256.4.gexf,50,812.8125,21
R-MAT.128.512.4.gexf,2,2321.0,1
R-MAT.128.512.4.gexf,3,2321.0,1
R-MAT.128.512.4.gexf,5,2321.0,1
R-MAT.128.512.4.gexf,10,2321.0,1
R-MAT.128.512.4.gexf,50,1681.1785714285718,24
R-MAT.64.2.5.gexf,2,2.9999999999999996,2
R-MAT.64.2.5.gexf,3,F,F
R-MAT.64.2.5.gexf,5,F,F
R-MAT.64.2.5.gexf,10,F,F
R-MAT.64.2.5.gexf,50,F,F
R-MAT.64.4.5.gexf,2,8.0,1
R-MAT.64.4.5.gexf,3,8.0,1
R-MAT.64.4.5.gexf,5,F,F
R-MAT.64.4.5.gexf,10,F,F
R-MAT.64.4.5.gexf,50,F,F
R-MAT.64.8.5.gexf,2,27.0,1
R-MAT.64.8.5.gexf,3,27.0,1
R-MAT.64.8.5.gexf,5,27.0,1
R-MAT.64.8.5.gexf,10,23.22222222222222,3
R-MAT.64.8.5.gexf,50,F,F
R-MAT.64.16.5.gexf,2,51.0,1
R-MAT.64.16.5.gexf,3,51.0,1
R-MAT.64.16.5.gexf,5,51.0,1
R-MAT.64.16.5.gexf,10,47.3,2
R-MAT.64.16.5.gexf,50,F,F
R-MAT.64.32.5.gexf,2,104.0,1
R-MAT.64.32.5.gexf,3,104.0,1
R-MAT.64.32.5.gexf,5,104.0,1
R-MAT.64.32.5.gexf,10,97.77777777777777,4
R-MAT.64.32.5.gexf,50,F,F
