construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Uni.50.5.1.gexf,50,250,2,1,"[6, 6, 6, 6]",1.9395438847598765,0.5389637999030709,0.5389637999030709,inf,2384,0,0,0,0,"[1.9395438847598765, 0.5389637999030709]"
cut,cap,first,Rand.Uni.50.5.1.gexf,50,250,3,2,"[6, 6, 6, 6]",1.9395438847598765,0.11949920875867948,0.11949920875867948,inf,1845,0,0,0,0,"[1.9395438847598765, 0.11949920875867948]"
cut,cap,first,Rand.Uni.50.5.1.gexf,50,250,5,3,"[6, 6, 6, 6]",1.9395438847598765,0,0,inf,0,0,0,0,0,"[1.9395438847598765, 0]"
cut,cap,first,Rand.Uni.50.5.1.gexf,50,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.1.gexf,50,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.10.1.gexf,50,500,2,1,"[19, 19, 19, 19]",9.830713125706046,7.941479885092734,7.941479885092734,inf,1138,0,0,0,0,"[9.830713125706046, 7.941479885092734]"
cut,cap,first,Rand.Uni.50.10.1.gexf,50,500,3,2,"[19, 19, 19, 19]",9.830713125706046,5.535890825795481,5.535890825795481,inf,932,0,0,0,0,"[9.830713125706046, 5.535890825795481]"
cut,cap,first,Rand.Uni.50.10.1.gexf,50,500,5,3,"[19, 19, 19, 19]",9.830713125706046,2.47548937467465,2.47548937467465,inf,2225,0,0,0,0,"[9.830713125706046, 2.47548937467465]"
cut,cap,first,Rand.Uni.50.10.1.gexf,50,500,10,4,"[19, 19, 19, 19]",9.830713125706046,0,0,inf,0,0,0,0,0,"[9.830713125706046, 0]"
cut,cap,first,Rand.Uni.50.10.1.gexf,50,F,50,5,"[19, 19, 19, 19]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.25.1.gexf,50,1250,2,1,"[39, 39, 39, 39]",18.939785143232328,17.029417260419223,17.029417260419223,inf,256,0,0,0,0,"[18.939785143232328, 17.029417260419223]"
cut,cap,first,Rand.Uni.50.25.1.gexf,50,1250,3,2,"[39, 39, 39, 39]",18.939785143232328,14.411514853129589,14.411514853129589,inf,196,0,0,0,0,"[18.939785143232328, 14.411514853129589]"
cut,cap,first,Rand.Uni.50.25.1.gexf,50,1250,5,3,"[39, 39, 39, 39]",18.939785143232328,10.611203149999398,10.611203149999398,inf,580,0,0,0,0,"[18.939785143232328, 10.611203149999398]"
cut,cap,first,Rand.Uni.50.25.1.gexf,50,1250,10,4,"[39, 39, 39, 39]",18.939785143232328,4.760467463615155,4.760467463615155,inf,446,0,0,0,0,"[18.939785143232328, 4.760467463615155]"
cut,cap,first,Rand.Uni.50.25.1.gexf,50,F,50,5,"[39, 39, 39, 39]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,2,1,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,3,2,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,5,3,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,10,4,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.5.2.gexf,50,F,50,5,"[2, 2, 2, 2]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,2,1,"[18, 18, 18, 18]",10.065049541384731,8.159420663198,8.159420663198,inf,1952,0,0,0,0,"[10.065049541384731, 8.159420663198]"
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,3,2,"[18, 18, 18, 18]",10.065049541384731,5.729752745066402,5.729752745066402,inf,940,0,0,0,0,"[10.065049541384731, 5.729752745066402]"
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,5,3,"[18, 18, 18, 18]",10.065049541384731,2.402645916436081,2.402645916436081,inf,998,0,0,0,0,"[10.065049541384731, 2.402645916436081]"
cut,cap,first,Rand.Uni.50.10.2.gexf,50,500,10,4,"[18, 18, 18, 18]",10.065049541384731,0,0,inf,0,0,0,0,0,"[10.065049541384731, 0]"
cut,cap,first,Rand.Uni.50.10.2.gexf,50,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,2,1,"[35, 35, 35, 35]",15.808432384543798,13.986446158297442,13.986446158297442,inf,319,0,0,0,0,"[15.808432384543798, 13.986446158297442]"
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,3,2,"[35, 35, 35, 35]",15.808432384543798,11.450027551074733,11.450027551074733,inf,416,0,0,0,0,"[15.808432384543798, 11.450027551074733]"
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,5,3,"[35, 35, 35, 35]",15.808432384543798,7.8220561380372216,7.8220561380372216,inf,970,0,0,0,0,"[15.808432384543798, 7.8220561380372216]"
cut,cap,first,Rand.Uni.50.25.2.gexf,50,1250,10,4,"[35, 35, 35, 35]",15.808432384543798,2.811864697079806,2.811864697079806,inf,972,0,0,0,0,"[15.808432384543798, 2.811864697079806]"
cut,cap,first,Rand.Uni.50.25.2.gexf,50,F,50,5,"[35, 35, 35, 35]",F,F,F,F,F,F,F,F,F,F
