path,edge connectivity,k,max multirute flow,iterations
R-MAT.128.32.58.gexf,46,60,85.1875,32
R-MAT.128.32.58.gexf,47,60,81.88235294117638,32
R-MAT.128.32.58.gexf,48,60,78.9444444444445,32
R-MAT.128.32.58.gexf,49,60,76.31578947368422,32
R-MAT.128.32.58.gexf,50,60,73.94999999999992,32
R-MAT.128.32.58.gexf,51,60,71.80952380952377,33
R-MAT.128.32.58.gexf,52,60,69.86363636363636,32
R-MAT.128.32.58.gexf,53,60,68.0869565217391,32
R-MAT.128.32.58.gexf,54,60,66.45833333333334,31
R-MAT.128.32.58.gexf,55,60,64.96000000000006,31
R-MAT.128.32.58.gexf,56,60,63.57692307692301,32
R-MAT.128.32.58.gexf,57,60,62.29629629629632,31
R-MAT.128.32.58.gexf,58,60,61.107142857142826,32
R-MAT.128.32.58.gexf,59,60,59.99999999999999,31
R-MAT.128.64.58.gexf,1,85,290.0,1
R-MAT.128.64.58.gexf,2,85,290.0,1
R-MAT.128.64.58.gexf,3,85,290.0,1
R-MAT.128.64.58.gexf,4,85,290.0,1
R-MAT.128.64.58.gexf,5,85,290.0,1
R-MAT.128.64.58.gexf,6,85,290.0,1
R-MAT.128.64.58.gexf,7,85,290.0,1
R-MAT.128.64.58.gexf,8,85,290.0,1
R-MAT.128.64.58.gexf,9,85,287.77777777777777,2
R-MAT.128.64.58.gexf,10,85,284.9,2
R-MAT.128.64.58.gexf,11,85,282.54545454545456,2
R-MAT.128.64.58.gexf,12,85,280.5833333333333,2
R-MAT.128.64.58.gexf,13,85,278.9230769230769,2
R-MAT.128.64.58.gexf,14,85,277.5,2
R-MAT.128.64.58.gexf,15,85,276.26666666666665,2
R-MAT.128.64.58.gexf,16,85,275.1875,2
R-MAT.128.64.58.gexf,17,85,274.2352941176471,2
R-MAT.128.64.58.gexf,18,85,273.3888888888889,3
R-MAT.128.64.58.gexf,19,85,272.22222222222223,3
R-MAT.128.64.58.gexf,20,85,270.7894736842105,4
R-MAT.128.64.58.gexf,21,85,269.5,3
R-MAT.128.64.58.gexf,22,85,268.3333333333333,3
R-MAT.128.64.58.gexf,23,85,267.27272727272725,3
R-MAT.128.64.58.gexf,24,85,265.9090909090909,5
R-MAT.128.64.58.gexf,25,85,264.52173913043475,5
R-MAT.128.64.58.gexf,26,85,262.6363636363636,7
R-MAT.128.64.58.gexf,27,85,260.5217391304348,6
R-MAT.128.64.58.gexf,28,85,258.23809523809524,9
R-MAT.128.64.58.gexf,29,85,255.0,9
R-MAT.128.64.58.gexf,30,85,252.04347826086956,9
R-MAT.128.64.58.gexf,31,85,249.33333333333331,10
R-MAT.128.64.58.gexf,32,85,246.83999999999997,10
R-MAT.128.64.58.gexf,33,85,244.5384615384615,10
R-MAT.128.64.58.gexf,34,85,242.19999999999996,11
R-MAT.128.64.58.gexf,35,85,239.53846153846158,11
R-MAT.128.64.58.gexf,36,85,237.07407407407413,11
R-MAT.128.64.58.gexf,37,85,234.78571428571422,12
R-MAT.128.64.58.gexf,38,85,232.6071428571429,12
R-MAT.128.64.58.gexf,39,85,230.34482758620692,13
R-MAT.128.64.58.gexf,40,85,228.2333333333333,13
R-MAT.128.64.58.gexf,41,85,226.25806451612897,13
R-MAT.128.64.58.gexf,42,85,224.40625,12
R-MAT.128.64.58.gexf,43,85,222.66666666666669,13
R-MAT.128.64.58.gexf,44,85,220.34482758620695,17
R-MAT.128.64.58.gexf,45,85,217.7333333333334,17
R-MAT.128.64.58.gexf,46,85,215.2903225806452,17
R-MAT.128.64.58.gexf,47,85,213.0,17
R-MAT.128.64.58.gexf,48,85,210.84848484848493,17
R-MAT.128.64.58.gexf,49,85,208.82352941176475,17
R-MAT.128.64.58.gexf,50,85,206.91428571428563,17
R-MAT.128.64.58.gexf,51,85,204.1481481481481,26
R-MAT.128.64.58.gexf,52,85,200.64285714285717,25
R-MAT.128.64.58.gexf,53,85,197.3793103448277,25
R-MAT.128.64.58.gexf,54,85,194.3333333333333,26
R-MAT.128.64.58.gexf,55,85,191.48387096774186,26
R-MAT.128.64.58.gexf,56,85,188.8125,26
R-MAT.128.64.58.gexf,57,85,186.3030303030304,25
R-MAT.128.64.58.gexf,58,85,183.94117647058837,24
R-MAT.128.64.58.gexf,59,85,181.71428571428572,24
R-MAT.128.64.58.gexf,60,85,176.89999999999992,41
R-MAT.128.64.58.gexf,61,85,171.23809523809513,40
R-MAT.128.64.58.gexf,62,85,166.09090909090904,41
R-MAT.128.64.58.gexf,63,85,161.39130434782604,40
R-MAT.128.64.58.gexf,64,85,157.08333333333331,41
R-MAT.128.64.58.gexf,65,85,153.11999999999972,41
R-MAT.128.64.58.gexf,66,85,149.46153846153828,40
R-MAT.128.64.58.gexf,67,85,146.0740740740741,38
R-MAT.128.64.58.gexf,68,85,142.92857142857142,39
R-MAT.128.64.58.gexf,69,85,139.99999999999994,38
R-MAT.128.64.58.gexf,70,85,133.12499999999943,56
R-MAT.128.64.58.gexf,71,85,127.05882352941174,54
R-MAT.128.64.58.gexf,72,85,121.66666666666632,55
R-MAT.128.64.58.gexf,73,85,116.84210526315779,53
R-MAT.128.64.58.gexf,74,85,112.49999999999999,52
R-MAT.128.64.58.gexf,75,85,108.5714285714285,53
R-MAT.128.64.58.gexf,76,85,104.9999999999998,52
R-MAT.128.64.58.gexf,77,85,101.73913043478244,51
R-MAT.128.64.58.gexf,78,85,98.74999999999997,51
R-MAT.128.64.58.gexf,79,85,96.00000000000016,49
R-MAT.128.64.58.gexf,80,85,93.46153846153854,49
R-MAT.128.64.58.gexf,81,85,91.11111111111123,49
R-MAT.128.64.58.gexf,82,85,88.92857142857132,50
R-MAT.128.64.58.gexf,83,85,86.89655172413805,48
R-MAT.128.64.58.gexf,84,85,84.99999999999999,48
R-MAT.128.128.58.gexf,1,91,547.0,1
R-MAT.128.128.58.gexf,2,91,547.0,1
R-MAT.128.128.58.gexf,3,91,547.0,1
R-MAT.128.128.58.gexf,4,91,547.0,1
R-MAT.128.128.58.gexf,5,91,547.0,1
R-MAT.128.128.58.gexf,6,91,547.0,1
R-MAT.128.128.58.gexf,7,91,547.0,1
R-MAT.128.128.58.gexf,8,91,547.0,1
R-MAT.128.128.58.gexf,9,91,547.0,1
R-MAT.128.128.58.gexf,10,91,547.0,1
R-MAT.128.128.58.gexf,11,91,545.4545454545455,2
R-MAT.128.128.58.gexf,12,91,541.6666666666666,2
R-MAT.128.128.58.gexf,13,91,538.4615384615385,2
R-MAT.128.128.58.gexf,14,91,535.7142857142858,2
R-MAT.128.128.58.gexf,15,91,533.3333333333334,2
R-MAT.128.128.58.gexf,16,91,531.25,3
R-MAT.128.128.58.gexf,17,91,529.4117647058823,2
R-MAT.128.128.58.gexf,18,91,527.7777777777778,2
R-MAT.128.128.58.gexf,19,91,526.3157894736842,2
R-MAT.128.128.58.gexf,20,91,523.7647058823529,5
R-MAT.128.128.58.gexf,21,91,518.2222222222222,6
R-MAT.128.128.58.gexf,22,91,513.2631578947369,5
R-MAT.128.128.58.gexf,23,91,508.79999999999995,5
R-MAT.128.128.58.gexf,24,91,503.74999999999994,8
R-MAT.128.128.58.gexf,25,91,497.9,7
R-MAT.128.128.58.gexf,26,91,492.42857142857144,7
R-MAT.128.128.58.gexf,27,91,486.66666666666674,8
R-MAT.128.128.58.gexf,28,91,481.13636363636357,8
R-MAT.128.128.58.gexf,29,91,476.0869565217392,8
R-MAT.128.128.58.gexf,30,91,471.4583333333333,9
R-MAT.128.128.58.gexf,31,91,466.6666666666666,10
R-MAT.128.128.58.gexf,32,91,462.0,10
R-MAT.128.128.58.gexf,33,91,457.6923076923077,9
R-MAT.128.128.58.gexf,34,91,453.65384615384613,10
R-MAT.128.128.58.gexf,35,91,449.33333333333326,11
R-MAT.128.128.58.gexf,36,91,445.3214285714285,10
R-MAT.128.128.58.gexf,37,91,441.07142857142844,12
R-MAT.128.128.58.gexf,38,91,437.0689655172413,11
R-MAT.128.128.58.gexf,39,91,432.8571428571427,14
R-MAT.128.128.58.gexf,40,91,428.3793103448275,14
R-MAT.128.128.58.gexf,41,91,424.20000000000005,13
R-MAT.128.128.58.gexf,42,91,419.62068965517244,15
R-MAT.128.128.58.gexf,43,91,415.0666666666667,16
R-MAT.128.128.58.gexf,44,91,410.8064516129032,16
R-MAT.128.128.58.gexf,45,91,405.4814814814816,20
R-MAT.128.128.58.gexf,46,91,399.5,21
R-MAT.128.128.58.gexf,47,91,393.9310344827585,21
R-MAT.128.128.58.gexf,48,91,387.91666666666674,26
R-MAT.128.128.58.gexf,49,91,380.00000000000006,26
R-MAT.128.128.58.gexf,50,91,372.6923076923076,26
R-MAT.128.128.58.gexf,51,91,365.92592592592615,27
R-MAT.128.128.58.gexf,52,91,357.75,30
R-MAT.128.128.58.gexf,53,91,349.92000000000036,30
R-MAT.128.128.58.gexf,54,91,342.69230769230757,30
R-MAT.128.128.58.gexf,55,91,336.0,30
R-MAT.128.128.58.gexf,56,91,328.31999999999977,33
R-MAT.128.128.58.gexf,57,91,321.23076923076934,31
R-MAT.128.128.58.gexf,58,91,314.66666666666663,31
R-MAT.128.128.58.gexf,59,91,308.57142857142867,31
R-MAT.128.128.58.gexf,60,91,302.2272727272728,39
R-MAT.128.128.58.gexf,61,91,293.82608695652164,38
R-MAT.128.128.58.gexf,62,91,286.1249999999998,39
R-MAT.128.128.58.gexf,63,91,279.04000000000025,38
R-MAT.128.128.58.gexf,64,91,272.5000000000002,37
R-MAT.128.128.58.gexf,65,91,266.44444444444446,37
R-MAT.128.128.58.gexf,66,91,258.42857142857156,44
R-MAT.128.128.58.gexf,67,91,250.3636363636363,45
R-MAT.128.128.58.gexf,68,91,242.99999999999983,44
R-MAT.128.128.58.gexf,69,91,236.24999999999997,44
R-MAT.128.128.58.gexf,70,91,230.04000000000002,43
R-MAT.128.128.58.gexf,71,91,224.3076923076922,43
R-MAT.128.128.58.gexf,72,91,219.0,42
R-MAT.128.128.58.gexf,73,91,208.9411764705877,56
R-MAT.128.128.58.gexf,74,91,199.9999999999995,55
R-MAT.128.128.58.gexf,75,91,192.00000000000034,55
R-MAT.128.128.58.gexf,76,91,184.79999999999978,54
R-MAT.128.128.58.gexf,77,91,178.28571428571382,55
R-MAT.128.128.58.gexf,78,91,172.3636363636366,53
R-MAT.128.128.58.gexf,79,91,166.95652173913018,54
R-MAT.128.128.58.gexf,80,91,161.99999999999983,52
R-MAT.128.128.58.gexf,81,91,149.09090909090872,74
R-MAT.128.128.58.gexf,82,91,138.33333333333445,71
R-MAT.128.128.58.gexf,83,91,129.230769230768,72
R-MAT.128.128.58.gexf,84,91,121.42857142857133,70
R-MAT.128.128.58.gexf,85,91,114.66666666666632,71
R-MAT.128.128.58.gexf,86,91,108.74999999999902,71
R-MAT.128.128.58.gexf,87,91,103.5294117647055,69
R-MAT.128.128.58.gexf,88,91,98.88888888888903,68
R-MAT.128.128.58.gexf,89,91,94.73684210526318,67
R-MAT.128.128.58.gexf,90,91,90.99999999999991,67
R-MAT.128.256.58.gexf,1,118,1210.0,1
R-MAT.128.256.58.gexf,2,118,1210.0,1
R-MAT.128.256.58.gexf,3,118,1210.0,1
R-MAT.128.256.58.gexf,4,118,1210.0,1
R-MAT.128.256.58.gexf,5,118,1210.0,1
R-MAT.128.256.58.gexf,6,118,1210.0,1
R-MAT.128.256.58.gexf,7,118,1210.0,1
R-MAT.128.256.58.gexf,8,118,1210.0,1
R-MAT.128.256.58.gexf,9,118,1210.0,1
R-MAT.128.256.58.gexf,10,118,1206.7,2
R-MAT.128.256.58.gexf,11,118,1196.7272727272727,2
R-MAT.128.256.58.gexf,12,118,1188.4166666666667,2
R-MAT.128.256.58.gexf,13,118,1181.3846153846152,4
R-MAT.128.256.58.gexf,14,118,1175.357142857143,2
R-MAT.128.256.58.gexf,15,118,1170.1333333333332,3
R-MAT.128.256.58.gexf,16,118,1165.5625,2
R-MAT.128.256.58.gexf,17,118,1161.5294117647059,2
R-MAT.128.256.58.gexf,18,118,1157.9444444444443,2
R-MAT.128.256.58.gexf,19,118,1154.7368421052631,2
R-MAT.128.256.58.gexf,20,118,1151.85,3
R-MAT.128.256.58.gexf,21,118,1147.3,3
R-MAT.128.256.58.gexf,22,118,1142.3333333333333,3
R-MAT.128.256.58.gexf,23,118,1137.142857142857,4
R-MAT.128.256.58.gexf,24,118,1130.6818181818182,4
R-MAT.128.256.58.gexf,25,118,1120.4761904761904,6
R-MAT.128.256.58.gexf,26,118,1110.6818181818182,6
R-MAT.128.256.58.gexf,27,118,1101.7391304347825,7
R-MAT.128.256.58.gexf,28,118,1091.913043478261,7
R-MAT.128.256.58.gexf,29,118,1082.5,7
R-MAT.128.256.58.gexf,30,118,1072.0833333333333,10
R-MAT.128.256.58.gexf,31,118,1061.3333333333333,9
R-MAT.128.256.58.gexf,32,118,1050.72,9
R-MAT.128.256.58.gexf,33,118,1040.9230769230771,9
R-MAT.128.256.58.gexf,34,118,1031.1538461538462,10
R-MAT.128.256.58.gexf,35,118,1021.3333333333331,11
R-MAT.128.256.58.gexf,36,118,1012.2142857142858,10
R-MAT.128.256.58.gexf,37,118,1003.7241379310343,10
R-MAT.128.256.58.gexf,38,118,995.7999999999998,12
R-MAT.128.256.58.gexf,39,118,988.3870967741937,11
R-MAT.128.256.58.gexf,40,118,981.3548387096771,11
R-MAT.128.256.58.gexf,41,118,973.875,12
R-MAT.128.256.58.gexf,42,118,966.15625,12
R-MAT.128.256.58.gexf,43,118,958.375,13
R-MAT.128.256.58.gexf,44,118,950.4545454545455,14
R-MAT.128.256.58.gexf,45,118,943.0,14
R-MAT.128.256.58.gexf,46,118,935.7272727272724,16
R-MAT.128.256.58.gexf,47,118,927.5294117647062,15
R-MAT.128.256.58.gexf,48,118,919.4705882352939,17
R-MAT.128.256.58.gexf,49,118,911.4285714285712,16
R-MAT.128.256.58.gexf,50,118,903.0000000000002,18
R-MAT.128.256.58.gexf,51,118,894.4000000000005,18
R-MAT.128.256.58.gexf,52,118,884.4375,22
R-MAT.128.256.58.gexf,53,118,873.8181818181824,21
R-MAT.128.256.58.gexf,54,118,863.3333333333339,23
R-MAT.128.256.58.gexf,55,118,853.1764705882354,22
R-MAT.128.256.58.gexf,56,118,843.5999999999996,22
R-MAT.128.256.58.gexf,57,118,834.5555555555555,22
R-MAT.128.256.58.gexf,58,118,825.9999999999999,22
R-MAT.128.256.58.gexf,59,118,815.294117647059,25
R-MAT.128.256.58.gexf,60,118,805.2000000000003,25
R-MAT.128.256.58.gexf,61,118,794.7272727272732,28
R-MAT.128.256.58.gexf,62,118,783.7941176470592,27
R-MAT.128.256.58.gexf,63,118,773.4857142857143,27
R-MAT.128.256.58.gexf,64,118,761.7187499999999,31
R-MAT.128.256.58.gexf,65,118,750.0000000000002,31
R-MAT.128.256.58.gexf,66,118,738.9705882352935,32
R-MAT.128.256.58.gexf,67,118,724.551724137932,36
R-MAT.128.256.58.gexf,68,118,710.6999999999994,36
R-MAT.128.256.58.gexf,69,118,697.741935483871,35
R-MAT.128.256.58.gexf,70,118,685.59375,35
R-MAT.128.256.58.gexf,71,118,674.1818181818184,35
R-MAT.128.256.58.gexf,72,118,663.4411764705883,34
R-MAT.128.256.58.gexf,73,118,652.1249999999999,37
R-MAT.128.256.58.gexf,74,118,640.9090909090908,37
R-MAT.128.256.58.gexf,75,118,630.3529411764705,37
R-MAT.128.256.58.gexf,76,118,620.4,36
R-MAT.128.256.58.gexf,77,118,609.818181818182,39
R-MAT.128.256.58.gexf,78,118,599.4705882352938,39
R-MAT.128.256.58.gexf,79,118,589.7142857142858,39
R-MAT.128.256.58.gexf,80,118,580.5000000000001,39
R-MAT.128.256.58.gexf,81,118,571.0714285714286,47
R-MAT.128.256.58.gexf,82,118,558.103448275862,47
R-MAT.128.256.58.gexf,83,118,545.9999999999999,46
R-MAT.128.256.58.gexf,84,118,534.6774193548391,46
R-MAT.128.256.58.gexf,85,118,524.0625,46
R-MAT.128.256.58.gexf,86,118,510.6521739130437,57
R-MAT.128.256.58.gexf,87,118,494.9999999999999,57
R-MAT.128.256.58.gexf,88,118,480.6000000000013,56
R-MAT.128.256.58.gexf,89,118,467.30769230769147,56
R-MAT.128.256.58.gexf,90,118,454.9999999999999,55
R-MAT.128.256.58.gexf,91,118,438.095238095237,65
R-MAT.128.256.58.gexf,92,118,422.7272727272735,64
R-MAT.128.256.58.gexf,93,118,408.6956521739144,63
R-MAT.128.256.58.gexf,94,118,395.8333333333335,63
R-MAT.128.256.58.gexf,95,118,383.99999999999994,62
R-MAT.128.256.58.gexf,96,118,367.57894736842013,72
R-MAT.128.256.58.gexf,97,118,352.80000000000143,71
R-MAT.128.256.58.gexf,98,118,339.4285714285714,71
R-MAT.128.256.58.gexf,99,118,327.27272727272566,71
R-MAT.128.256.58.gexf,100,118,316.1739130434777,69
R-MAT.128.256.58.gexf,101,118,305.9999999999999,69
R-MAT.128.256.58.gexf,102,118,288.40000000000043,84
R-MAT.128.256.58.gexf,103,118,272.9999999999981,85
R-MAT.128.256.58.gexf,104,118,259.4117647058817,84
R-MAT.128.256.58.gexf,105,118,247.33333333333601,81
R-MAT.128.256.58.gexf,106,118,236.5263157894717,82
R-MAT.128.256.58.gexf,107,118,226.8000000000018,79
R-MAT.128.256.58.gexf,108,118,217.99999999999932,80
R-MAT.128.256.58.gexf,109,118,198.00000000000026,101
R-MAT.128.256.58.gexf,110,118,181.63636363636073,100
R-MAT.128.256.58.gexf,111,118,168.00000000000176,98
R-MAT.128.256.58.gexf,112,118,156.46153846153777,100
R-MAT.128.256.58.gexf,113,118,146.5714285714287,98
R-MAT.128.256.58.gexf,114,118,137.99999999999915,97
R-MAT.128.256.58.gexf,115,118,130.5,96
R-MAT.128.256.58.gexf,116,118,123.88235294117672,93
R-MAT.128.256.58.gexf,117,118,117.99999999999989,93
R-MAT.128.512.58.gexf,1,122,2295.0,1
R-MAT.128.512.58.gexf,2,122,2295.0,1
R-MAT.128.512.58.gexf,3,122,2295.0,1
R-MAT.128.512.58.gexf,4,122,2295.0,1
R-MAT.128.512.58.gexf,5,122,2295.0,1
R-MAT.128.512.58.gexf,6,122,2295.0,1
R-MAT.128.512.58.gexf,7,122,2295.0,1
R-MAT.128.512.58.gexf,8,122,2295.0,1
R-MAT.128.512.58.gexf,9,122,2295.0,1
R-MAT.128.512.58.gexf,10,122,2285.8,2
R-MAT.128.512.58.gexf,11,122,2266.909090909091,2
R-MAT.128.512.58.gexf,12,122,2251.1666666666665,2
R-MAT.128.512.58.gexf,13,122,2237.846153846154,2
R-MAT.128.512.58.gexf,14,122,2226.4285714285716,2
R-MAT.128.512.58.gexf,15,122,2216.5333333333333,2
R-MAT.128.512.58.gexf,16,122,2207.875,2
R-MAT.128.512.58.gexf,17,122,2200.235294117647,2
R-MAT.128.512.58.gexf,18,122,2193.4444444444443,2
R-MAT.128.512.58.gexf,19,122,2187.3684210526317,2
R-MAT.128.512.58.gexf,20,122,2181.9,2
R-MAT.128.512.58.gexf,21,122,2174.7,3
R-MAT.128.512.58.gexf,22,122,2165.285714285714,3
R-MAT.128.512.58.gexf,23,122,2156.727272727273,3
R-MAT.128.512.58.gexf,24,122,2144.0476190476193,5
R-MAT.128.512.58.gexf,25,122,2122.9,7
R-MAT.128.512.58.gexf,26,122,2095.2,9
R-MAT.128.512.58.gexf,27,122,2069.3333333333335,8
R-MAT.128.512.58.gexf,28,122,2045.8181818181818,8
R-MAT.128.512.58.gexf,29,122,2024.3478260869567,8
R-MAT.128.512.58.gexf,30,122,2004.6666666666667,8
R-MAT.128.512.58.gexf,31,122,1986.56,8
R-MAT.128.512.58.gexf,32,122,1969.8461538461538,8
R-MAT.128.512.58.gexf,33,122,1954.3703703703704,8
R-MAT.128.512.58.gexf,34,122,1939.9999999999998,9
R-MAT.128.512.58.gexf,35,122,1926.620689655172,9
R-MAT.128.512.58.gexf,36,122,1914.1333333333334,8
R-MAT.128.512.58.gexf,37,122,1902.4516129032256,9
R-MAT.128.512.58.gexf,38,122,1891.5,8
R-MAT.128.512.58.gexf,39,122,1881.212121212121,9
R-MAT.128.512.58.gexf,40,122,1871.0909090909086,9
R-MAT.128.512.58.gexf,41,122,1860.3529411764703,11
R-MAT.128.512.58.gexf,42,122,1850.2285714285717,9
R-MAT.128.512.58.gexf,43,122,1840.6666666666665,10
R-MAT.128.512.58.gexf,44,122,1830.4411764705887,12
R-MAT.128.512.58.gexf,45,122,1817.6571428571428,12
R-MAT.128.512.58.gexf,46,122,1803.9705882352932,16
R-MAT.128.512.58.gexf,47,122,1788.705882352941,15
R-MAT.128.512.58.gexf,48,122,1770.125,19
R-MAT.128.512.58.gexf,49,122,1750.0,19
R-MAT.128.512.58.gexf,50,122,1729.21875,21
R-MAT.128.512.58.gexf,51,122,1709.066666666668,23
R-MAT.128.512.58.gexf,52,122,1685.3999999999994,24
R-MAT.128.512.58.gexf,53,122,1660.0000000000018,27
R-MAT.128.512.58.gexf,54,122,1629.6296296296282,29
R-MAT.128.512.58.gexf,55,122,1600.0000000000007,29
R-MAT.128.512.58.gexf,56,122,1571.5714285714291,28
R-MAT.128.512.58.gexf,57,122,1543.999999999999,29
R-MAT.128.512.58.gexf,58,122,1517.7241379310333,30
R-MAT.128.512.58.gexf,59,122,1492.0000000000014,29
R-MAT.128.512.58.gexf,60,122,1467.9354838709667,30
R-MAT.128.512.58.gexf,61,122,1445.375,29
R-MAT.128.512.58.gexf,62,122,1423.40625,30
R-MAT.128.512.58.gexf,63,122,1401.8064516129039,31
R-MAT.128.512.58.gexf,64,122,1379.21875,31
R-MAT.128.512.58.gexf,65,122,1357.9999999999998,31
R-MAT.128.512.58.gexf,66,122,1338.0294117647065,30
R-MAT.128.512.58.gexf,67,122,1319.2000000000003,31
R-MAT.128.512.58.gexf,68,122,1300.8529411764703,32
R-MAT.128.512.58.gexf,69,122,1281.999999999999,33
R-MAT.128.512.58.gexf,70,122,1262.4687499999998,35
R-MAT.128.512.58.gexf,71,122,1241.4545454545455,35
R-MAT.128.512.58.gexf,72,122,1220.46875,37
R-MAT.128.512.58.gexf,73,122,1199.6969696969704,36
R-MAT.128.512.58.gexf,74,122,1178.2258064516143,38
R-MAT.128.512.58.gexf,75,122,1156.625,39
R-MAT.128.512.58.gexf,76,122,1134.466666666667,41
R-MAT.128.512.58.gexf,77,122,1112.1290322580642,41
R-MAT.128.512.58.gexf,78,122,1091.1874999999998,41
R-MAT.128.512.58.gexf,79,122,1071.5151515151506,41
R-MAT.128.512.58.gexf,80,122,1052.9999999999998,40
R-MAT.128.512.58.gexf,81,122,1033.6969696969702,41
R-MAT.128.512.58.gexf,82,122,1015.5294117647062,41
R-MAT.128.512.58.gexf,83,122,997.1612903225807,45
R-MAT.128.512.58.gexf,84,122,977.4999999999999,45
R-MAT.128.512.58.gexf,85,122,959.0303030303019,44
R-MAT.128.512.58.gexf,86,122,935.2499999999995,56
R-MAT.128.512.58.gexf,87,122,908.1600000000027,55
R-MAT.128.512.58.gexf,88,122,882.5833333333309,58
R-MAT.128.512.58.gexf,89,122,856.7999999999988,57
R-MAT.128.512.58.gexf,90,122,833.0000000000017,56
R-MAT.128.512.58.gexf,91,122,808.0000000000025,61
R-MAT.128.512.58.gexf,92,122,782.7499999999974,61
R-MAT.128.512.58.gexf,93,122,759.5200000000009,60
R-MAT.128.512.58.gexf,94,122,730.0000000000028,69
R-MAT.128.512.58.gexf,95,122,700.8000000000028,70
R-MAT.128.512.58.gexf,96,122,674.1500000000003,71
R-MAT.128.512.58.gexf,97,122,648.6666666666645,70
R-MAT.128.512.58.gexf,98,122,625.4999999999981,69
R-MAT.128.512.58.gexf,99,122,604.3478260869599,67
R-MAT.128.512.58.gexf,100,122,580.749999999999,75
R-MAT.128.512.58.gexf,101,122,558.5714285714281,74
R-MAT.128.512.58.gexf,102,122,538.4090909090922,71
R-MAT.128.512.58.gexf,103,122,519.9999999999987,72
R-MAT.128.512.58.gexf,104,122,489.9999999999966,90
R-MAT.128.512.58.gexf,105,122,463.74999999999517,89
R-MAT.128.512.58.gexf,106,122,440.5882352941167,85
R-MAT.128.512.58.gexf,107,122,415.38461538461166,93
R-MAT.128.512.58.gexf,108,122,389.28571428571104,94
R-MAT.128.512.58.gexf,109,122,366.6666666666648,93
R-MAT.128.512.58.gexf,110,122,346.87499999999955,92
R-MAT.128.512.58.gexf,111,122,323.555555555558,104
R-MAT.128.512.58.gexf,112,122,293.80000000000217,105
R-MAT.128.512.58.gexf,113,122,269.4545454545407,105
R-MAT.128.512.58.gexf,114,122,249.16666666666052,104
R-MAT.128.512.58.gexf,115,122,231.99999999999682,102
R-MAT.128.512.58.gexf,116,122,200.5714285714287,111
R-MAT.128.512.58.gexf,117,122,176.99999999999352,112
R-MAT.128.512.58.gexf,118,122,158.66666666666146,113
R-MAT.128.512.58.gexf,119,122,143.99999999999588,114
R-MAT.128.512.58.gexf,120,122,131.9999999999984,111
R-MAT.128.512.58.gexf,121,122,121.99999999999964,109
R-MAT.64.2.59.gexf,1,5,5.0,1
R-MAT.64.2.59.gexf,2,5,5.0,1
R-MAT.64.2.59.gexf,3,5,5.0,1
R-MAT.64.2.59.gexf,4,5,5.0,1
R-MAT.64.4.59.gexf,1,11,15.0,1
R-MAT.64.4.59.gexf,2,11,15.0,1
R-MAT.64.4.59.gexf,3,11,15.0,1
R-MAT.64.4.59.gexf,4,11,15.0,1
R-MAT.64.4.59.gexf,5,11,14.4,2
R-MAT.64.4.59.gexf,6,11,14.0,2
R-MAT.64.4.59.gexf,7,11,12.8,4
R-MAT.64.4.59.gexf,8,11,12.0,4
R-MAT.64.4.59.gexf,9,11,11.428571428571429,4
R-MAT.64.4.59.gexf,10,11,10.999999999999998,4
R-MAT.64.8.59.gexf,1,19,26.0,1
R-MAT.64.8.59.gexf,2,19,26.0,1
R-MAT.64.8.59.gexf,3,19,26.0,1
R-MAT.64.8.59.gexf,4,19,26.0,1
R-MAT.64.8.59.gexf,5,19,26.0,1
R-MAT.64.8.59.gexf,6,19,26.0,1
R-MAT.64.8.59.gexf,7,19,26.0,1
R-MAT.64.8.59.gexf,8,19,25.714285714285715,3
R-MAT.64.8.59.gexf,9,19,25.0,3
R-MAT.64.8.59.gexf,10,19,24.444444444444443,4
R-MAT.64.8.59.gexf,11,19,24.0,3
R-MAT.64.8.59.gexf,12,19,22.75,6
R-MAT.64.8.59.gexf,13,19,21.777777777777775,6
R-MAT.64.8.59.gexf,14,19,21.0,6
R-MAT.64.8.59.gexf,15,19,20.363636363636363,6
R-MAT.64.8.59.gexf,16,19,19.833333333333332,7
R-MAT.64.8.59.gexf,17,19,19.384615384615383,6
R-MAT.64.8.59.gexf,18,19,19.0,6
R-MAT.64.16.59.gexf,1,25,41.0,1
R-MAT.64.16.59.gexf,2,25,41.0,1
R-MAT.64.16.59.gexf,3,25,41.0,1
R-MAT.64.16.59.gexf,4,25,41.0,1
R-MAT.64.16.59.gexf,5,25,39.599999999999994,2
R-MAT.64.16.59.gexf,6,25,38.5,3
R-MAT.64.16.59.gexf,7,25,37.714285714285715,2
R-MAT.64.16.59.gexf,8,25,37.125,2
R-MAT.64.16.59.gexf,9,25,36.666666666666664,2
R-MAT.64.16.59.gexf,10,25,36.3,2
R-MAT.64.16.59.gexf,11,25,36.0,2
R-MAT.64.16.59.gexf,12,25,35.099999999999994,4
R-MAT.64.16.59.gexf,13,25,34.36363636363636,5
R-MAT.64.16.59.gexf,14,25,33.75,5
R-MAT.64.16.59.gexf,15,25,33.230769230769226,5
R-MAT.64.16.59.gexf,16,25,32.11111111111111,9
R-MAT.64.16.59.gexf,17,25,30.599999999999994,10
R-MAT.64.16.59.gexf,18,25,29.363636363636367,9
R-MAT.64.16.59.gexf,19,25,28.33333333333334,9
