construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
card,tabu,sim,Complete.50.1.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",24.0950247029912,22.16475460722469,22.16475460722469,22.393201274981323,501,179,172,0,5,"[24.0950247029912, 22.16475460722469, 23.1582855706267, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 23.27833609658681, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 24.095024702991203, 23.888804759554244, 23.888804759554244, 23.888804759554244, 23.888804759554244, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.730195020108223, 23.43777269240683, 23.43777269240683, 23.43777269240683, 23.43777269240683, 23.43777269240683, 23.43777269240683, 23.43777269240683, 22.72948022779896, 22.687168404892596, 22.393201274981323]"
card,tabu,sim,Complete.50.1.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",24.0950247029912,19.665246750635013,19.665246750635013,20.601985882999518,551,224,219,0,13,"[24.0950247029912, 19.665246750635013, 20.601985882999518, 21.532854063508825, 21.532854063508825, 21.532854063508825, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.393201274981323, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.328160377709118, 22.230498892323133, 21.61405527538075, 21.61405527538075, 21.61405527538075, 20.913259917330414]"
card,tabu,sim,Complete.50.1.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",24.0950247029912,16.515599937789936,16.515599937789936,17.36861678657971,531,286,276,130,9,"[24.0950247029912, 16.515599937789936, 17.36861678657971, 18.305355918944215, 19.12204452534861, 20.052912705857917, 20.052912705857917, 20.052912705857917, 20.052912705857917, 20.052912705857917, 19.55965520486158, 19.55965520486158, 19.55965520486158, 19.55965520486158, 19.55965520486158, 20.052912705857917, 20.052912705857917, 20.052912705857917, 20.052912705857917, 20.052912705857917, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.913259917330414, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.72663382300238, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.491557539233625, 20.410820154014544, 20.410820154014544, 20.410820154014544, 20.410820154014544, 20.410820154014544, 20.410820154014544, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 20.330609219140744, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.67335720855637, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.61629053725663, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.573978714350268, 19.310579956392136, 19.310579956392136, 19.310579956392136, 19.310579956392136, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838, 18.970187393139838]"
card,tabu,sim,Complete.50.1.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",24.0950247029912,10.952972910520229,10.952972910520229,11.769661516924625,567,410,403,138,14,"[24.0950247029912, 10.952972910520229, 11.769661516924625, 12.70640064928913, 13.559417498078904, 14.490285678588213, 14.490285678588213, 15.170608080748599, 16.030955292221098, 16.720399966204262, 16.720399966204262, 16.720399966204262, 16.720399966204262, 16.720399966204262, 17.458911395064284, 17.458911395064284, 17.458911395064284, 17.458911395064284, 17.458911395064284, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.181344446288453, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.970187393139852, 18.425039399405875, 18.425039399405875, 18.425039399405875, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.93178189840954, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.417512670118494, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 17.297713433800737, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.89374802213321, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 16.750765239839883, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573, 15.819897059330573]"
card,tabu,sim,Complete.50.1.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
card,tabu,sim,Complete.50.20.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",446,409,409,422,395,110,107,0,8,"[446, 409, 427, 427, 427, 427, 427, 427, 427, 427, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 446, 435, 435, 435, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 428, 422]"
card,tabu,sim,Complete.50.20.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",446,367,367,377,375,87,83,0,10,"[446, 367, 386, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 404, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 398, 388, 379, 377]"
card,tabu,sim,Complete.50.20.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",446,287,287,304,208,40,40,64,3,"[446, 287, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304, 304]"
card,tabu,sim,Complete.50.20.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",446,166,166,180,379,150,150,90,7,"[446, 166, 180, 193, 207, 207, 207, 207, 207, 207, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221, 221]"
card,tabu,sim,Complete.50.20.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
