construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,R-MAT.64.2.81.gexf,64,111,1,1,5,10.0,6.0,8.0,6.0,2026,1,0,0,0,"[10.0, 8.0, 6.0]"
cut,cap,first,R-MAT.64.2.81.gexf,64,111,2,2,5,10.0,2.0,3.0,2.0,4218,1,0,0,0,"[10.0, 3.0, 2.0]"
cut,cap,first,R-MAT.64.2.81.gexf,64,111,3,3,5,10.0,0,0,inf,0,0,0,0,0,"[10.0, 0]"
cut,cap,first,R-MAT.64.2.81.gexf,64,111,4,4,5,10.0,0,0,inf,0,0,0,0,0,"[10.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,1,1,12,14.0,12.0,12.0,inf,2334,0,0,0,0,"[14.0, 12.0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,2,2,12,14.0,9.0,9.0,inf,3806,0,0,0,0,"[14.0, 9.0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,3,3,12,14.0,6.0,6.0,inf,4103,0,0,0,0,"[14.0, 6.0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,4,4,12,14.0,2.0,2.0,inf,4531,0,0,0,0,"[14.0, 2.0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,5,5,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,6,6,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,7,7,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,8,8,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,9,9,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,10,10,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.4.81.gexf,64,219,11,11,12,14.0,0,0,inf,0,0,0,0,0,"[14.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,1,1,17,21.0,19.0,19.0,inf,1533,0,0,0,0,"[21.0, 19.0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,2,2,17,21.0,15.0,15.0,inf,1908,0,0,0,0,"[21.0, 15.0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,3,3,17,21.0,11.0,11.0,inf,2569,0,0,0,0,"[21.0, 11.0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,4,4,17,21.0,7.0,7.0,inf,2684,0,0,0,0,"[21.0, 7.0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,5,5,17,21.0,2.0,2.0,inf,2872,0,0,0,0,"[21.0, 2.0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,6,6,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,7,7,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,8,8,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,9,9,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,10,10,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,11,11,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,12,12,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,13,13,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,14,14,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,15,15,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.8.81.gexf,64,396,16,16,17,21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,1,1,22,37.0,30.0,30.0,inf,1496,0,0,0,0,"[37.0, 30.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,2,2,22,37.0,26.0,26.0,inf,916,0,0,0,0,"[37.0, 26.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,3,3,22,37.0,20.0,20.0,inf,1276,0,0,0,0,"[37.0, 20.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,4,4,22,37.0,12.0,12.0,inf,1624,0,0,0,0,"[37.0, 12.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,5,5,22,37.0,7.0,7.0,inf,1654,0,0,0,0,"[37.0, 7.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,6,6,22,37.0,1.0,1.0,inf,1691,0,0,0,0,"[37.0, 1.0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,7,7,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,8,8,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,9,9,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,10,10,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,11,11,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,12,12,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,13,13,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,14,14,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,15,15,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,16,16,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,17,17,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,18,18,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,19,19,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,20,20,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.16.81.gexf,64,706,21,21,22,37.0,0,0,inf,0,0,0,0,0,"[37.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,1,1,41,95.0,83.0,83.0,inf,951,0,0,0,0,"[95.0, 83.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,2,2,41,95.0,69.0,69.0,inf,519,0,0,0,0,"[95.0, 69.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,3,3,41,95.0,53.0,53.0,inf,794,0,0,0,0,"[95.0, 53.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,4,4,41,95.0,39.0,39.0,inf,1063,0,0,0,0,"[95.0, 39.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,5,5,41,95.0,28.0,28.0,inf,841,0,0,0,0,"[95.0, 28.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,6,6,41,95.0,20.0,20.0,inf,1117,0,0,0,0,"[95.0, 20.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,7,7,41,95.0,13.0,13.0,inf,1143,0,0,0,0,"[95.0, 13.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,8,8,41,95.0,5.0,5.0,inf,1153,0,0,0,0,"[95.0, 5.0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,9,9,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,10,10,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,11,11,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,12,12,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,13,13,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,14,14,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,15,15,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,16,16,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,17,17,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,18,18,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,19,19,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,20,20,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,21,21,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,22,22,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,23,23,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,24,24,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,25,25,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,26,26,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,27,27,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,28,28,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,29,29,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,30,30,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,31,31,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,32,32,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,33,33,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,34,34,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,35,35,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,36,36,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,37,37,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,38,38,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,39,39,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.32.81.gexf,64,1069,40,40,41,95.0,0,0,inf,0,0,0,0,0,"[95.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,1,1,50,211.0,188.0,188.0,inf,677,0,0,0,0,"[211.0, 188.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,2,2,50,211.0,154.0,154.0,inf,681,0,0,0,0,"[211.0, 154.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,3,3,50,211.0,126.0,126.0,inf,716,0,0,0,0,"[211.0, 126.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,4,4,50,211.0,103.0,103.0,inf,709,0,0,0,0,"[211.0, 103.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,5,5,50,211.0,78.0,78.0,inf,593,0,0,0,0,"[211.0, 78.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,6,6,50,211.0,53.0,53.0,inf,581,0,0,0,0,"[211.0, 53.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,7,7,50,211.0,32.0,32.0,inf,716,0,0,0,0,"[211.0, 32.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,8,8,50,211.0,16.0,16.0,inf,742,0,0,0,0,"[211.0, 16.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,9,9,50,211.0,5.0,5.0,inf,811,0,0,0,0,"[211.0, 5.0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,10,10,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,11,11,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,12,12,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,13,13,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,14,14,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,15,15,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,16,16,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,17,17,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,18,18,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,19,19,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,20,20,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,21,21,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,22,22,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,23,23,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,24,24,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,25,25,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,26,26,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,27,27,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,28,28,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,29,29,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,30,30,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,31,31,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,32,32,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,33,33,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,34,34,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,35,35,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,36,36,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,37,37,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,38,38,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,39,39,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,40,40,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,41,41,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,42,42,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,43,43,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,44,44,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,45,45,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,46,46,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,47,47,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,48,48,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.64.81.gexf,64,1560,49,49,50,211.0,0,0,inf,0,0,0,0,0,"[211.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,1,1,55,392.0,338.0,338.0,inf,480,0,0,0,0,"[392.0, 338.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,2,2,55,392.0,288.0,288.0,inf,479,0,0,0,0,"[392.0, 288.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,3,3,55,392.0,227.0,227.0,inf,502,0,0,0,0,"[392.0, 227.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,4,4,55,392.0,178.0,178.0,inf,510,0,0,0,0,"[392.0, 178.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,5,5,55,392.0,133.0,133.0,inf,523,0,0,0,0,"[392.0, 133.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,6,6,55,392.0,94.0,94.0,inf,543,0,0,0,0,"[392.0, 94.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,7,7,55,392.0,63.0,63.0,inf,557,0,0,0,0,"[392.0, 63.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,8,8,55,392.0,37.0,37.0,inf,512,0,0,0,0,"[392.0, 37.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,9,9,55,392.0,14.0,14.0,inf,503,0,0,0,0,"[392.0, 14.0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,10,10,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,11,11,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,12,12,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,13,13,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,14,14,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,15,15,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,16,16,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,17,17,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,18,18,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,19,19,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,20,20,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,21,21,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,22,22,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,23,23,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,24,24,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,25,25,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,26,26,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,27,27,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,28,28,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,29,29,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,30,30,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,31,31,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,32,32,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,33,33,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,34,34,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,35,35,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,36,36,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,37,37,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,38,38,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,39,39,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,40,40,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,41,41,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,42,42,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,43,43,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,44,44,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,45,45,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
cut,cap,first,R-MAT.64.128.81.gexf,64,2177,46,46,55,392.0,0,0,inf,0,0,0,0,0,"[392.0, 0]"
