construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Complete.500.1.1.gexf,500,249500,2,1,"[499, 499, 499, 499]",237.3101905926024,235.3184224110805,235.3184224110805,inf,2,0,0,0,0,"[237.3101905926024, 235.3184224110805]"
cut,cap,first,Complete.500.1.1.gexf,500,249500,3,2,"[499, 499, 499, 499]",237.3101905926024,232.35132550537418,232.35132550537418,inf,1,0,0,0,0,"[237.3101905926024, 232.35132550537418]"
cut,cap,first,Complete.500.1.1.gexf,500,249500,5,3,"[499, 499, 499, 499]",237.3101905926024,227.44052157146007,227.44052157146007,inf,1,0,0,0,0,"[237.3101905926024, 227.44052157146007]"
cut,cap,first,Complete.500.1.1.gexf,500,249500,10,4,"[499, 499, 499, 499]",237.3101905926024,217.83267445729953,217.83267445729953,inf,2,0,0,0,0,"[237.3101905926024, 217.83267445729953]"
cut,cap,first,Complete.500.1.1.gexf,500,249500,50,5,"[499, 499, 499, 499]",237.3101905926024,174.0915983316296,174.0915983316296,inf,2,0,0,0,0,"[237.3101905926024, 174.0915983316296]"
cut,cap,first,Complete.500.20.1.gexf,500,249500,2,1,"[499, 499, 499, 499]",4873,4835,4835,inf,1,0,0,0,0,"[4873, 4835]"
cut,cap,first,Complete.500.20.1.gexf,500,249500,3,2,"[499, 499, 499, 499]",4873,4778,4778,inf,2,0,0,0,0,"[4873, 4778]"
cut,cap,first,Complete.500.20.1.gexf,500,249500,5,3,"[499, 499, 499, 499]",4873,4683,4683,inf,2,0,0,0,0,"[4873, 4683]"
cut,cap,first,Complete.500.20.1.gexf,500,249500,10,4,"[499, 499, 499, 499]",4873,4493,4493,inf,2,0,0,0,0,"[4873, 4493]"
cut,cap,first,Complete.500.20.1.gexf,500,249500,50,5,"[499, 499, 499, 499]",4873,3612,3612,inf,2,0,0,0,0,"[4873, 3612]"
cut,cap,first,Complete.500.1.2.gexf,500,249500,2,1,"[499, 499, 499, 499]",243.40515300575439,241.41116426153351,241.41116426153351,inf,2,0,0,0,0,"[243.40515300575439, 241.41116426153351]"
