construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Exp.500.5.1.gexf,500,2500,2,1,"[6, 6, 6, 6]",2.607668369297679,1.0439331887220462,1.0439331887220462,inf,56,0,0,0,0,"[2.607668369297679, 1.0439331887220462]"
cut,cap,first,Rand.Exp.500.5.1.gexf,500,2500,3,2,"[6, 6, 6, 6]",2.607668369297679,0.008212587644577312,0.008212587644577312,inf,125,0,0,0,0,"[2.607668369297679, 0.008212587644577312]"
cut,cap,first,Rand.Exp.500.5.1.gexf,500,2500,5,3,"[6, 6, 6, 6]",2.607668369297679,0,0,inf,0,0,0,0,0,"[2.607668369297679, 0]"
cut,cap,first,Rand.Exp.500.5.1.gexf,500,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.5.1.gexf,500,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.10.1.gexf,500,5000,2,1,"[21, 21, 21, 21]",12.452914081747496,9.068083154000888,9.068083154000888,inf,18,0,0,0,0,"[12.452914081747496, 9.068083154000888]"
cut,cap,first,Rand.Exp.500.10.1.gexf,500,5000,3,2,"[21, 21, 21, 21]",12.452914081747496,5.814300679499836,5.814300679499836,inf,30,0,0,0,0,"[12.452914081747496, 5.814300679499836]"
cut,cap,first,Rand.Exp.500.10.1.gexf,500,5000,5,3,"[21, 21, 21, 21]",12.452914081747496,2.653384535499184,2.653384535499184,inf,88,0,0,0,0,"[12.452914081747496, 2.653384535499184]"
cut,cap,first,Rand.Exp.500.10.1.gexf,500,5000,10,4,"[21, 21, 21, 21]",12.452914081747496,0.005804509355342768,0.005804509355342768,inf,207,0,0,0,0,"[12.452914081747496, 0.005804509355342768]"
cut,cap,first,Rand.Exp.500.10.1.gexf,500,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.25.1.gexf,500,12500,2,1,"[39, 39, 39, 39]",23.51625778719822,18.763550194040896,18.763550194040896,inf,7,0,0,0,0,"[23.51625778719822, 18.763550194040896]"
cut,cap,first,Rand.Exp.500.25.1.gexf,500,12500,3,2,"[39, 39, 39, 39]",23.51625778719822,14.184278713832025,14.184278713832025,inf,10,0,0,0,0,"[23.51625778719822, 14.184278713832025]"
cut,cap,first,Rand.Exp.500.25.1.gexf,500,12500,5,3,"[39, 39, 39, 39]",23.51625778719822,9.227701356895672,9.227701356895672,inf,15,0,0,0,0,"[23.51625778719822, 9.227701356895672]"
cut,cap,first,Rand.Exp.500.25.1.gexf,500,12500,10,4,"[39, 39, 39, 39]",23.51625778719822,3.244314497469985,3.244314497469985,inf,24,0,0,0,0,"[23.51625778719822, 3.244314497469985]"
cut,cap,first,Rand.Exp.500.25.1.gexf,500,F,50,5,"[39, 39, 39, 39]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.5.2.gexf,500,2500,2,1,"[8, 8, 8, 8]",3.9233436732496982,1.6715515218491261,2.347959768663201,1.6715515218491261,40,1,0,0,0,"[3.9233436732496982, 2.347959768663201, 1.6715515218491261]"
cut,cap,first,Rand.Exp.500.5.2.gexf,500,2500,3,2,"[8, 8, 8, 8]",3.9233436732496982,0.443237660088973,0.443237660088973,inf,132,0,0,0,0,"[3.9233436732496982, 0.443237660088973]"
cut,cap,first,Rand.Exp.500.5.2.gexf,500,2500,5,3,"[8, 8, 8, 8]",3.9233436732496982,0,0,inf,0,0,0,0,0,"[3.9233436732496982, 0]"
cut,cap,first,Rand.Exp.500.5.2.gexf,500,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.5.2.gexf,500,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.10.2.gexf,500,5000,2,1,"[14, 14, 14, 14]",8.255810292299007,5.329777226342353,5.329777226342353,inf,37,0,0,0,0,"[8.255810292299007, 5.329777226342353]"
cut,cap,first,Rand.Exp.500.10.2.gexf,500,5000,3,2,"[14, 14, 14, 14]",8.255810292299007,3.075809360505522,3.075809360505522,inf,204,0,0,0,0,"[8.255810292299007, 3.075809360505522]"
cut,cap,first,Rand.Exp.500.10.2.gexf,500,5000,5,3,"[14, 14, 14, 14]",8.255810292299007,0.7186181858253138,0.7186181858253138,inf,89,0,0,0,0,"[8.255810292299007, 0.7186181858253138]"
cut,cap,first,Rand.Exp.500.10.2.gexf,500,5000,10,4,"[14, 14, 14, 14]",8.255810292299007,0,0,inf,0,0,0,0,0,"[8.255810292299007, 0]"
cut,cap,first,Rand.Exp.500.10.2.gexf,500,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.25.2.gexf,500,12500,2,1,"[34, 34, 34, 34]",17.702130146477703,14.599564758796687,14.599564758796687,inf,20,0,0,0,0,"[17.702130146477703, 14.599564758796687]"
cut,cap,first,Rand.Exp.500.25.2.gexf,500,12500,3,2,"[34, 34, 34, 34]",17.702130146477703,11.150818704295903,11.150818704295903,inf,22,0,0,0,0,"[17.702130146477703, 11.150818704295903]"
cut,cap,first,Rand.Exp.500.25.2.gexf,500,12500,5,3,"[34, 34, 34, 34]",17.702130146477703,6.961811922316372,6.961811922316372,inf,29,0,0,0,0,"[17.702130146477703, 6.961811922316372]"
cut,cap,first,Rand.Exp.500.25.2.gexf,500,12500,10,4,"[34, 34, 34, 34]",17.702130146477703,1.7737776555534737,1.7737776555534737,inf,37,0,0,0,0,"[17.702130146477703, 1.7737776555534737]"
cut,cap,first,Rand.Exp.500.25.2.gexf,500,F,50,5,"[34, 34, 34, 34]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.5.3.gexf,500,2500,2,1,"[11, 11, 11, 11]",5.107570430948919,2.701221805168894,2.701221805168894,inf,380,0,0,0,0,"[5.107570430948919, 2.701221805168894]"
cut,cap,first,Rand.Exp.500.5.3.gexf,500,2500,3,2,"[11, 11, 11, 11]",5.107570430948919,0.8135999820011879,0.8135999820011879,inf,226,0,0,0,0,"[5.107570430948919, 0.8135999820011879]"
cut,cap,first,Rand.Exp.500.5.3.gexf,500,2500,5,3,"[11, 11, 11, 11]",5.107570430948919,0.007047581047257476,0.007047581047257476,inf,383,0,0,0,0,"[5.107570430948919, 0.007047581047257476]"
cut,cap,first,Rand.Exp.500.5.3.gexf,500,2500,10,4,"[11, 11, 11, 11]",5.107570430948919,0,0,inf,0,0,0,0,0,"[5.107570430948919, 0]"
cut,cap,first,Rand.Exp.500.5.3.gexf,500,F,50,5,"[11, 11, 11, 11]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.10.3.gexf,500,5000,2,1,"[18, 18, 18, 18]",10.675220573508861,7.173056238473838,7.173056238473838,inf,29,0,0,0,0,"[10.675220573508861, 7.173056238473838]"
cut,cap,first,Rand.Exp.500.10.3.gexf,500,5000,3,2,"[18, 18, 18, 18]",10.675220573508861,3.471311640414519,3.471311640414519,inf,58,0,0,0,0,"[10.675220573508861, 3.471311640414519]"
cut,cap,first,Rand.Exp.500.10.3.gexf,500,5000,5,3,"[18, 18, 18, 18]",10.675220573508861,1.2000078332215054,1.2000078332215054,inf,204,0,0,0,0,"[10.675220573508861, 1.2000078332215054]"
cut,cap,first,Rand.Exp.500.10.3.gexf,500,5000,10,4,"[18, 18, 18, 18]",10.675220573508861,0,0,inf,0,0,0,0,0,"[10.675220573508861, 0]"
cut,cap,first,Rand.Exp.500.10.3.gexf,500,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Exp.500.25.3.gexf,500,12500,2,1,"[48, 48, 48, 48]",29.102184158624553,24.631656940192766,24.631656940192766,inf,10,0,0,0,0,"[29.102184158624553, 24.631656940192766]"
cut,cap,first,Rand.Exp.500.25.3.gexf,500,12500,3,2,"[48, 48, 48, 48]",29.102184158624553,19.660476933202492,19.660476933202492,inf,23,0,0,0,0,"[29.102184158624553, 19.660476933202492]"
cut,cap,first,Rand.Exp.500.25.3.gexf,500,12500,5,3,"[48, 48, 48, 48]",29.102184158624553,13.778998256857523,13.778998256857523,inf,20,0,0,0,0,"[29.102184158624553, 13.778998256857523]"
cut,cap,first,Rand.Exp.500.25.3.gexf,500,12500,10,4,"[48, 48, 48, 48]",29.102184158624553,6.033436501318806,6.033436501318806,inf,21,0,0,0,0,"[29.102184158624553, 6.033436501318806]"
