construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Gauss01.100.5.1.gexf,100,500,2,1,"[9, 9, 9, 9]",4.2654041376283285,3.0395539139969134,3.0395539139969134,inf,1166,0,0,0,0,"[4.2654041376283285, 3.0395539139969134]"
cut,cap,first,Rand.Gauss01.100.5.1.gexf,100,500,3,2,"[9, 9, 9, 9]",4.2654041376283285,1.531167057150511,1.531167057150511,inf,1270,0,0,0,0,"[4.2654041376283285, 1.531167057150511]"
cut,cap,first,Rand.Gauss01.100.5.1.gexf,100,500,5,3,"[9, 9, 9, 9]",4.2654041376283285,0,0,inf,0,0,0,0,0,"[4.2654041376283285, 0]"
cut,cap,first,Rand.Gauss01.100.5.1.gexf,100,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.1.gexf,100,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.10.1.gexf,100,1000,2,1,"[11, 11, 11, 11]",5.74201588389261,4.354807469308739,4.354807469308739,inf,704,0,0,0,0,"[5.74201588389261, 4.354807469308739]"
cut,cap,first,Rand.Gauss01.100.10.1.gexf,100,1000,3,2,"[11, 11, 11, 11]",5.74201588389261,2.700778177904748,2.700778177904748,inf,1169,0,0,0,0,"[5.74201588389261, 2.700778177904748]"
cut,cap,first,Rand.Gauss01.100.10.1.gexf,100,1000,5,3,"[11, 11, 11, 11]",5.74201588389261,0.41313834905739866,0.41313834905739866,inf,1210,0,0,0,0,"[5.74201588389261, 0.41313834905739866]"
cut,cap,first,Rand.Gauss01.100.10.1.gexf,100,1000,10,4,"[11, 11, 11, 11]",5.74201588389261,0,0,inf,0,0,0,0,0,"[5.74201588389261, 0]"
cut,cap,first,Rand.Gauss01.100.10.1.gexf,100,F,50,5,"[11, 11, 11, 11]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.25.1.gexf,100,2500,2,1,"[43, 43, 43, 43]",20.883240587135056,19.420054261862315,19.420054261862315,inf,196,0,0,0,0,"[20.883240587135056, 19.420054261862315]"
cut,cap,first,Rand.Gauss01.100.25.1.gexf,100,2500,3,2,"[43, 43, 43, 43]",20.883240587135056,17.360460732370232,17.360460732370232,inf,207,0,0,0,0,"[20.883240587135056, 17.360460732370232]"
cut,cap,first,Rand.Gauss01.100.25.1.gexf,100,2500,5,3,"[43, 43, 43, 43]",20.883240587135056,14.26176150783729,14.26176150783729,inf,164,0,0,0,0,"[20.883240587135056, 14.26176150783729]"
cut,cap,first,Rand.Gauss01.100.25.1.gexf,100,2500,10,4,"[43, 43, 43, 43]",20.883240587135056,9.056641779622009,9.056641779622009,inf,299,0,0,0,0,"[20.883240587135056, 9.056641779622009]"
cut,cap,first,Rand.Gauss01.100.25.1.gexf,100,F,50,5,"[43, 43, 43, 43]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.2.gexf,100,500,2,1,"[10, 10, 10, 10]",5.242030857861763,3.9350800421398304,3.9350800421398304,inf,1120,0,0,0,0,"[5.242030857861763, 3.9350800421398304]"
cut,cap,first,Rand.Gauss01.100.5.2.gexf,100,500,3,2,"[10, 10, 10, 10]",5.242030857861763,2.4066011893178647,2.4066011893178647,inf,1227,0,0,0,0,"[5.242030857861763, 2.4066011893178647]"
cut,cap,first,Rand.Gauss01.100.5.2.gexf,100,500,5,3,"[10, 10, 10, 10]",5.242030857861763,0.28185794493768446,0.28185794493768446,inf,2150,0,0,0,0,"[5.242030857861763, 0.28185794493768446]"
cut,cap,first,Rand.Gauss01.100.5.2.gexf,100,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.2.gexf,100,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.10.2.gexf,100,1000,2,1,"[11, 11, 11, 11]",5.489908975309958,4.3233440509302525,4.3233440509302525,inf,708,0,0,0,0,"[5.489908975309958, 4.3233440509302525]"
cut,cap,first,Rand.Gauss01.100.10.2.gexf,100,1000,3,2,"[11, 11, 11, 11]",5.489908975309958,2.6977790529742562,2.6977790529742562,inf,710,0,0,0,0,"[5.489908975309958, 2.6977790529742562]"
cut,cap,first,Rand.Gauss01.100.10.2.gexf,100,1000,5,3,"[11, 11, 11, 11]",5.489908975309958,0.4266162162463365,0.4266162162463365,inf,1200,0,0,0,0,"[5.489908975309958, 0.4266162162463365]"
cut,cap,first,Rand.Gauss01.100.10.2.gexf,100,1000,10,4,"[11, 11, 11, 11]",5.489908975309958,0,0,inf,0,0,0,0,0,"[5.489908975309958, 0]"
cut,cap,first,Rand.Gauss01.100.10.2.gexf,100,F,50,5,"[11, 11, 11, 11]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.25.2.gexf,100,2500,2,1,"[45, 45, 45, 45]",22.59569242179156,21.11410588003505,21.11410588003505,inf,191,0,0,0,0,"[22.59569242179156, 21.11410588003505]"
cut,cap,first,Rand.Gauss01.100.25.2.gexf,100,2500,3,2,"[45, 45, 45, 45]",22.59569242179156,19.11109588247303,19.11109588247303,inf,270,0,0,0,0,"[22.59569242179156, 19.11109588247303]"
cut,cap,first,Rand.Gauss01.100.25.2.gexf,100,2500,5,3,"[45, 45, 45, 45]",22.59569242179156,16.04903426751971,16.04903426751971,inf,278,0,0,0,0,"[22.59569242179156, 16.04903426751971]"
cut,cap,first,Rand.Gauss01.100.25.2.gexf,100,2500,10,4,"[45, 45, 45, 45]",22.59569242179156,10.660047141167057,10.660047141167057,inf,289,0,0,0,0,"[22.59569242179156, 10.660047141167057]"
cut,cap,first,Rand.Gauss01.100.25.2.gexf,100,F,50,5,"[45, 45, 45, 45]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.3.gexf,100,500,2,1,"[5, 5, 5, 5]",2.6579070792249277,1.3952336044979297,1.3952336044979297,inf,881,0,0,0,0,"[2.6579070792249277, 1.3952336044979297]"
cut,cap,first,Rand.Gauss01.100.5.3.gexf,100,500,3,2,"[5, 5, 5, 5]",2.6579070792249277,0,0,inf,0,0,0,0,0,"[2.6579070792249277, 0]"
cut,cap,first,Rand.Gauss01.100.5.3.gexf,100,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.3.gexf,100,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.3.gexf,100,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.10.3.gexf,100,1000,2,1,"[23, 23, 23, 23]",11.113484770655907,9.769072599843316,9.769072599843316,inf,654,0,0,0,0,"[11.113484770655907, 9.769072599843316]"
cut,cap,first,Rand.Gauss01.100.10.3.gexf,100,1000,3,2,"[23, 23, 23, 23]",11.113484770655907,8.104330637542937,8.104330637542937,inf,674,0,0,0,0,"[11.113484770655907, 8.104330637542937]"
cut,cap,first,Rand.Gauss01.100.10.3.gexf,100,1000,5,3,"[23, 23, 23, 23]",11.113484770655907,5.498617679349087,5.498617679349087,inf,1144,0,0,0,0,"[11.113484770655907, 5.498617679349087]"
cut,cap,first,Rand.Gauss01.100.10.3.gexf,100,1000,10,4,"[23, 23, 23, 23]",11.113484770655907,1.050881530763382,1.050881530763382,inf,1208,0,0,0,0,"[11.113484770655907, 1.050881530763382]"
cut,cap,first,Rand.Gauss01.100.10.3.gexf,100,F,50,5,"[23, 23, 23, 23]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.25.3.gexf,100,2500,2,1,"[37, 37, 37, 37]",18.382496813661447,16.997592167883916,16.997592167883916,inf,270,0,0,0,0,"[18.382496813661447, 16.997592167883916]"
cut,cap,first,Rand.Gauss01.100.25.3.gexf,100,2500,3,2,"[37, 37, 37, 37]",18.382496813661447,15.088740945715047,15.088740945715047,inf,158,0,0,0,0,"[18.382496813661447, 15.088740945715047]"
cut,cap,first,Rand.Gauss01.100.25.3.gexf,100,2500,5,3,"[37, 37, 37, 37]",18.382496813661447,12.189414350661966,12.189414350661966,inf,287,0,0,0,0,"[18.382496813661447, 12.189414350661966]"
cut,cap,first,Rand.Gauss01.100.25.3.gexf,100,2500,10,4,"[37, 37, 37, 37]",18.382496813661447,7.030568842639915,7.030568842639915,inf,288,0,0,0,0,"[18.382496813661447, 7.030568842639915]"
cut,cap,first,Rand.Gauss01.100.25.3.gexf,100,F,50,5,"[37, 37, 37, 37]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.100.5.4.gexf,100,500,2,1,"[5, 5, 5, 5]",2.3408947142129635,1.2988211879705078,1.2988211879705078,inf,2122,0,0,0,0,"[2.3408947142129635, 1.2988211879705078]"
