construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,R-MAT.100.5.1.gexf,100,419,2,1,"[15, 15, 15, 15]",21.0,16.0,17.0,16.0,1306,1,0,0,0,"[21.0, 17.0, 16.0]"
cut,cap,first,R-MAT.100.5.1.gexf,100,419,3,2,"[15, 15, 15, 15]",21.0,10.0,10.0,inf,1648,0,0,0,0,"[21.0, 10.0]"
cut,cap,first,R-MAT.100.5.1.gexf,100,419,5,3,"[15, 15, 15, 15]",21.0,5.0,5.0,inf,2463,0,0,0,0,"[21.0, 5.0]"
cut,cap,first,R-MAT.100.5.1.gexf,100,419,10,4,"[15, 15, 15, 15]",21.0,0,0,inf,0,0,0,0,0,"[21.0, 0]"
cut,cap,first,R-MAT.100.5.1.gexf,100,F,50,5,"[15, 15, 15, 15]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.100.10.1.gexf,100,719,2,1,"[26, 26, 26, 26]",54.0,45.0,45.0,inf,448,0,0,0,0,"[54.0, 45.0]"
cut,cap,first,R-MAT.100.10.1.gexf,100,719,3,2,"[26, 26, 26, 26]",54.0,33.0,33.0,inf,517,0,0,0,0,"[54.0, 33.0]"
cut,cap,first,R-MAT.100.10.1.gexf,100,719,5,3,"[26, 26, 26, 26]",54.0,22.0,22.0,inf,864,0,0,0,0,"[54.0, 22.0]"
cut,cap,first,R-MAT.100.10.1.gexf,100,719,10,4,"[26, 26, 26, 26]",54.0,7.0,7.0,inf,1585,0,0,0,0,"[54.0, 7.0]"
cut,cap,first,R-MAT.100.10.1.gexf,100,F,50,5,"[26, 26, 26, 26]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.100.25.1.gexf,100,1402,2,1,"[40, 40, 40, 40]",118.0,95.0,95.0,inf,162,0,0,0,0,"[118.0, 95.0]"
cut,cap,first,R-MAT.100.25.1.gexf,100,1402,3,2,"[40, 40, 40, 40]",118.0,75.0,75.0,inf,213,0,0,0,0,"[118.0, 75.0]"
cut,cap,first,R-MAT.100.25.1.gexf,100,1402,5,3,"[40, 40, 40, 40]",118.0,52.0,52.0,inf,482,0,0,0,0,"[118.0, 52.0]"
cut,cap,first,R-MAT.100.25.1.gexf,100,1402,10,4,"[40, 40, 40, 40]",118.0,26.0,26.0,inf,555,0,0,0,0,"[118.0, 26.0]"
cut,cap,first,R-MAT.100.25.1.gexf,100,F,50,5,"[40, 40, 40, 40]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.100.5.2.gexf,100,423,2,1,"[14, 14, 14, 14]",19.0,13.0,14.0,13.0,970,1,0,0,0,"[19.0, 14.0, 13.0]"
cut,cap,first,R-MAT.100.5.2.gexf,100,423,3,2,"[14, 14, 14, 14]",19.0,9.0,9.0,inf,2334,0,0,0,0,"[19.0, 9.0]"
cut,cap,first,R-MAT.100.5.2.gexf,100,423,5,3,"[14, 14, 14, 14]",19.0,4.0,4.0,inf,2438,0,0,0,0,"[19.0, 4.0]"
cut,cap,first,R-MAT.100.5.2.gexf,100,423,10,4,"[14, 14, 14, 14]",19.0,0,0,inf,0,0,0,0,0,"[19.0, 0]"
cut,cap,first,R-MAT.100.5.2.gexf,100,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.100.10.2.gexf,100,729,2,1,"[21, 21, 21, 21]",41.0,29.0,29.0,inf,475,0,0,0,0,"[41.0, 29.0]"
cut,cap,first,R-MAT.100.10.2.gexf,100,729,3,2,"[21, 21, 21, 21]",41.0,20.0,20.0,inf,1394,0,0,0,0,"[41.0, 20.0]"
cut,cap,first,R-MAT.100.10.2.gexf,100,729,5,3,"[21, 21, 21, 21]",41.0,12.0,12.0,inf,1506,0,0,0,0,"[41.0, 12.0]"
cut,cap,first,R-MAT.100.10.2.gexf,100,729,10,4,"[21, 21, 21, 21]",41.0,2.0,2.0,inf,1612,0,0,0,0,"[41.0, 2.0]"
cut,cap,first,R-MAT.100.10.2.gexf,100,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F
