construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
card,tabu,sim,Rand.Gauss01.50.5.1.gexf,50,250,2,1,"[7, 7, 7, 7]",3.6837552863112237,2.3479385061955798,2.3479385061955798,2.438277023502692,1223,206,196,0,283,"[3.6837552863112237, 2.3479385061955798, 3.0399389246576605, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.1302774419647728, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.1661989708097718, 3.1661989708097718, 3.1661989708097718, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.2076927107931033, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.429458114619752, 3.429458114619752, 3.429458114619752, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.6837552863112237, 3.1372106871731393, 3.1372106871731393, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.1302774419647728, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 3.0399389246576605, 2.493394325519576, 2.4452102687110586, 2.438277023502692]"
card,tabu,sim,Rand.Gauss01.50.5.1.gexf,50,250,3,2,"[7, 7, 7, 7]",3.6837552863112237,0.7303597472095924,0.7303597472095924,0.7303597472095924,1491,240,234,0,323,"[3.6837552863112237, 0.7303597472095924, 1.2769043463476768, 1.7944606618491288, 1.7944606618491288, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 1.7944606618491288, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.18397985181122, 2.18397985181122, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 2.438277023502692, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.7944606618491288, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 1.2479160627110444, 0.7718534871929239, 0.7303597472095924]"
card,tabu,sim,Rand.Gauss01.50.5.1.gexf,50,250,5,3,"[7, 7, 7, 7]",3.6837552863112237,0,0,inf,0,0,0,0,0,"[3.6837552863112237, 0]"
card,tabu,sim,Rand.Gauss01.50.5.1.gexf,50,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
card,tabu,sim,Rand.Gauss01.50.5.1.gexf,50,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
card,tabu,sim,Rand.Gauss01.50.10.1.gexf,50,500,2,1,"[18, 18, 18, 18]",8.86274499340561,7.627509293645761,7.627509293645761,7.692866395805835,972,193,187,0,101,"[8.86274499340561, 7.627509293645761, 8.263148422937403, 8.263148422937403, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.419082851390952, 8.419082851390952, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.332868422263465, 8.332868422263465, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.862744993405608, 8.312956863551154, 8.312956863551154, 8.312956863551154, 8.312956863551154, 8.312956863551154, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 8.263148422937403, 7.775251498917068, 7.692866395805835]"
card,tabu,sim,Rand.Gauss01.50.10.1.gexf,50,500,3,2,"[18, 18, 18, 18]",8.86274499340561,5.954587428178407,5.954587428178407,5.967559027838006,1437,102,93,0,167,"[8.86274499340561, 5.954587428178407, 6.50437555803286, 7.140014687324502, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.162989824663691, 7.162989824663691, 7.162989824663691, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.249204253791179, 7.249204253791179, 7.390743613572042, 7.390743613572042, 7.390743613572042, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.692866395805835, 7.249204253791179, 6.613565124499537, 6.076748594304683, 5.990534165177195, 5.981495485440276, 5.974498986890716, 5.967559027838006]"
card,tabu,sim,Rand.Gauss01.50.10.1.gexf,50,500,5,3,"[18, 18, 18, 18]",8.86274499340561,3.2820149656741116,3.2820149656741116,3.3553808667664713,1456,460,448,329,191,"[8.86274499340561, 3.2820149656741116, 3.8118915368162556, 4.34039129185793, 4.890179421712384, 4.890179421712384, 4.890179421712384, 5.436034631644157, 5.436034631644157, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.716440750019378, 5.716440750019378, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.490403157357731, 5.490403157357731, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.483202915902413, 5.421703817906234, 5.421703817906234, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.967559027838007, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.665436245604214, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 5.119581035672441, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.978041675891578, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.9741087559688975, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 4.4560989879229345, 3.924574591729084, 3.39607483668741, 3.3553808667664713]"
card,tabu,sim,Rand.Gauss01.50.10.1.gexf,50,500,10,4,"[18, 18, 18, 18]",8.86274499340561,0,0,inf,0,0,0,0,0,"[8.86274499340561, 0]"
card,tabu,sim,Rand.Gauss01.50.10.1.gexf,50,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F
