construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,R-MAT.500.5.1.gexf,500,2323,2,1,"[33, 33, 33, 33]",45.0,36.0,36.0,inf,138,0,0,0,0,"[45.0, 36.0]"
cut,cap,first,R-MAT.500.5.1.gexf,500,2323,3,2,"[33, 33, 33, 33]",45.0,29.0,29.0,inf,252,0,0,0,0,"[45.0, 29.0]"
cut,cap,first,R-MAT.500.5.1.gexf,500,2323,5,3,"[33, 33, 33, 33]",45.0,23.0,23.0,inf,422,0,0,0,0,"[45.0, 23.0]"
cut,cap,first,R-MAT.500.5.1.gexf,500,2323,10,4,"[33, 33, 33, 33]",45.0,13.0,13.0,inf,423,0,0,0,0,"[45.0, 13.0]"
cut,cap,first,R-MAT.500.5.1.gexf,500,F,50,5,"[33, 33, 33, 33]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.500.10.1.gexf,500,4392,2,1,"[71, 71, 71, 71]",103.0,90.0,90.0,inf,64,0,0,0,0,"[103.0, 90.0]"
cut,cap,first,R-MAT.500.10.1.gexf,500,4392,3,2,"[71, 71, 71, 71]",103.0,81.0,81.0,inf,111,0,0,0,0,"[103.0, 81.0]"
cut,cap,first,R-MAT.500.10.1.gexf,500,4392,5,3,"[71, 71, 71, 71]",103.0,70.0,70.0,inf,141,0,0,0,0,"[103.0, 70.0]"
cut,cap,first,R-MAT.500.10.1.gexf,500,4392,10,4,"[71, 71, 71, 71]",103.0,51.0,51.0,inf,227,0,0,0,0,"[103.0, 51.0]"
cut,cap,first,R-MAT.500.10.1.gexf,500,4392,50,5,"[71, 71, 71, 71]",103.0,1.0,1.0,inf,242,0,0,0,0,"[103.0, 1.0]"
cut,cap,first,R-MAT.500.25.1.gexf,500,9686,2,1,"[128, 128, 128, 128]",250.0,218.0,218.0,inf,20,0,0,0,0,"[250.0, 218.0]"
cut,cap,first,R-MAT.500.25.1.gexf,500,9686,3,2,"[128, 128, 128, 128]",250.0,189.0,189.0,inf,106,0,0,0,0,"[250.0, 189.0]"
cut,cap,first,R-MAT.500.25.1.gexf,500,9686,5,3,"[128, 128, 128, 128]",250.0,166.0,166.0,inf,59,0,0,0,0,"[250.0, 166.0]"
cut,cap,first,R-MAT.500.25.1.gexf,500,9686,10,4,"[128, 128, 128, 128]",250.0,135.0,135.0,inf,80,0,0,0,0,"[250.0, 135.0]"
cut,cap,first,R-MAT.500.25.1.gexf,500,9686,50,5,"[128, 128, 128, 128]",250.0,58.0,58.0,inf,112,0,0,0,0,"[250.0, 58.0]"
cut,cap,first,R-MAT.500.5.2.gexf,500,2278,2,1,"[44, 44, 44, 44]",58.0,49.0,49.0,inf,142,0,0,0,0,"[58.0, 49.0]"
cut,cap,first,R-MAT.500.5.2.gexf,500,2278,3,2,"[44, 44, 44, 44]",58.0,42.0,42.0,inf,257,0,0,0,0,"[58.0, 42.0]"
cut,cap,first,R-MAT.500.5.2.gexf,500,2278,5,3,"[44, 44, 44, 44]",58.0,34.0,34.0,inf,426,0,0,0,0,"[58.0, 34.0]"
cut,cap,first,R-MAT.500.5.2.gexf,500,2278,10,4,"[44, 44, 44, 44]",58.0,24.0,24.0,inf,433,0,0,0,0,"[58.0, 24.0]"
cut,cap,first,R-MAT.500.5.2.gexf,500,F,50,5,"[44, 44, 44, 44]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.500.10.2.gexf,500,4348,2,1,"[60, 60, 60, 60]",94.0,83.0,83.0,inf,67,0,0,0,0,"[94.0, 83.0]"
cut,cap,first,R-MAT.500.10.2.gexf,500,4348,3,2,"[60, 60, 60, 60]",94.0,70.0,70.0,inf,181,0,0,0,0,"[94.0, 70.0]"
cut,cap,first,R-MAT.500.10.2.gexf,500,4348,5,3,"[60, 60, 60, 60]",94.0,57.0,57.0,inf,171,0,0,0,0,"[94.0, 57.0]"
cut,cap,first,R-MAT.500.10.2.gexf,500,4348,10,4,"[60, 60, 60, 60]",94.0,40.0,40.0,inf,238,0,0,0,0,"[94.0, 40.0]"
cut,cap,first,R-MAT.500.10.2.gexf,500,4348,50,5,"[60, 60, 60, 60]",94.0,0,0,inf,0,0,0,0,0,"[94.0, 0]"
cut,cap,first,R-MAT.500.25.2.gexf,500,9705,2,1,"[127, 127, 127, 127]",273.0,232.0,232.0,inf,13,0,0,0,0,"[273.0, 232.0]"
cut,cap,first,R-MAT.500.25.2.gexf,500,9705,3,2,"[127, 127, 127, 127]",273.0,207.0,207.0,inf,30,0,0,0,0,"[273.0, 207.0]"
cut,cap,first,R-MAT.500.25.2.gexf,500,9705,5,3,"[127, 127, 127, 127]",273.0,177.0,177.0,inf,49,0,0,0,0,"[273.0, 177.0]"
cut,cap,first,R-MAT.500.25.2.gexf,500,9705,10,4,"[127, 127, 127, 127]",273.0,138.0,138.0,inf,109,0,0,0,0,"[273.0, 138.0]"
cut,cap,first,R-MAT.500.25.2.gexf,500,9705,50,5,"[127, 127, 127, 127]",273.0,57.0,57.0,inf,112,0,0,0,0,"[273.0, 57.0]"
cut,cap,first,R-MAT.500.5.3.gexf,500,2323,2,1,"[31, 31, 31, 31]",46.0,34.0,34.0,inf,183,0,0,0,0,"[46.0, 34.0]"
cut,cap,first,R-MAT.500.5.3.gexf,500,2323,3,2,"[31, 31, 31, 31]",46.0,27.0,27.0,inf,260,0,0,0,0,"[46.0, 27.0]"
cut,cap,first,R-MAT.500.5.3.gexf,500,2323,5,3,"[31, 31, 31, 31]",46.0,21.0,21.0,inf,425,0,0,0,0,"[46.0, 21.0]"
cut,cap,first,R-MAT.500.5.3.gexf,500,2323,10,4,"[31, 31, 31, 31]",46.0,11.0,11.0,inf,432,0,0,0,0,"[46.0, 11.0]"
cut,cap,first,R-MAT.500.5.3.gexf,500,F,50,5,"[31, 31, 31, 31]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,R-MAT.500.10.3.gexf,500,4392,2,1,"[75, 75, 75, 75]",127.0,110.0,110.0,inf,48,0,0,0,0,"[127.0, 110.0]"
cut,cap,first,R-MAT.500.10.3.gexf,500,4392,3,2,"[75, 75, 75, 75]",127.0,94.0,94.0,inf,80,0,0,0,0,"[127.0, 94.0]"
cut,cap,first,R-MAT.500.10.3.gexf,500,4392,5,3,"[75, 75, 75, 75]",127.0,78.0,78.0,inf,139,0,0,0,0,"[127.0, 78.0]"
cut,cap,first,R-MAT.500.10.3.gexf,500,4392,10,4,"[75, 75, 75, 75]",127.0,58.0,58.0,inf,181,0,0,0,0,"[127.0, 58.0]"
cut,cap,first,R-MAT.500.10.3.gexf,500,4392,50,5,"[75, 75, 75, 75]",127.0,5.0,5.0,inf,244,0,0,0,0,"[127.0, 5.0]"
cut,cap,first,R-MAT.500.25.3.gexf,500,9706,2,1,"[125, 125, 125, 125]",267.0,212.0,212.0,inf,12,0,0,0,0,"[267.0, 212.0]"
cut,cap,first,R-MAT.500.25.3.gexf,500,9706,3,2,"[125, 125, 125, 125]",267.0,180.0,180.0,inf,28,0,0,0,0,"[267.0, 180.0]"
cut,cap,first,R-MAT.500.25.3.gexf,500,9706,5,3,"[125, 125, 125, 125]",267.0,160.0,160.0,inf,67,0,0,0,0,"[267.0, 160.0]"
cut,cap,first,R-MAT.500.25.3.gexf,500,9706,10,4,"[125, 125, 125, 125]",267.0,132.0,132.0,inf,81,0,0,0,0,"[267.0, 132.0]"
cut,cap,first,R-MAT.500.25.3.gexf,500,9706,50,5,"[125, 125, 125, 125]",267.0,55.0,55.0,inf,108,0,0,0,0,"[267.0, 55.0]"
cut,cap,first,R-MAT.500.5.4.gexf,500,2293,2,1,"[48, 48, 48, 48]",65.0,56.0,56.0,inf,137,0,0,0,0,"[65.0, 56.0]"
cut,cap,first,R-MAT.500.5.4.gexf,500,2293,3,2,"[48, 48, 48, 48]",65.0,48.0,48.0,inf,239,0,0,0,0,"[65.0, 48.0]"
