construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Complete.50.1.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",24.095024702991207,22.164754607224683,22.164754607224683,inf,177,0,0,0,0,"[24.095024702991207, 22.164754607224683]"
cut,cap,first,Complete.50.1.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",24.095024702991207,19.52052236645311,19.52052236645311,inf,176,0,0,0,0,"[24.095024702991207, 19.52052236645311]"
cut,cap,first,Complete.50.1.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",24.095024702991207,15.745753868505254,15.745753868505254,inf,227,0,0,0,0,"[24.095024702991207, 15.745753868505254]"
cut,cap,first,Complete.50.1.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",24.095024702991207,8.951768148209348,8.951768148209348,inf,227,0,0,0,0,"[24.095024702991207, 8.951768148209348]"
cut,cap,first,Complete.50.1.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",446,409,409,inf,308,0,0,0,0,"[446, 409]"
cut,cap,first,Complete.50.20.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",446,355,355,inf,317,0,0,0,0,"[446, 355]"
cut,cap,first,Complete.50.20.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",446,277,277,inf,267,0,0,0,0,"[446, 277]"
cut,cap,first,Complete.50.20.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",446,150,150,inf,320,0,0,0,0,"[446, 150]"
cut,cap,first,Complete.50.20.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.2.gexf,50,2450,2,1,"[49, 49, 49, 49]",22.500299496613486,20.57910382951806,20.57910382951806,inf,307,0,0,0,0,"[22.500299496613486, 20.57910382951806]"
cut,cap,first,Complete.50.1.2.gexf,50,2450,3,2,"[49, 49, 49, 49]",22.500299496613486,17.802937100985336,17.802937100985336,inf,230,0,0,0,0,"[22.500299496613486, 17.802937100985336]"
cut,cap,first,Complete.50.1.2.gexf,50,2450,5,3,"[49, 49, 49, 49]",22.500299496613486,13.741392231256423,13.741392231256423,inf,223,0,0,0,0,"[22.500299496613486, 13.741392231256423]"
cut,cap,first,Complete.50.1.2.gexf,50,2450,10,4,"[49, 49, 49, 49]",22.500299496613486,7.507685161189038,7.507685161189038,inf,236,0,0,0,0,"[22.500299496613486, 7.507685161189038]"
cut,cap,first,Complete.50.1.2.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.2.gexf,50,2450,2,1,"[49, 49, 49, 49]",421,383,383,inf,161,0,0,0,0,"[421, 383]"
cut,cap,first,Complete.50.20.2.gexf,50,2450,3,2,"[49, 49, 49, 49]",421,328,328,inf,149,0,0,0,0,"[421, 328]"
cut,cap,first,Complete.50.20.2.gexf,50,2450,5,3,"[49, 49, 49, 49]",421,247,247,inf,512,0,0,0,0,"[421, 247]"
cut,cap,first,Complete.50.20.2.gexf,50,2450,10,4,"[49, 49, 49, 49]",421,133,133,inf,359,0,0,0,0,"[421, 133]"
cut,cap,first,Complete.50.20.2.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.3.gexf,50,2450,2,1,"[49, 49, 49, 49]",24.341771101625003,22.37914002033318,22.37914002033318,inf,176,0,0,0,0,"[24.341771101625003, 22.37914002033318]"
cut,cap,first,Complete.50.1.3.gexf,50,2450,3,2,"[49, 49, 49, 49]",24.341771101625003,19.542142273937763,19.542142273937763,inf,480,0,0,0,0,"[24.341771101625003, 19.542142273937763]"
cut,cap,first,Complete.50.1.3.gexf,50,2450,5,3,"[49, 49, 49, 49]",24.341771101625003,15.126003910100643,15.126003910100643,inf,224,0,0,0,0,"[24.341771101625003, 15.126003910100643]"
cut,cap,first,Complete.50.1.3.gexf,50,2450,10,4,"[49, 49, 49, 49]",24.341771101625003,7.9644552877636094,7.9644552877636094,inf,524,0,0,0,0,"[24.341771101625003, 7.9644552877636094]"
cut,cap,first,Complete.50.1.3.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.3.gexf,50,2450,2,1,"[49, 49, 49, 49]",478,440,440,inf,201,0,0,0,0,"[478, 440]"
cut,cap,first,Complete.50.20.3.gexf,50,2450,3,2,"[49, 49, 49, 49]",478,385,385,inf,229,0,0,0,0,"[478, 385]"
cut,cap,first,Complete.50.20.3.gexf,50,2450,5,3,"[49, 49, 49, 49]",478,301,301,inf,167,0,0,0,0,"[478, 301]"
cut,cap,first,Complete.50.20.3.gexf,50,2450,10,4,"[49, 49, 49, 49]",478,169,169,inf,329,0,0,0,0,"[478, 169]"
cut,cap,first,Complete.50.20.3.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.4.gexf,50,2450,2,1,"[49, 49, 49, 49]",22.103148203697597,20.221031001158007,20.221031001158007,inf,88,0,0,0,0,"[22.103148203697597, 20.221031001158007]"
cut,cap,first,Complete.50.1.4.gexf,50,2450,3,2,"[49, 49, 49, 49]",22.103148203697597,17.464654969691544,17.464654969691544,inf,312,0,0,0,0,"[22.103148203697597, 17.464654969691544]"
cut,cap,first,Complete.50.1.4.gexf,50,2450,5,3,"[49, 49, 49, 49]",22.103148203697597,13.280227644556524,13.280227644556524,inf,507,0,0,0,0,"[22.103148203697597, 13.280227644556524]"
cut,cap,first,Complete.50.1.4.gexf,50,2450,10,4,"[49, 49, 49, 49]",22.103148203697597,7.0263094192189905,7.0263094192189905,inf,237,0,0,0,0,"[22.103148203697597, 7.0263094192189905]"
cut,cap,first,Complete.50.1.4.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.4.gexf,50,2450,2,1,"[49, 49, 49, 49]",480,443,443,inf,305,0,0,0,0,"[480, 443]"
cut,cap,first,Complete.50.20.4.gexf,50,2450,3,2,"[49, 49, 49, 49]",480,389,389,inf,171,0,0,0,0,"[480, 389]"
cut,cap,first,Complete.50.20.4.gexf,50,2450,5,3,"[49, 49, 49, 49]",480,307,307,inf,221,0,0,0,0,"[480, 307]"
cut,cap,first,Complete.50.20.4.gexf,50,2450,10,4,"[49, 49, 49, 49]",480,168,168,inf,348,0,0,0,0,"[480, 168]"
cut,cap,first,Complete.50.20.4.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.5.gexf,50,2450,2,1,"[49, 49, 49, 49]",22.00537678515327,20.017253996054205,20.017253996054205,inf,215,0,0,0,0,"[22.00537678515327, 20.017253996054205]"
cut,cap,first,Complete.50.1.5.gexf,50,2450,3,2,"[49, 49, 49, 49]",22.00537678515327,17.16293100177119,17.16293100177119,inf,145,0,0,0,0,"[22.00537678515327, 17.16293100177119]"
cut,cap,first,Complete.50.1.5.gexf,50,2450,5,3,"[49, 49, 49, 49]",22.00537678515327,13.06926764448734,13.06926764448734,inf,532,0,0,0,0,"[22.00537678515327, 13.06926764448734]"
cut,cap,first,Complete.50.1.5.gexf,50,2450,10,4,"[49, 49, 49, 49]",22.00537678515327,6.934941078495073,6.934941078495073,inf,522,0,0,0,0,"[22.00537678515327, 6.934941078495073]"
cut,cap,first,Complete.50.1.5.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.5.gexf,50,2450,2,1,"[49, 49, 49, 49]",452,415,415,inf,148,0,0,0,0,"[452, 415]"
cut,cap,first,Complete.50.20.5.gexf,50,2450,3,2,"[49, 49, 49, 49]",452,364,364,inf,150,0,0,0,0,"[452, 364]"
cut,cap,first,Complete.50.20.5.gexf,50,2450,5,3,"[49, 49, 49, 49]",452,286,286,inf,234,0,0,0,0,"[452, 286]"
cut,cap,first,Complete.50.20.5.gexf,50,2450,10,4,"[49, 49, 49, 49]",452,151,151,inf,324,0,0,0,0,"[452, 151]"
cut,cap,first,Complete.50.20.5.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.6.gexf,50,2450,2,1,"[49, 49, 49, 49]",25.39810124079408,23.417610613322182,23.417610613322182,inf,180,0,0,0,0,"[25.39810124079408, 23.417610613322182]"
cut,cap,first,Complete.50.1.6.gexf,50,2450,3,2,"[49, 49, 49, 49]",25.39810124079408,20.50139654741624,20.50139654741624,inf,507,0,0,0,0,"[25.39810124079408, 20.50139654741624]"
cut,cap,first,Complete.50.1.6.gexf,50,2450,5,3,"[49, 49, 49, 49]",25.39810124079408,16.005524856485906,16.005524856485906,inf,150,0,0,0,0,"[25.39810124079408, 16.005524856485906]"
cut,cap,first,Complete.50.1.6.gexf,50,2450,10,4,"[49, 49, 49, 49]",25.39810124079408,8.794643690779084,8.794643690779084,inf,186,0,0,0,0,"[25.39810124079408, 8.794643690779084]"
cut,cap,first,Complete.50.1.6.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.6.gexf,50,2450,2,1,"[49, 49, 49, 49]",499,462,462,inf,125,0,0,0,0,"[499, 462]"
cut,cap,first,Complete.50.20.6.gexf,50,2450,3,2,"[49, 49, 49, 49]",499,408,408,inf,252,0,0,0,0,"[499, 408]"
cut,cap,first,Complete.50.20.6.gexf,50,2450,5,3,"[49, 49, 49, 49]",499,323,323,inf,234,0,0,0,0,"[499, 323]"
cut,cap,first,Complete.50.20.6.gexf,50,2450,10,4,"[49, 49, 49, 49]",499,181,181,inf,531,0,0,0,0,"[499, 181]"
cut,cap,first,Complete.50.20.6.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.7.gexf,50,2450,2,1,"[49, 49, 49, 49]",23.93814223219778,21.942929958051757,21.942929958051757,inf,143,0,0,0,0,"[23.93814223219778, 21.942929958051757]"
cut,cap,first,Complete.50.1.7.gexf,50,2450,3,2,"[49, 49, 49, 49]",23.93814223219778,19.041510223757854,19.041510223757854,inf,172,0,0,0,0,"[23.93814223219778, 19.041510223757854]"
cut,cap,first,Complete.50.1.7.gexf,50,2450,5,3,"[49, 49, 49, 49]",23.93814223219778,14.677359134473575,14.677359134473575,inf,229,0,0,0,0,"[23.93814223219778, 14.677359134473575]"
cut,cap,first,Complete.50.1.7.gexf,50,2450,10,4,"[49, 49, 49, 49]",23.93814223219778,7.450558849864382,7.450558849864382,inf,320,0,0,0,0,"[23.93814223219778, 7.450558849864382]"
cut,cap,first,Complete.50.1.7.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.20.7.gexf,50,2450,2,1,"[49, 49, 49, 49]",452,414,414,inf,225,0,0,0,0,"[452, 414]"
cut,cap,first,Complete.50.20.7.gexf,50,2450,3,2,"[49, 49, 49, 49]",452,360,360,inf,207,0,0,0,0,"[452, 360]"
cut,cap,first,Complete.50.20.7.gexf,50,2450,5,3,"[49, 49, 49, 49]",452,282,282,inf,319,0,0,0,0,"[452, 282]"
cut,cap,first,Complete.50.20.7.gexf,50,2450,10,4,"[49, 49, 49, 49]",452,152,152,inf,403,0,0,0,0,"[452, 152]"
cut,cap,first,Complete.50.20.7.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Complete.50.1.8.gexf,50,2450,2,1,"[49, 49, 49, 49]",21.51064007529242,19.58991542381429,19.58991542381429,inf,180,0,0,0,0,"[21.51064007529242, 19.58991542381429]"
cut,cap,first,Complete.50.1.8.gexf,50,2450,3,2,"[49, 49, 49, 49]",21.51064007529242,17.06680999397712,17.06680999397712,inf,233,0,0,0,0,"[21.51064007529242, 17.06680999397712]"
cut,cap,first,Complete.50.1.8.gexf,50,2450,5,3,"[49, 49, 49, 49]",21.51064007529242,13.240794896096123,13.240794896096123,inf,107,0,0,0,0,"[21.51064007529242, 13.240794896096123]"
cut,cap,first,Complete.50.1.8.gexf,50,2450,10,4,"[49, 49, 49, 49]",21.51064007529242,7.332473963062167,7.332473963062167,inf,234,0,0,0,0,"[21.51064007529242, 7.332473963062167]"
cut,cap,first,Complete.50.1.8.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F
