path,k,max multirute flow,iterations
R-MAT.100.5.35.gexf,5,24.0,1
R-MAT.100.5.35.gexf,10,20.42857142857143,5
R-MAT.100.5.35.gexf,50,F,F
R-MAT.100.10.35.gexf,2,51.0,1
R-MAT.100.10.35.gexf,3,51.0,1
R-MAT.100.10.35.gexf,5,51.0,1
R-MAT.100.10.35.gexf,10,44.0,4
R-MAT.100.10.35.gexf,50,F,F
R-MAT.100.25.35.gexf,2,114.0,1
R-MAT.100.25.35.gexf,3,114.0,1
R-MAT.100.25.35.gexf,5,114.0,1
R-MAT.100.25.35.gexf,10,114.0,1
R-MAT.100.25.35.gexf,50,F,F
R-MAT.500.5.35.gexf,2,40.0,1
R-MAT.500.5.35.gexf,3,40.0,1
R-MAT.500.5.35.gexf,5,40.0,1
R-MAT.500.5.35.gexf,10,39.6,3
R-MAT.500.5.35.gexf,50,F,F
R-MAT.500.10.35.gexf,2,123.0,1
R-MAT.500.10.35.gexf,3,123.0,1
R-MAT.500.10.35.gexf,5,123.0,1
R-MAT.500.10.35.gexf,10,123.0,1
R-MAT.500.10.35.gexf,50,89.68965517241382,24
R-MAT.500.25.35.gexf,2,254.0,1
R-MAT.500.25.35.gexf,3,254.0,1
R-MAT.500.25.35.gexf,5,254.0,1
R-MAT.500.25.35.gexf,10,249.7,2
R-MAT.500.25.35.gexf,50,186.58536585365852,12
R-MAT.50.5.36.gexf,2,12.0,1
R-MAT.50.5.36.gexf,3,12.0,1
R-MAT.50.5.36.gexf,5,10.5,4
R-MAT.50.5.36.gexf,10,F,F
R-MAT.50.5.36.gexf,50,F,F
R-MAT.50.10.36.gexf,2,23.0,1
R-MAT.50.10.36.gexf,3,23.0,1
R-MAT.50.10.36.gexf,5,22.8,3
R-MAT.50.10.36.gexf,10,18.33333333333333,6
R-MAT.50.10.36.gexf,50,F,F
R-MAT.50.25.36.gexf,2,86.0,1
R-MAT.50.25.36.gexf,3,86.0,1
R-MAT.50.25.36.gexf,5,86.0,1
R-MAT.50.25.36.gexf,10,72.28571428571428,5
R-MAT.50.25.36.gexf,50,F,F
R-MAT.100.5.36.gexf,2,20.0,1
R-MAT.100.5.36.gexf,3,20.0,1
R-MAT.100.5.36.gexf,5,20.0,1
R-MAT.100.5.36.gexf,10,17.875,5
R-MAT.100.5.36.gexf,50,F,F
R-MAT.100.10.36.gexf,2,31.0,1
R-MAT.100.10.36.gexf,3,31.0,1
R-MAT.100.10.36.gexf,5,31.0,1
R-MAT.100.10.36.gexf,10,28.111111111111114,3
R-MAT.100.10.36.gexf,50,F,F
R-MAT.100.25.36.gexf,2,116.0,1
R-MAT.100.25.36.gexf,3,116.0,1
R-MAT.100.25.36.gexf,5,116.0,1
R-MAT.100.25.36.gexf,10,116.0,1
R-MAT.100.25.36.gexf,50,F,F
R-MAT.500.5.36.gexf,2,53.0,1
R-MAT.500.5.36.gexf,3,53.0,1
R-MAT.500.5.36.gexf,5,53.0,1
R-MAT.500.5.36.gexf,10,52.8,2
R-MAT.500.5.36.gexf,50,F,F
R-MAT.500.10.36.gexf,2,97.0,1
R-MAT.500.10.36.gexf,3,97.0,1
R-MAT.500.10.36.gexf,5,97.0,1
R-MAT.500.10.36.gexf,10,95.7,2
R-MAT.500.10.36.gexf,50,63.36363636363636,20
R-MAT.500.25.36.gexf,2,259.0,1
R-MAT.500.25.36.gexf,3,259.0,1
R-MAT.500.25.36.gexf,5,259.0,1
R-MAT.500.25.36.gexf,10,259.0,1
R-MAT.500.25.36.gexf,50,208.63636363636365,8
R-MAT.50.5.37.gexf,2,14.0,1
R-MAT.50.5.37.gexf,3,14.0,1
R-MAT.50.5.37.gexf,5,14.0,1
R-MAT.50.5.37.gexf,10,F,F
R-MAT.50.5.37.gexf,50,F,F
R-MAT.50.10.37.gexf,2,24.0,1
R-MAT.50.10.37.gexf,3,24.0,1
R-MAT.50.10.37.gexf,5,24.0,1
R-MAT.50.10.37.gexf,10,17.59999999999999,8
R-MAT.50.10.37.gexf,50,F,F
R-MAT.50.25.37.gexf,2,67.0,1
R-MAT.50.25.37.gexf,3,67.0,1
R-MAT.50.25.37.gexf,5,67.0,1
R-MAT.50.25.37.gexf,10,56.22222222222223,3
R-MAT.50.25.37.gexf,50,F,F
R-MAT.100.5.37.gexf,2,18.0,1
R-MAT.100.5.37.gexf,3,18.0,1
R-MAT.100.5.37.gexf,5,18.0,1
R-MAT.100.5.37.gexf,10,14.142857142857144,6
R-MAT.100.5.37.gexf,50,F,F
R-MAT.100.10.37.gexf,2,45.0,1
R-MAT.100.10.37.gexf,3,45.0,1
R-MAT.100.10.37.gexf,5,45.0,1
R-MAT.100.10.37.gexf,10,45.0,1
R-MAT.100.10.37.gexf,50,F,F
R-MAT.100.25.37.gexf,2,93.0,1
R-MAT.100.25.37.gexf,3,93.0,1
R-MAT.100.25.37.gexf,5,93.0,1
R-MAT.100.25.37.gexf,10,92.4,2
R-MAT.100.25.37.gexf,50,F,F
R-MAT.500.5.37.gexf,2,44.0,1
R-MAT.500.5.37.gexf,3,44.0,1
R-MAT.500.5.37.gexf,5,44.0,1
R-MAT.500.5.37.gexf,10,42.77777777777778,3
R-MAT.500.5.37.gexf,50,F,F
R-MAT.500.10.37.gexf,2,125.0,1
R-MAT.500.10.37.gexf,3,125.0,1
R-MAT.500.10.37.gexf,5,125.0,1
R-MAT.500.10.37.gexf,10,124.3,3
R-MAT.500.10.37.gexf,50,92.19230769230766,26
R-MAT.500.25.37.gexf,2,255.0,1
R-MAT.500.25.37.gexf,3,255.0,1
R-MAT.500.25.37.gexf,5,255.0,1
R-MAT.500.25.37.gexf,10,250.55555555555554,4
R-MAT.500.25.37.gexf,50,189.42857142857144,10
R-MAT.50.5.38.gexf,2,8.0,1
R-MAT.50.5.38.gexf,3,8.0,1
R-MAT.50.5.38.gexf,5,7.2,2
R-MAT.50.5.38.gexf,10,F,F
R-MAT.50.5.38.gexf,50,F,F
R-MAT.50.10.38.gexf,2,37.0,1
R-MAT.50.10.38.gexf,3,37.0,1
R-MAT.50.10.38.gexf,5,34.8,3
R-MAT.50.10.38.gexf,10,29.85714285714286,6
R-MAT.50.10.38.gexf,50,F,F
R-MAT.50.25.38.gexf,2,77.0,1
R-MAT.50.25.38.gexf,3,77.0,1
R-MAT.50.25.38.gexf,5,77.0,1
R-MAT.50.25.38.gexf,10,61.875,4
R-MAT.50.25.38.gexf,50,F,F
R-MAT.100.5.38.gexf,2,20.0,1
R-MAT.100.5.38.gexf,3,20.0,1
R-MAT.100.5.38.gexf,5,20.0,1
R-MAT.100.5.38.gexf,10,15.400000000000002,8
R-MAT.100.5.38.gexf,50,F,F
R-MAT.100.10.38.gexf,2,46.0,1
R-MAT.100.10.38.gexf,3,46.0,1
R-MAT.100.10.38.gexf,5,46.0,1
R-MAT.100.10.38.gexf,10,46.0,3
R-MAT.100.10.38.gexf,50,F,F
R-MAT.100.25.38.gexf,2,103.0,1
R-MAT.100.25.38.gexf,3,103.0,1
R-MAT.100.25.38.gexf,5,103.0,1
R-MAT.100.25.38.gexf,10,97.77777777777777,4
R-MAT.100.25.38.gexf,50,F,F
R-MAT.500.5.38.gexf,2,51.0,1
R-MAT.500.5.38.gexf,3,51.0,1
R-MAT.500.5.38.gexf,5,51.0,1
R-MAT.500.5.38.gexf,10,51.0,1
R-MAT.500.5.38.gexf,50,F,F
R-MAT.500.10.38.gexf,2,97.0,1
R-MAT.500.10.38.gexf,3,97.0,1
