path,k,max multirute flow,iterations
Rand.Uni.50.5.76.gexf,2,7.615655374703733,1
Rand.Uni.50.5.76.gexf,3,7.615655374703733,1
Rand.Uni.50.5.76.gexf,5,7.615655374703733,1
Rand.Uni.50.5.76.gexf,10,5.9423303285845135,8
Rand.Uni.50.5.76.gexf,50,F,F
Rand.Uni.50.10.76.gexf,2,6.7503858986924055,1
Rand.Uni.50.10.76.gexf,3,6.7503858986924055,1
Rand.Uni.50.10.76.gexf,5,6.7503858986924055,1
Rand.Uni.50.10.76.gexf,10,1.9374363504987402,11
Rand.Uni.50.10.76.gexf,50,F,F
Rand.Uni.50.25.76.gexf,2,18.02624242411404,1
Rand.Uni.50.25.76.gexf,3,18.02624242411404,1
Rand.Uni.50.25.76.gexf,5,18.02624242411404,1
Rand.Uni.50.25.76.gexf,10,18.02624242411404,1
Rand.Uni.50.25.76.gexf,50,F,F
Rand.Uni.100.5.76.gexf,2,5.884394672593228,1
Rand.Uni.100.5.76.gexf,3,5.884394672593228,1
Rand.Uni.100.5.76.gexf,5,5.884394672593228,1
Rand.Uni.100.5.76.gexf,10,F,F
Rand.Uni.100.5.76.gexf,50,F,F
Rand.Uni.100.10.76.gexf,2,6.764282015604489,1
Rand.Uni.100.10.76.gexf,3,6.764282015604489,1
Rand.Uni.100.10.76.gexf,5,6.764282015604489,1
Rand.Uni.100.10.76.gexf,10,5.689857046106749,9
Rand.Uni.100.10.76.gexf,50,F,F
Rand.Uni.100.25.76.gexf,2,21.133394455411157,1
Rand.Uni.100.25.76.gexf,3,21.133394455411157,1
Rand.Uni.100.25.76.gexf,5,21.133394455411157,1
Rand.Uni.100.25.76.gexf,10,21.133394455411157,1
Rand.Uni.100.25.76.gexf,50,F,F
Rand.Uni.500.5.76.gexf,2,5.552947422008822,1
Rand.Uni.500.5.76.gexf,3,5.552947422008822,1
Rand.Uni.500.5.76.gexf,5,5.552947422008822,1
Rand.Uni.500.5.76.gexf,10,0.9645183886624759-BREAK,11
Rand.Uni.500.5.76.gexf,50,F,F
Rand.Uni.500.10.76.gexf,2,6.6181146347940585,1
Rand.Uni.500.10.76.gexf,3,6.6181146347940585,1
Rand.Uni.500.10.76.gexf,5,6.6181146347940585,1
Rand.Uni.500.10.76.gexf,10,4.102304226842337,9
Rand.Uni.500.10.76.gexf,50,F,F
Rand.Uni.500.25.76.gexf,2,19.24613876405168,1
Rand.Uni.500.25.76.gexf,3,19.24613876405168,1
Rand.Uni.500.25.76.gexf,5,19.24613876405168,1
Rand.Uni.500.25.76.gexf,10,19.24613876405168,1
Rand.Uni.500.25.76.gexf,50,F,F
Rand.Uni.50.5.77.gexf,2,4.1189925604949735,1
Rand.Uni.50.5.77.gexf,3,4.1189925604949735,1
Rand.Uni.50.5.77.gexf,5,3.875718936531669,3
Rand.Uni.50.5.77.gexf,10,F,F
Rand.Uni.50.5.77.gexf,50,F,F
Rand.Uni.50.10.77.gexf,2,6.319642788139772,1
Rand.Uni.50.10.77.gexf,3,6.319642788139772,1
Rand.Uni.50.10.77.gexf,5,6.319642788139772,1
Rand.Uni.50.10.77.gexf,10,2.5822736419291736,11
Rand.Uni.50.10.77.gexf,50,F,F
Rand.Uni.50.25.77.gexf,2,17.406035315109374,1
Rand.Uni.50.25.77.gexf,3,17.406035315109374,1
Rand.Uni.50.25.77.gexf,5,17.406035315109374,1
Rand.Uni.50.25.77.gexf,10,17.406035315109374,1
Rand.Uni.50.25.77.gexf,50,F,F
Rand.Uni.100.5.77.gexf,2,2.0437879336384785,1
Rand.Uni.100.5.77.gexf,3,1.967454553563285,3
Rand.Uni.100.5.77.gexf,5,1.7462629952117577,4
Rand.Uni.100.5.77.gexf,10,F,F
Rand.Uni.100.5.77.gexf,50,F,F
Rand.Uni.100.10.77.gexf,2,9.99754256382049,1
Rand.Uni.100.10.77.gexf,3,9.99754256382049,1
Rand.Uni.100.10.77.gexf,5,9.99754256382049,1
Rand.Uni.100.10.77.gexf,10,9.903795572244473,5
Rand.Uni.100.10.77.gexf,50,F,F
Rand.Uni.100.25.77.gexf,2,20.79583070093004,1
Rand.Uni.100.25.77.gexf,3,20.79583070093004,1
Rand.Uni.100.25.77.gexf,5,20.79583070093004,1
Rand.Uni.100.25.77.gexf,10,20.79583070093004,1
Rand.Uni.100.25.77.gexf,50,F,F
Rand.Uni.500.5.77.gexf,2,3.5105679397763527,1
Rand.Uni.500.5.77.gexf,3,3.3530077107403455,3
Rand.Uni.500.5.77.gexf,5,F,F
Rand.Uni.500.5.77.gexf,10,F,F
Rand.Uni.500.5.77.gexf,50,F,F
Rand.Uni.500.10.77.gexf,2,5.130981436494426,1
Rand.Uni.500.10.77.gexf,3,5.130981436494426,1
Rand.Uni.500.10.77.gexf,5,4.7529476008804386,3
Rand.Uni.500.10.77.gexf,10,2.3248675887453887,9
Rand.Uni.500.10.77.gexf,50,F,F
Rand.Uni.500.25.77.gexf,2,25.86943850533834,2
Rand.Uni.500.25.77.gexf,3,25.86943850533834,1
Rand.Uni.500.25.77.gexf,5,25.86943850533834,3
Rand.Uni.500.25.77.gexf,10,25.86943850533834,1
Rand.Uni.500.25.77.gexf,50,F,F
Rand.Uni.50.5.78.gexf,2,2.9489215875773667,1
Rand.Uni.50.5.78.gexf,3,2.456350002000967,3
Rand.Uni.50.5.78.gexf,5,1.001603119595445,6
Rand.Uni.50.5.78.gexf,10,F,F
Rand.Uni.50.5.78.gexf,50,F,F
Rand.Uni.50.10.78.gexf,2,7.7906980557114105,1
Rand.Uni.50.10.78.gexf,3,7.7906980557114105,1
Rand.Uni.50.10.78.gexf,5,7.7906980557114105,1
Rand.Uni.50.10.78.gexf,10,6.7286521642509625,6
Rand.Uni.50.10.78.gexf,50,F,F
Rand.Uni.50.25.78.gexf,2,16.898470538346547,1
Rand.Uni.50.25.78.gexf,3,16.898470538346547,1
Rand.Uni.50.25.78.gexf,5,16.898470538346547,1
Rand.Uni.50.25.78.gexf,10,16.898470538346547,1
Rand.Uni.50.25.78.gexf,50,F,F
Rand.Uni.100.5.78.gexf,2,4.084632233246085,1
Rand.Uni.100.5.78.gexf,3,4.084632233246085,1
Rand.Uni.100.5.78.gexf,5,1.3721793908863997,6
Rand.Uni.100.5.78.gexf,10,F,F
Rand.Uni.100.5.78.gexf,50,F,F
Rand.Uni.100.10.78.gexf,2,8.641046808226115,1
Rand.Uni.100.10.78.gexf,3,8.641046808226115,1
