construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Gauss01.50.5.1.gexf,50,250,2,1,"[7, 7, 7, 7]",3.6837552863112237,2.3479385061955798,2.3479385061955798,inf,1712,0,0,0,0,"[3.6837552863112237, 2.3479385061955798]"
cut,cap,first,Rand.Gauss01.50.5.1.gexf,50,250,3,2,"[7, 7, 7, 7]",3.6837552863112237,0.7303597472095924,0.7303597472095924,inf,2581,0,0,0,0,"[3.6837552863112237, 0.7303597472095924]"
cut,cap,first,Rand.Gauss01.50.5.1.gexf,50,250,5,3,"[7, 7, 7, 7]",3.6837552863112237,0,0,inf,0,0,0,0,0,"[3.6837552863112237, 0]"
cut,cap,first,Rand.Gauss01.50.5.1.gexf,50,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.5.1.gexf,50,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.10.1.gexf,50,500,2,1,"[18, 18, 18, 18]",8.862744993405608,7.627509293645762,7.627509293645762,inf,719,0,0,0,0,"[8.862744993405608, 7.627509293645762]"
cut,cap,first,Rand.Gauss01.50.10.1.gexf,50,500,3,2,"[18, 18, 18, 18]",8.862744993405608,5.9545874281784075,5.9545874281784075,inf,1318,0,0,0,0,"[8.862744993405608, 5.9545874281784075]"
cut,cap,first,Rand.Gauss01.50.10.1.gexf,50,500,5,3,"[18, 18, 18, 18]",8.862744993405608,3.2820149656741116,3.2820149656741116,inf,1414,0,0,0,0,"[8.862744993405608, 3.2820149656741116]"
cut,cap,first,Rand.Gauss01.50.10.1.gexf,50,500,10,4,"[18, 18, 18, 18]",8.862744993405608,0,0,inf,0,0,0,0,0,"[8.862744993405608, 0]"
cut,cap,first,Rand.Gauss01.50.10.1.gexf,50,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.25.1.gexf,50,1250,2,1,"[37, 37, 37, 37]",18.312195604333077,16.98976216815458,16.98976216815458,inf,850,0,0,0,0,"[18.312195604333077, 16.98976216815458]"
cut,cap,first,Rand.Gauss01.50.25.1.gexf,50,1250,3,2,"[37, 37, 37, 37]",18.312195604333077,15.192686606460894,15.192686606460894,inf,412,0,0,0,0,"[18.312195604333077, 15.192686606460894]"
cut,cap,first,Rand.Gauss01.50.25.1.gexf,50,1250,5,3,"[37, 37, 37, 37]",18.312195604333077,12.296299001578179,12.296299001578179,inf,417,0,0,0,0,"[18.312195604333077, 12.296299001578179]"
cut,cap,first,Rand.Gauss01.50.25.1.gexf,50,1250,10,4,"[37, 37, 37, 37]",18.312195604333077,7.039555462123404,7.039555462123404,inf,607,0,0,0,0,"[18.312195604333077, 7.039555462123404]"
cut,cap,first,Rand.Gauss01.50.25.1.gexf,50,F,50,5,"[37, 37, 37, 37]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.5.2.gexf,50,250,2,1,"[7, 7, 7, 7]",3.2162025485670966,2.1496058984071795,2.1496058984071795,inf,4006,0,0,0,0,"[3.2162025485670966, 2.1496058984071795]"
cut,cap,first,Rand.Gauss01.50.5.2.gexf,50,250,3,2,"[7, 7, 7, 7]",3.2162025485670966,0.6769395152882144,0.6769395152882144,inf,4080,0,0,0,0,"[3.2162025485670966, 0.6769395152882144]"
cut,cap,first,Rand.Gauss01.50.5.2.gexf,50,250,5,3,"[7, 7, 7, 7]",3.2162025485670966,0,0,inf,0,0,0,0,0,"[3.2162025485670966, 0]"
cut,cap,first,Rand.Gauss01.50.5.2.gexf,50,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.5.2.gexf,50,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.10.2.gexf,50,500,2,1,"[18, 18, 18, 18]",8.642115919440315,7.413327981038617,7.413327981038617,inf,929,0,0,0,0,"[8.642115919440315, 7.413327981038617]"
cut,cap,first,Rand.Gauss01.50.10.2.gexf,50,500,3,2,"[18, 18, 18, 18]",8.642115919440315,5.871431177540574,5.871431177540574,inf,1313,0,0,0,0,"[8.642115919440315, 5.871431177540574]"
cut,cap,first,Rand.Gauss01.50.10.2.gexf,50,500,5,3,"[18, 18, 18, 18]",8.642115919440315,3.5335046231783713,3.5335046231783713,inf,1401,0,0,0,0,"[8.642115919440315, 3.5335046231783713]"
cut,cap,first,Rand.Gauss01.50.10.2.gexf,50,500,10,4,"[18, 18, 18, 18]",8.642115919440315,0,0,inf,0,0,0,0,0,"[8.642115919440315, 0]"
cut,cap,first,Rand.Gauss01.50.10.2.gexf,50,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss01.50.25.2.gexf,50,1250,2,1,"[39, 39, 39, 39]",18.322586324422318,17.120867466876312,17.120867466876312,inf,544,0,0,0,0,"[18.322586324422318, 17.120867466876312]"
cut,cap,first,Rand.Gauss01.50.25.2.gexf,50,1250,3,2,"[39, 39, 39, 39]",18.322586324422318,15.386134385858766,15.386134385858766,inf,552,0,0,0,0,"[18.322586324422318, 15.386134385858766]"
cut,cap,first,Rand.Gauss01.50.25.2.gexf,50,1250,5,3,"[39, 39, 39, 39]",18.322586324422318,12.605555958764455,12.605555958764455,inf,921,0,0,0,0,"[18.322586324422318, 12.605555958764455]"
cut,cap,first,Rand.Gauss01.50.25.2.gexf,50,1250,10,4,"[39, 39, 39, 39]",18.322586324422318,7.560696925815798,7.560696925815798,inf,583,0,0,0,0,"[18.322586324422318, 7.560696925815798]"
cut,cap,first,Rand.Gauss01.50.25.2.gexf,50,F,50,5,"[39, 39, 39, 39]",F,F,F,F,F,F,F,F,F,F
