path,edge connectivity,k,max multirute flow,iterations
R-MAT.64.32.76.gexf,20,36,70.5,8
R-MAT.64.32.76.gexf,21,36,68.93333333333334,9
R-MAT.64.32.76.gexf,22,36,67.23076923076924,11
R-MAT.64.32.76.gexf,23,36,65.14285714285715,11
R-MAT.64.32.76.gexf,24,36,63.33333333333332,12
R-MAT.64.32.76.gexf,25,36,61.75,11
R-MAT.64.32.76.gexf,26,36,60.35294117647058,12
R-MAT.64.32.76.gexf,27,36,59.111111111111114,11
R-MAT.64.32.76.gexf,28,36,58.0,11
R-MAT.64.32.76.gexf,29,36,52.49999999999996,23
R-MAT.64.32.76.gexf,30,36,48.22222222222221,23
R-MAT.64.32.76.gexf,31,36,44.799999999999976,23
R-MAT.64.32.76.gexf,32,36,42.00000000000001,23
R-MAT.64.32.76.gexf,33,36,39.666666666666615,24
R-MAT.64.32.76.gexf,34,36,37.69230769230768,23
R-MAT.64.32.76.gexf,35,36,35.99999999999999,23
R-MAT.64.64.76.gexf,1,46,172.0,1
R-MAT.64.64.76.gexf,2,46,172.0,1
R-MAT.64.64.76.gexf,3,46,172.0,1
R-MAT.64.64.76.gexf,4,46,172.0,1
R-MAT.64.64.76.gexf,5,46,172.0,1
R-MAT.64.64.76.gexf,6,46,172.0,1
R-MAT.64.64.76.gexf,7,46,172.0,1
R-MAT.64.64.76.gexf,8,46,172.0,1
R-MAT.64.64.76.gexf,9,46,172.0,1
R-MAT.64.64.76.gexf,10,46,171.6,2
R-MAT.64.64.76.gexf,11,46,170.1818181818182,2
R-MAT.64.64.76.gexf,12,46,169.0,2
R-MAT.64.64.76.gexf,13,46,166.72727272727272,4
R-MAT.64.64.76.gexf,14,46,163.74999999999997,5
R-MAT.64.64.76.gexf,15,46,161.23076923076923,4
R-MAT.64.64.76.gexf,16,46,158.23076923076923,6
R-MAT.64.64.76.gexf,17,46,155.57142857142856,5
R-MAT.64.64.76.gexf,18,46,153.26666666666665,5
R-MAT.64.64.76.gexf,19,46,150.66666666666666,7
R-MAT.64.64.76.gexf,20,46,148.3125,6
R-MAT.64.64.76.gexf,21,46,145.75,7
R-MAT.64.64.76.gexf,22,46,143.41176470588238,7
R-MAT.64.64.76.gexf,23,46,140.80000000000004,11
R-MAT.64.64.76.gexf,24,46,137.5,11
R-MAT.64.64.76.gexf,25,46,134.58823529411765,10
R-MAT.64.64.76.gexf,26,46,131.625,12
R-MAT.64.64.76.gexf,27,46,128.47058823529414,12
R-MAT.64.64.76.gexf,28,46,125.66666666666663,12
R-MAT.64.64.76.gexf,29,46,123.15789473684214,12
R-MAT.64.64.76.gexf,30,46,120.125,16
R-MAT.64.64.76.gexf,31,46,116.70588235294125,16
R-MAT.64.64.76.gexf,32,46,113.66666666666664,16
R-MAT.64.64.76.gexf,33,46,110.94736842105267,16
R-MAT.64.64.76.gexf,34,46,108.49999999999997,16
R-MAT.64.64.76.gexf,35,46,104.40000000000003,27
R-MAT.64.64.76.gexf,36,46,97.54545454545439,27
R-MAT.64.64.76.gexf,37,46,91.83333333333333,27
R-MAT.64.64.76.gexf,38,46,86.9999999999999,27
R-MAT.64.64.76.gexf,39,46,82.8571428571428,28
R-MAT.64.64.76.gexf,40,46,75.16666666666633,36
R-MAT.64.64.76.gexf,41,46,66.00000000000013,37
R-MAT.64.64.76.gexf,42,46,59.12499999999994,36
R-MAT.64.64.76.gexf,43,46,53.77777777777769,36
R-MAT.64.64.76.gexf,44,46,49.49999999999997,37
R-MAT.64.64.76.gexf,45,46,45.999999999999915,37
R-MAT.64.128.76.gexf,1,58,419.0,1
R-MAT.64.128.76.gexf,2,58,419.0,1
R-MAT.64.128.76.gexf,3,58,419.0,1
R-MAT.64.128.76.gexf,4,58,419.0,1
R-MAT.64.128.76.gexf,5,58,419.0,1
R-MAT.64.128.76.gexf,6,58,419.0,1
R-MAT.64.128.76.gexf,7,58,412.57142857142856,2
R-MAT.64.128.76.gexf,8,58,406.125,2
R-MAT.64.128.76.gexf,9,58,401.1111111111111,3
R-MAT.64.128.76.gexf,10,58,397.1,2
R-MAT.64.128.76.gexf,11,58,393.8181818181818,2
R-MAT.64.128.76.gexf,12,58,391.0833333333333,2
R-MAT.64.128.76.gexf,13,58,385.6363636363636,4
R-MAT.64.128.76.gexf,14,58,378.75,4
R-MAT.64.128.76.gexf,15,58,372.9230769230769,4
R-MAT.64.128.76.gexf,16,58,367.92857142857144,4
R-MAT.64.128.76.gexf,17,58,362.57142857142856,5
R-MAT.64.128.76.gexf,18,58,355.5714285714286,6
R-MAT.64.128.76.gexf,19,58,348.57142857142856,7
R-MAT.64.128.76.gexf,20,58,341.59999999999997,7
R-MAT.64.128.76.gexf,21,58,335.5,7
R-MAT.64.128.76.gexf,22,58,329.1875,8
R-MAT.64.128.76.gexf,23,58,323.2941176470588,8
R-MAT.64.128.76.gexf,24,58,318.0555555555556,8
R-MAT.64.128.76.gexf,25,58,313.36842105263156,8
R-MAT.64.128.76.gexf,26,58,309.1499999999999,9
R-MAT.64.128.76.gexf,27,58,305.05263157894734,11
R-MAT.64.128.76.gexf,28,58,300.15,11
R-MAT.64.128.76.gexf,29,58,295.5,11
R-MAT.64.128.76.gexf,30,58,290.80952380952385,11
R-MAT.64.128.76.gexf,31,58,286.2222222222224,15
R-MAT.64.128.76.gexf,32,58,279.63157894736827,16
R-MAT.64.128.76.gexf,33,58,273.7000000000001,15
R-MAT.64.128.76.gexf,34,58,267.1052631578946,18
R-MAT.64.128.76.gexf,35,58,261.0,17
R-MAT.64.128.76.gexf,36,58,254.64705882352928,21
R-MAT.64.128.76.gexf,37,58,247.0,22
R-MAT.64.128.76.gexf,38,58,240.15789473684217,22
R-MAT.64.128.76.gexf,39,58,231.9999999999996,26
R-MAT.64.128.76.gexf,40,58,222.9375,26
R-MAT.64.128.76.gexf,41,58,214.9411764705884,26
R-MAT.64.128.76.gexf,42,58,205.78571428571402,31
R-MAT.64.128.76.gexf,43,58,196.5333333333332,30
R-MAT.64.128.76.gexf,44,58,188.4374999999998,31
R-MAT.64.128.76.gexf,45,58,179.81818181818147,38
R-MAT.64.128.76.gexf,46,58,168.41666666666634,36
R-MAT.64.128.76.gexf,47,58,158.7692307692309,37
R-MAT.64.128.76.gexf,48,58,150.50000000000009,36
R-MAT.64.128.76.gexf,49,58,135.7142857142848,45
R-MAT.64.128.76.gexf,50,58,121.12499999999939,44
R-MAT.64.128.76.gexf,51,58,109.77777777777729,45
R-MAT.64.128.76.gexf,52,58,97.16666666666578,50
R-MAT.64.128.76.gexf,53,58,84.85714285714232,50
R-MAT.64.128.76.gexf,54,58,75.625,48
R-MAT.64.128.76.gexf,55,58,68.44444444444404,48
R-MAT.64.128.76.gexf,56,58,62.69999999999965,49
R-MAT.64.128.76.gexf,57,58,57.99999999999991,48
R-MAT.64.256.76.gexf,1,60,815.0,1
R-MAT.64.256.76.gexf,2,60,815.0,1
R-MAT.64.256.76.gexf,3,60,815.0,1
R-MAT.64.256.76.gexf,4,60,815.0,1
R-MAT.64.256.76.gexf,5,60,815.0,1
R-MAT.64.256.76.gexf,6,60,815.0,1
R-MAT.64.256.76.gexf,7,60,800.0,2
R-MAT.64.256.76.gexf,8,60,787.5,2
R-MAT.64.256.76.gexf,9,60,777.7777777777778,2
R-MAT.64.256.76.gexf,10,60,770.0,2
R-MAT.64.256.76.gexf,11,60,763.6363636363636,5
R-MAT.64.256.76.gexf,12,60,758.3333333333333,2
R-MAT.64.256.76.gexf,13,60,753.8461538461538,3
R-MAT.64.256.76.gexf,14,60,748.8461538461538,3
R-MAT.64.256.76.gexf,15,60,741.7142857142858,3
R-MAT.64.256.76.gexf,16,60,734.6428571428571,4
R-MAT.64.256.76.gexf,17,60,723.8571428571428,6
R-MAT.64.256.76.gexf,18,60,709.7857142857143,7
R-MAT.64.256.76.gexf,19,60,697.1428571428571,7
R-MAT.64.256.76.gexf,20,60,683.1999999999999,7
R-MAT.64.256.76.gexf,21,60,671.0,8
R-MAT.64.256.76.gexf,22,60,660.2352941176471,7
R-MAT.64.256.76.gexf,23,60,650.6666666666665,7
R-MAT.64.256.76.gexf,24,60,642.1052631578948,7
R-MAT.64.256.76.gexf,25,60,633.5789473684209,9
R-MAT.64.256.76.gexf,26,60,623.8421052631578,10
R-MAT.64.256.76.gexf,27,60,614.4444444444445,11
R-MAT.64.256.76.gexf,28,60,602.5555555555555,12
R-MAT.64.256.76.gexf,29,60,589.4117647058821,16
R-MAT.64.256.76.gexf,30,60,574.411764705882,15
R-MAT.64.256.76.gexf,31,60,558.0,17
R-MAT.64.256.76.gexf,32,60,541.5882352941172,18
R-MAT.64.256.76.gexf,33,60,524.8749999999999,20
R-MAT.64.256.76.gexf,34,60,507.5,21
R-MAT.64.256.76.gexf,35,60,491.29411764705844,21
R-MAT.64.256.76.gexf,36,60,476.8888888888893,20
R-MAT.64.256.76.gexf,37,60,463.9999999999999,20
R-MAT.64.256.76.gexf,38,60,448.5,25
R-MAT.64.256.76.gexf,39,60,430.76923076923043,28
R-MAT.64.256.76.gexf,40,60,409.9999999999996,29
R-MAT.64.256.76.gexf,41,60,389.9999999999997,29
R-MAT.64.256.76.gexf,42,60,369.0833333333327,32
R-MAT.64.256.76.gexf,43,60,347.5999999999993,35
R-MAT.64.256.76.gexf,44,60,323.1818181818183,35
R-MAT.64.256.76.gexf,45,60,296.4444444444447,38
R-MAT.64.256.76.gexf,46,60,271.5555555555563,39
R-MAT.64.256.76.gexf,47,60,249.6000000000006,39
R-MAT.64.256.76.gexf,48,60,231.63636363636334,40
R-MAT.64.256.76.gexf,49,60,216.66666666666617,41
R-MAT.64.256.76.gexf,50,60,203.9999999999999,39
R-MAT.64.256.76.gexf,51,60,189.09090909090864,42
R-MAT.64.256.76.gexf,52,60,176.66666666666694,43
R-MAT.64.256.76.gexf,53,60,166.15384615384642,43
R-MAT.64.256.76.gexf,54,60,149.28571428571374,49
R-MAT.64.256.76.gexf,55,60,133.0,49
R-MAT.64.256.76.gexf,56,60,120.333333333334,51
R-MAT.64.256.76.gexf,57,60,96.66666666666671,56
R-MAT.64.256.76.gexf,58,60,73.74999999999766,57
R-MAT.64.256.76.gexf,59,60,59.999999999999034,57
R-MAT.64.512.76.gexf,1,62,1603.0,1
R-MAT.64.512.76.gexf,2,62,1603.0,1
R-MAT.64.512.76.gexf,3,62,1603.0,1
R-MAT.64.512.76.gexf,4,62,1603.0,1
R-MAT.64.512.76.gexf,5,62,1603.0,1
R-MAT.64.512.76.gexf,6,62,1603.0,1
R-MAT.64.512.76.gexf,7,62,1603.0,1
R-MAT.64.512.76.gexf,8,62,1599.75,2
R-MAT.64.512.76.gexf,9,62,1580.0,2
R-MAT.64.512.76.gexf,10,62,1564.2,2
R-MAT.64.512.76.gexf,11,62,1551.2727272727273,5
R-MAT.64.512.76.gexf,12,62,1540.5,2
R-MAT.64.512.76.gexf,13,62,1531.3846153846152,3
R-MAT.64.512.76.gexf,14,62,1517.3076923076924,3
R-MAT.64.512.76.gexf,15,62,1494.1538461538462,4
R-MAT.64.512.76.gexf,16,62,1471.153846153846,5
R-MAT.64.512.76.gexf,17,62,1438.5000000000002,9
R-MAT.64.512.76.gexf,18,62,1401.6153846153845,8
R-MAT.64.512.76.gexf,19,62,1370.0,8
R-MAT.64.512.76.gexf,20,62,1342.6,7
R-MAT.64.512.76.gexf,21,62,1318.625,7
R-MAT.64.512.76.gexf,22,62,1297.4705882352941,7
R-MAT.64.512.76.gexf,23,62,1274.8235294117649,9
R-MAT.64.512.76.gexf,24,62,1254.1666666666667,8
R-MAT.64.512.76.gexf,25,62,1235.6842105263158,8
R-MAT.64.512.76.gexf,26,62,1219.0500000000002,8
R-MAT.64.512.76.gexf,27,62,1199.5789473684213,10
R-MAT.64.512.76.gexf,28,62,1177.722222222222,13
R-MAT.64.512.76.gexf,29,62,1153.333333333333,13
R-MAT.64.512.76.gexf,30,62,1126.3333333333333,14
R-MAT.64.512.76.gexf,31,62,1098.666666666667,15
R-MAT.64.512.76.gexf,32,62,1072.5,17
R-MAT.64.512.76.gexf,33,62,1044.5555555555552,18
R-MAT.64.512.76.gexf,34,62,1018.6842105263154,17
R-MAT.64.512.76.gexf,35,62,990.0,21
R-MAT.64.512.76.gexf,36,62,957.3749999999995,22
R-MAT.64.512.76.gexf,37,62,925.4117647058823,22
R-MAT.64.512.76.gexf,38,62,897.0,22
R-MAT.64.512.76.gexf,39,62,871.1111111111103,24
R-MAT.64.512.76.gexf,40,62,845.0555555555551,25
R-MAT.64.512.76.gexf,41,62,820.105263157894,24
R-MAT.64.512.76.gexf,42,62,796.6315789473675,26
R-MAT.64.512.76.gexf,43,62,773.473684210526,27
R-MAT.64.512.76.gexf,44,62,750.7894736842106,27
R-MAT.64.512.76.gexf,45,62,728.3333333333333,29
R-MAT.64.512.76.gexf,46,62,705.0,29
R-MAT.64.512.76.gexf,47,62,674.9999999999999,34
R-MAT.64.512.76.gexf,48,62,646.1874999999997,35
R-MAT.64.512.76.gexf,49,62,608.3333333333323,40
R-MAT.64.512.76.gexf,50,62,569.5000000000001,40
R-MAT.64.512.76.gexf,51,62,529.4545454545474,42
R-MAT.64.512.76.gexf,52,62,491.45454545454635,43
R-MAT.64.512.76.gexf,53,62,453.599999999999,45
R-MAT.64.512.76.gexf,54,62,412.5000000000019,49
R-MAT.64.512.76.gexf,55,62,363.999999999998,51
R-MAT.64.512.76.gexf,56,62,317.571428571426,53
R-MAT.64.512.76.gexf,57,62,281.7142857142845,52
R-MAT.64.512.76.gexf,58,62,250.74999999999858,52
R-MAT.64.512.76.gexf,59,62,215.99999999999667,57
R-MAT.64.512.76.gexf,60,62,182.9999999999947,58
R-MAT.64.512.76.gexf,61,62,61.99999999999956,62
R-MAT.128.2.76.gexf,1,5,5.0,1
R-MAT.128.2.76.gexf,2,5,5.0,1
R-MAT.128.2.76.gexf,3,5,5.0,1
R-MAT.128.2.76.gexf,4,5,5.0,1
R-MAT.128.4.76.gexf,1,15,16.0,1
R-MAT.128.4.76.gexf,2,15,16.0,1
R-MAT.128.4.76.gexf,3,15,16.0,1
R-MAT.128.4.76.gexf,4,15,16.0,1
R-MAT.128.4.76.gexf,5,15,16.0,1
R-MAT.128.4.76.gexf,6,15,16.0,1
R-MAT.128.4.76.gexf,7,15,16.0,1
R-MAT.128.4.76.gexf,8,15,15.75,2
R-MAT.128.4.76.gexf,9,15,15.555555555555555,2
R-MAT.128.4.76.gexf,10,15,15.4,2
R-MAT.128.4.76.gexf,11,15,15.272727272727273,2
R-MAT.128.4.76.gexf,12,15,15.166666666666668,2
R-MAT.128.4.76.gexf,13,15,15.076923076923077,2
R-MAT.128.4.76.gexf,14,15,15.0,2
R-MAT.128.8.76.gexf,1,25,31.0,1
R-MAT.128.8.76.gexf,2,25,31.0,1
R-MAT.128.8.76.gexf,3,25,31.0,1
R-MAT.128.8.76.gexf,4,25,31.0,1
R-MAT.128.8.76.gexf,5,25,31.0,1
R-MAT.128.8.76.gexf,6,25,31.0,1
R-MAT.128.8.76.gexf,7,25,31.0,1
R-MAT.128.8.76.gexf,8,25,31.0,1
R-MAT.128.8.76.gexf,9,25,31.0,1
R-MAT.128.8.76.gexf,10,25,30.555555555555557,3
R-MAT.128.8.76.gexf,11,25,30.0,3
R-MAT.128.8.76.gexf,12,25,29.545454545454547,3
R-MAT.128.8.76.gexf,13,25,29.166666666666668,3
R-MAT.128.8.76.gexf,14,25,28.63636363636364,5
R-MAT.128.8.76.gexf,15,25,28.0,5
R-MAT.128.8.76.gexf,16,25,27.461538461538463,5
R-MAT.128.8.76.gexf,17,25,27.0,5
R-MAT.128.8.76.gexf,18,25,26.599999999999998,5
R-MAT.128.8.76.gexf,19,25,26.25,5
R-MAT.128.8.76.gexf,20,25,25.941176470588232,6
R-MAT.128.8.76.gexf,21,25,25.666666666666668,5
R-MAT.128.8.76.gexf,22,25,25.421052631578945,6
R-MAT.128.8.76.gexf,23,25,25.200000000000003,5
R-MAT.128.8.76.gexf,24,25,25.0,5
R-MAT.128.16.76.gexf,1,43,66.0,1
R-MAT.128.16.76.gexf,2,43,66.0,1
R-MAT.128.16.76.gexf,3,43,66.0,1
R-MAT.128.16.76.gexf,4,43,66.0,1
R-MAT.128.16.76.gexf,5,43,66.0,1
R-MAT.128.16.76.gexf,6,43,66.0,1
R-MAT.128.16.76.gexf,7,43,66.0,1
R-MAT.128.16.76.gexf,8,43,66.0,1
R-MAT.128.16.76.gexf,9,43,66.0,1
R-MAT.128.16.76.gexf,10,43,66.0,1
R-MAT.128.16.76.gexf,11,43,66.0,1
R-MAT.128.16.76.gexf,12,43,66.0,1
R-MAT.128.16.76.gexf,13,43,65.6923076923077,2
R-MAT.128.16.76.gexf,14,43,65.35714285714286,2
R-MAT.128.16.76.gexf,15,43,65.06666666666666,2
R-MAT.128.16.76.gexf,16,43,64.8125,2
R-MAT.128.16.76.gexf,17,43,64.58823529411765,2
R-MAT.128.16.76.gexf,18,43,64.38888888888889,2
R-MAT.128.16.76.gexf,19,43,64.21052631578948,2
R-MAT.128.16.76.gexf,20,43,64.05,2
R-MAT.128.16.76.gexf,21,43,63.411764705882355,6
R-MAT.128.16.76.gexf,22,43,62.61111111111111,7
R-MAT.128.16.76.gexf,23,43,61.89473684210527,6
R-MAT.128.16.76.gexf,24,43,61.25,7
R-MAT.128.16.76.gexf,25,43,60.66666666666667,6
R-MAT.128.16.76.gexf,26,43,60.13636363636363,6
R-MAT.128.16.76.gexf,27,43,59.65217391304348,7
R-MAT.128.16.76.gexf,28,43,59.20833333333333,6
R-MAT.128.16.76.gexf,29,43,57.857142857142875,19
R-MAT.128.16.76.gexf,30,43,55.799999999999976,17
R-MAT.128.16.76.gexf,31,43,54.0,18
R-MAT.128.16.76.gexf,32,43,52.411764705882334,18
R-MAT.128.16.76.gexf,33,43,51.0,18
R-MAT.128.16.76.gexf,34,43,49.73684210526315,17
R-MAT.128.16.76.gexf,35,43,48.6,17
R-MAT.128.16.76.gexf,36,43,47.571428571428555,18
R-MAT.128.16.76.gexf,37,43,46.636363636363626,18
R-MAT.128.16.76.gexf,38,43,45.782608695652165,17
R-MAT.128.16.76.gexf,39,43,45.0,18
R-MAT.128.16.76.gexf,40,43,44.27999999999999,18
R-MAT.128.16.76.gexf,41,43,43.615384615384606,17
R-MAT.128.16.76.gexf,42,43,42.99999999999999,18
R-MAT.128.32.76.gexf,1,65,159.0,1
R-MAT.128.32.76.gexf,2,65,159.0,1
R-MAT.128.32.76.gexf,3,65,159.0,1
R-MAT.128.32.76.gexf,4,65,159.0,1
R-MAT.128.32.76.gexf,5,65,159.0,1
R-MAT.128.32.76.gexf,6,65,159.0,1
R-MAT.128.32.76.gexf,7,65,159.0,1
R-MAT.128.32.76.gexf,8,65,159.0,1
R-MAT.128.32.76.gexf,9,65,159.0,1
R-MAT.128.32.76.gexf,10,65,159.0,1
R-MAT.128.32.76.gexf,11,65,159.0,1
R-MAT.128.32.76.gexf,12,65,159.0,1
R-MAT.128.32.76.gexf,13,65,159.0,1
R-MAT.128.32.76.gexf,14,65,159.0,1
R-MAT.128.32.76.gexf,15,65,159.0,1
R-MAT.128.32.76.gexf,16,65,159.0,1
R-MAT.128.32.76.gexf,17,65,159.0,1
R-MAT.128.32.76.gexf,18,65,159.0,1
R-MAT.128.32.76.gexf,19,65,158.8888888888889,3
R-MAT.128.32.76.gexf,20,65,158.0526315789474,3
R-MAT.128.32.76.gexf,21,65,157.3,3
R-MAT.128.32.76.gexf,22,65,156.4,4
R-MAT.128.32.76.gexf,23,65,155.42857142857142,6
R-MAT.128.32.76.gexf,24,65,154.54545454545453,5
R-MAT.128.32.76.gexf,25,65,153.52380952380952,6
R-MAT.128.32.76.gexf,26,65,152.1818181818182,6
R-MAT.128.32.76.gexf,27,65,150.95652173913044,6
R-MAT.128.32.76.gexf,28,65,149.83333333333334,6
R-MAT.128.32.76.gexf,29,65,148.57142857142856,11
R-MAT.128.32.76.gexf,30,65,146.5454545454545,12
R-MAT.128.32.76.gexf,31,65,144.69565217391303,11
R-MAT.128.32.76.gexf,32,65,142.99999999999997,10
R-MAT.128.32.76.gexf,33,65,141.43999999999997,11
R-MAT.128.32.76.gexf,34,65,140.0,11
R-MAT.128.32.76.gexf,35,65,136.79999999999998,17
R-MAT.128.32.76.gexf,36,65,133.9047619047619,17
R-MAT.128.32.76.gexf,37,65,131.27272727272725,17
R-MAT.128.32.76.gexf,38,65,128.86956521739125,19
R-MAT.128.32.76.gexf,39,65,126.66666666666667,17
R-MAT.128.32.76.gexf,40,65,124.64000000000004,17
R-MAT.128.32.76.gexf,41,65,122.3478260869566,20
R-MAT.128.32.76.gexf,42,65,120.04166666666669,20
R-MAT.128.32.76.gexf,43,65,117.92000000000004,20
R-MAT.128.32.76.gexf,44,65,115.96153846153845,20
R-MAT.128.32.76.gexf,45,65,114.14814814814814,21
R-MAT.128.32.76.gexf,46,65,112.46428571428567,20
R-MAT.128.32.76.gexf,47,65,110.89655172413792,21
R-MAT.128.32.76.gexf,48,65,109.43333333333335,20
R-MAT.128.32.76.gexf,49,65,108.0645161290322,20
R-MAT.128.32.76.gexf,50,65,106.78125,21
R-MAT.128.32.76.gexf,51,65,105.57575757575756,20
R-MAT.128.32.76.gexf,52,65,101.92307692307664,42
R-MAT.128.32.76.gexf,53,65,96.42857142857152,41
R-MAT.128.32.76.gexf,54,65,91.66666666666647,41
R-MAT.128.32.76.gexf,55,65,87.5,41
R-MAT.128.32.76.gexf,56,65,83.82352941176462,42
R-MAT.128.32.76.gexf,57,65,80.55555555555543,42
R-MAT.128.32.76.gexf,58,65,77.63157894736841,40
R-MAT.128.32.76.gexf,59,65,75.0,41
R-MAT.128.32.76.gexf,60,65,72.61904761904755,40
R-MAT.128.32.76.gexf,61,65,70.45454545454554,40
R-MAT.128.32.76.gexf,62,65,68.47826086956523,41
R-MAT.128.32.76.gexf,63,65,66.6666666666666,40
R-MAT.128.32.76.gexf,64,65,65.0,38
R-MAT.128.64.76.gexf,1,84,290.0,1
R-MAT.128.64.76.gexf,2,84,290.0,1
R-MAT.128.64.76.gexf,3,84,290.0,1
R-MAT.128.64.76.gexf,4,84,290.0,1
R-MAT.128.64.76.gexf,5,84,290.0,1
R-MAT.128.64.76.gexf,6,84,290.0,1
R-MAT.128.64.76.gexf,7,84,290.0,1
R-MAT.128.64.76.gexf,8,84,286.875,2
R-MAT.128.64.76.gexf,9,84,283.3333333333333,2
R-MAT.128.64.76.gexf,10,84,280.5,2
R-MAT.128.64.76.gexf,11,84,278.1818181818182,2
R-MAT.128.64.76.gexf,12,84,276.25,2
R-MAT.128.64.76.gexf,13,84,274.61538461538464,2
R-MAT.128.64.76.gexf,14,84,273.2142857142857,2
R-MAT.128.64.76.gexf,15,84,272.0,2
R-MAT.128.64.76.gexf,16,84,270.9375,2
R-MAT.128.64.76.gexf,17,84,270.0,2
R-MAT.128.64.76.gexf,18,84,269.1666666666667,2
R-MAT.128.64.76.gexf,19,84,267.77777777777777,4
R-MAT.128.64.76.gexf,20,84,266.36842105263156,3
R-MAT.128.64.76.gexf,21,84,265.1,3
R-MAT.128.64.76.gexf,22,84,263.95238095238096,3
R-MAT.128.64.76.gexf,23,84,262.8571428571429,4
R-MAT.128.64.76.gexf,24,84,261.3636363636363,4
R-MAT.128.64.76.gexf,25,84,260.0,5
R-MAT.128.64.76.gexf,26,84,258.75,4
R-MAT.128.64.76.gexf,27,84,257.59999999999997,4
R-MAT.128.64.76.gexf,28,84,255.95652173913044,7
R-MAT.128.64.76.gexf,29,84,253.75000000000003,7
R-MAT.128.64.76.gexf,30,84,251.72000000000003,7
R-MAT.128.64.76.gexf,31,84,249.3333333333333,10
R-MAT.128.64.76.gexf,32,84,246.83999999999995,10
R-MAT.128.64.76.gexf,33,84,244.5384615384615,10
R-MAT.128.64.76.gexf,34,84,242.19999999999993,11
R-MAT.128.64.76.gexf,35,84,239.5384615384616,11
R-MAT.128.64.76.gexf,36,84,237.07407407407413,11
R-MAT.128.64.76.gexf,37,84,234.7857142857144,11
R-MAT.128.64.76.gexf,38,84,232.14285714285694,20
R-MAT.128.64.76.gexf,39,84,227.27272727272725,19
R-MAT.128.64.76.gexf,40,84,222.82608695652178,19
R-MAT.128.64.76.gexf,41,84,218.75000000000014,20
R-MAT.128.64.76.gexf,42,84,214.99999999999997,20
R-MAT.128.64.76.gexf,43,84,210.0,23
R-MAT.128.64.76.gexf,44,84,205.43478260869557,23
R-MAT.128.64.76.gexf,45,84,201.25,23
R-MAT.128.64.76.gexf,46,84,197.39999999999984,24
R-MAT.128.64.76.gexf,47,84,193.8461538461539,23
R-MAT.128.64.76.gexf,48,84,189.31818181818204,28
R-MAT.128.64.76.gexf,49,84,184.78260869565207,28
R-MAT.128.64.76.gexf,50,84,180.6249999999998,30
R-MAT.128.64.76.gexf,51,84,176.80000000000007,28
R-MAT.128.64.76.gexf,52,84,173.26923076923083,27
