path,k,max multirute flow,iterations
R-MAT.50.5.51.gexf,2,8.0,1
R-MAT.50.5.51.gexf,3,8.0,1
R-MAT.50.5.51.gexf,5,8.0,1
R-MAT.50.5.51.gexf,10,F,F
R-MAT.50.5.51.gexf,50,F,F
R-MAT.50.10.51.gexf,2,28.0,1
R-MAT.50.10.51.gexf,3,28.0,1
R-MAT.50.10.51.gexf,5,28.0,1
R-MAT.50.10.51.gexf,10,24.75,5
R-MAT.50.10.51.gexf,50,F,F
R-MAT.50.25.51.gexf,2,66.0,1
R-MAT.50.25.51.gexf,3,66.0,1
R-MAT.50.25.51.gexf,5,63.6,2
R-MAT.50.25.51.gexf,10,53.625,4
R-MAT.50.25.51.gexf,50,F,F
R-MAT.100.5.51.gexf,2,14.0,1
R-MAT.100.5.51.gexf,3,14.0,1
R-MAT.100.5.51.gexf,5,13.2,3
R-MAT.100.5.51.gexf,10,10.999999999999998,4
R-MAT.100.5.51.gexf,50,F,F
R-MAT.100.10.51.gexf,2,50.0,1
R-MAT.100.10.51.gexf,3,50.0,1
R-MAT.100.10.51.gexf,5,50.0,1
R-MAT.100.10.51.gexf,10,42.625,5
R-MAT.100.10.51.gexf,50,F,F
R-MAT.100.25.51.gexf,2,117.0,1
R-MAT.100.25.51.gexf,3,117.0,1
R-MAT.100.25.51.gexf,5,117.0,1
R-MAT.100.25.51.gexf,10,116.6,2
R-MAT.100.25.51.gexf,50,F,F
R-MAT.500.5.51.gexf,2,53.0,1
R-MAT.500.5.51.gexf,3,53.0,1
R-MAT.500.5.51.gexf,5,53.0,1
R-MAT.500.5.51.gexf,10,52.8,2
R-MAT.500.5.51.gexf,50,F,F
R-MAT.500.10.51.gexf,2,96.0,1
R-MAT.500.10.51.gexf,3,96.0,1
R-MAT.500.10.51.gexf,5,96.0,1
R-MAT.500.10.51.gexf,10,96.0,1
R-MAT.500.10.51.gexf,50,66.16216216216218,15
R-MAT.500.25.51.gexf,2,254.0,1
R-MAT.500.25.51.gexf,3,254.0,1
R-MAT.500.25.51.gexf,5,254.0,1
R-MAT.500.25.51.gexf,10,254.0,1
