construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,R-MAT.128.2.21.gexf,128,246,1,1,11,12.0,10.0,10.0,inf,1800,0,0,0,0,"[12.0, 10.0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,2,2,11,12.0,8.0,8.0,inf,3018,0,0,0,0,"[12.0, 8.0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,3,3,11,12.0,5.0,5.0,inf,3186,0,0,0,0,"[12.0, 5.0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,4,4,11,12.0,1.0,1.0,inf,3354,0,0,0,0,"[12.0, 1.0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,5,5,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,6,6,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,7,7,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,8,8,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,9,9,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.2.21.gexf,128,246,10,10,11,12.0,0,0,inf,0,0,0,0,0,"[12.0, 0]"
cut,cap,first,R-MAT.128.4.21.gexf,128,472,1,1,6,6.0,5.0,5.0,inf,2005,0,0,0,0,"[6.0, 5.0]"
cut,cap,first,R-MAT.128.4.21.gexf,128,472,2,2,6,6.0,3.0,3.0,inf,2036,0,0,0,0,"[6.0, 3.0]"
cut,cap,first,R-MAT.128.4.21.gexf,128,472,3,3,6,6.0,0,0,inf,0,0,0,0,0,"[6.0, 0]"
cut,cap,first,R-MAT.128.4.21.gexf,128,472,4,4,6,6.0,0,0,inf,0,0,0,0,0,"[6.0, 0]"
cut,cap,first,R-MAT.128.4.21.gexf,128,472,5,5,6,6.0,0,0,inf,0,0,0,0,0,"[6.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,1,1,27,34.0,31.0,31.0,inf,511,0,0,0,0,"[34.0, 31.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,2,2,27,34.0,27.0,27.0,inf,1147,0,0,0,0,"[34.0, 27.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,3,3,27,34.0,21.0,21.0,inf,981,0,0,0,0,"[34.0, 21.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,4,4,27,34.0,17.0,17.0,inf,1177,0,0,0,0,"[34.0, 17.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,5,5,27,34.0,12.0,12.0,inf,1212,0,0,0,0,"[34.0, 12.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,6,6,27,34.0,6.0,6.0,inf,1243,0,0,0,0,"[34.0, 6.0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,7,7,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,8,8,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,9,9,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,10,10,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,11,11,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,12,12,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,13,13,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,14,14,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,15,15,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,16,16,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,17,17,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,18,18,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,19,19,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,20,20,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,21,21,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,22,22,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,23,23,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,24,24,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,25,25,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.8.21.gexf,128,862,26,26,27,34.0,0,0,inf,0,0,0,0,0,"[34.0, 0]"
cut,cap,first,R-MAT.128.16.21.gexf,128,1497,1,1,52,88.0,82.0,82.0,inf,651,0,0,0,0,"[88.0, 82.0]"
cut,cap,first,R-MAT.128.16.21.gexf,128,1497,2,2,52,88.0,74.0,74.0,inf,405,0,0,0,0,"[88.0, 74.0]"
