construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows
cut,cap,first,Rand.Gauss025.1000.5.1.gexf,1000,5000,2,1,"[7, 7, 7, 7]",3.4859681761688504,2.0126831792005735,2.0126831792005735,inf,49,0,0,0,0,"[3.4859681761688504, 2.0126831792005735]"
cut,cap,first,Rand.Gauss025.1000.5.1.gexf,1000,5000,3,2,"[7, 7, 7, 7]",3.4859681761688504,0.4740740828898956,0.4740740828898956,inf,61,0,0,0,0,"[3.4859681761688504, 0.4740740828898956]"
cut,cap,first,Rand.Gauss025.1000.5.1.gexf,1000,5000,5,3,"[7, 7, 7, 7]",3.4859681761688504,0,0,inf,0,0,0,0,0,"[3.4859681761688504, 0]"
cut,cap,first,Rand.Gauss025.1000.5.1.gexf,1000,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.1000.5.1.gexf,1000,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.1000.10.1.gexf,1000,10000,2,1,"[16, 16, 16, 16]",5.870364967115502,4.460068031237944,4.460068031237944,inf,24,0,0,0,0,"[5.870364967115502, 4.460068031237944]"
cut,cap,first,Rand.Gauss025.1000.10.1.gexf,1000,10000,3,2,"[16, 16, 16, 16]",5.870364967115502,2.8603639129970837,2.8603639129970837,inf,59,0,0,0,0,"[5.870364967115502, 2.8603639129970837]"
cut,cap,first,Rand.Gauss025.1000.10.1.gexf,1000,10000,5,3,"[16, 16, 16, 16]",5.870364967115502,0.6492557601853632,0.6492557601853632,inf,59,0,0,0,0,"[5.870364967115502, 0.6492557601853632]"
cut,cap,first,Rand.Gauss025.1000.10.1.gexf,1000,10000,10,4,"[16, 16, 16, 16]",5.870364967115502,0,0,inf,0,0,0,0,0,"[5.870364967115502, 0]"
cut,cap,first,Rand.Gauss025.1000.10.1.gexf,1000,F,50,5,"[16, 16, 16, 16]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.1000.25.1.gexf,1000,25000,2,1,"[60, 60, 60, 60]",29.093670088841264,26.9560000667016,26.9560000667016,inf,18,0,0,0,0,"[29.093670088841264, 26.9560000667016]"
cut,cap,first,Rand.Gauss025.1000.25.1.gexf,1000,25000,3,2,"[60, 60, 60, 60]",29.093670088841264,24.524546457449567,24.524546457449567,inf,14,0,0,0,0,"[29.093670088841264, 24.524546457449567]"
cut,cap,first,Rand.Gauss025.1000.25.1.gexf,1000,25000,5,3,"[60, 60, 60, 60]",29.093670088841264,20.800843169922445,20.800843169922445,inf,17,0,0,0,0,"[29.093670088841264, 20.800843169922445]"
cut,cap,first,Rand.Gauss025.1000.25.1.gexf,1000,25000,10,4,"[60, 60, 60, 60]",29.093670088841264,14.635419707734453,14.635419707734453,inf,11,0,0,0,0,"[29.093670088841264, 14.635419707734453]"
cut,cap,first,Rand.Gauss025.1000.25.1.gexf,1000,25000,50,5,"[60, 60, 60, 60]",29.093670088841264,0,0,inf,0,0,0,0,0,"[29.093670088841264, 0]"
cut,cap,first,Rand.Gauss025.1000.5.2.gexf,1000,5000,2,1,"[9, 9, 9, 9]",5.320174821481321,3.599950077130564,3.599950077130564,inf,42,0,0,0,0,"[5.320174821481321, 3.599950077130564]"
cut,cap,first,Rand.Gauss025.1000.5.2.gexf,1000,5000,3,2,"[9, 9, 9, 9]",5.320174821481321,1.6248469185650651,1.6248469185650651,inf,79,0,0,0,0,"[5.320174821481321, 1.6248469185650651]"
cut,cap,first,Rand.Gauss025.1000.5.2.gexf,1000,5000,5,3,"[9, 9, 9, 9]",5.320174821481321,0,0,inf,0,0,0,0,0,"[5.320174821481321, 0]"
cut,cap,first,Rand.Gauss025.1000.5.2.gexf,1000,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.1000.5.2.gexf,1000,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F
cut,cap,first,Rand.Gauss025.1000.10.2.gexf,1000,10000,2,1,"[17, 17, 17, 17]",9.639353308450866,7.810756430655983,7.810756430655983,inf,20,0,0,0,0,"[9.639353308450866, 7.810756430655983]"
