path,k,max multirute flow,iterations
Complete.50.1.51.gexf,2,26.605423981272,2
Complete.50.1.51.gexf,3,26.605423981272,1
Complete.50.1.51.gexf,5,26.605423981272,3
Complete.50.1.51.gexf,10,26.605423981272,1
Complete.50.1.51.gexf,50,F,F
Complete.50.20.51.gexf,2,457,1
Complete.50.20.51.gexf,3,457,1
Complete.50.20.51.gexf,5,457,1
Complete.50.20.51.gexf,10,457,1
Complete.50.20.51.gexf,50,F,F
Complete.100.1.51.gexf,2,49.946847953040425,1
Complete.100.1.51.gexf,3,49.946847953040425,1
Complete.100.1.51.gexf,5,49.946847953040425,1
Complete.100.1.51.gexf,10,49.946847953040425,1
Complete.100.1.51.gexf,50,49.882108550636836,6
Complete.100.20.51.gexf,2,1009,1
Complete.100.20.51.gexf,3,1009,1
Complete.100.20.51.gexf,5,1009,1
Complete.100.20.51.gexf,10,1009,2
Complete.100.20.51.gexf,50,1009,1
Complete.500.1.51.gexf,2,253.8199490009127,1
Complete.500.1.51.gexf,3,253.8199490009127,1
Complete.500.1.51.gexf,5,253.8199490009127,1
Complete.500.1.51.gexf,10,253.8199490009127,1
Complete.500.1.51.gexf,50,253.8199490009127,1
Complete.500.20.51.gexf,2,4968,1
Complete.500.20.51.gexf,3,4968,1
Complete.500.20.51.gexf,5,4968,1
Complete.500.20.51.gexf,10,4968,1
Complete.500.20.51.gexf,50,4968,1
Complete.1000.1.51.gexf,2,492.0915633962746,2
Complete.1000.1.51.gexf,3,492.0915633962746,1
Complete.1000.1.51.gexf,5,492.0915633962746,3
Complete.1000.1.51.gexf,10,492.0915633962746,1
Complete.1000.1.51.gexf,50,492.0915633962746,1
Complete.1000.20.51.gexf,2,9957,1
Complete.1000.20.51.gexf,3,9957,1
Complete.1000.20.51.gexf,5,9957,1
Complete.1000.20.51.gexf,10,9957,1
Complete.1000.20.51.gexf,50,9957,1
Complete.50.1.52.gexf,2,25.54347890279208,1
Complete.50.1.52.gexf,3,25.54347890279208,1
Complete.50.1.52.gexf,5,25.54347890279208,1
Complete.50.1.52.gexf,10,25.54347890279208,2
Complete.50.1.52.gexf,50,F,F
Complete.50.20.52.gexf,2,446,1
Complete.50.20.52.gexf,3,446,1
Complete.50.20.52.gexf,5,446,1
Complete.50.20.52.gexf,10,446,1
Complete.50.20.52.gexf,50,F,F
Complete.100.1.52.gexf,2,48.91451875252154,1
Complete.100.1.52.gexf,3,48.91451875252154,1
Complete.100.1.52.gexf,5,48.91451875252154,1
Complete.100.1.52.gexf,10,48.91451875252154,1
Complete.100.1.52.gexf,50,48.870037764119076,8
Complete.100.20.52.gexf,2,1018,1
Complete.100.20.52.gexf,3,1018,1
Complete.100.20.52.gexf,5,1018,1
Complete.100.20.52.gexf,10,1018,1
Complete.100.20.52.gexf,50,1018,1
Complete.500.1.52.gexf,2,250.34580732028866,1
Complete.500.1.52.gexf,3,250.34580732028866,1
Complete.500.1.52.gexf,5,250.34580732028866,1
Complete.500.1.52.gexf,10,250.34580732028866,1
Complete.500.1.52.gexf,50,250.34580732028866,1
Complete.500.20.52.gexf,2,4939,1
Complete.500.20.52.gexf,3,4939,1
Complete.500.20.52.gexf,5,4939,1
Complete.500.20.52.gexf,10,4939,1
Complete.500.20.52.gexf,50,4939,1
Complete.1000.1.52.gexf,2,488.788733437067,1
Complete.1000.1.52.gexf,3,488.788733437067,1
Complete.1000.1.52.gexf,5,488.788733437067,1
Complete.1000.1.52.gexf,10,488.788733437067,1
Complete.1000.1.52.gexf,50,488.788733437067,1
Complete.1000.20.52.gexf,2,9847,1
Complete.1000.20.52.gexf,3,9847,1
Complete.1000.20.52.gexf,5,9847,1
Complete.1000.20.52.gexf,10,9847,1
Complete.1000.20.52.gexf,50,9847,1
Complete.50.1.53.gexf,2,23.99866505435312,1
Complete.50.1.53.gexf,3,23.99866505435312,1
Complete.50.1.53.gexf,5,23.99866505435312,1
Complete.50.1.53.gexf,10,23.99866505435312,1
Complete.50.1.53.gexf,50,F,F
Complete.50.20.53.gexf,2,432,1
Complete.50.20.53.gexf,3,432,1
Complete.50.20.53.gexf,5,432,1
Complete.50.20.53.gexf,10,432,1
Complete.50.20.53.gexf,50,F,F
Complete.100.1.53.gexf,2,48.7792752762847,2
