construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
card,tabu,sim,Complete.1000.1.1.gexf,1000,999000,2,1,"[999, 999, 999, 999]",504.6840311703274,502.68784861944533,502.68784861944533,503.68616426035794,1,1,1,0,0,"[504.6840311703274, 502.68784861944533, 503.68616426035794]",Complete,1000,1,1,gexf
card,tabu,sim,Complete.1000.1.1.gexf,1000,999000,3,2,"[999, 999, 999, 999]",504.6840311703274,501.69055374842026,501.69055374842026,502.68886938933287,1,1,1,0,0,"[504.6840311703274, 501.69055374842026, 502.68886938933287]",Complete,1000,1,1,gexf
card,tabu,sim,Complete.1000.1.1.gexf,1000,999000,5,3,"[999, 999, 999, 999]",504.6840311703274,499.697138683406,499.697138683406,500.6937925504763,1,1,1,0,0,"[504.6840311703274, 499.697138683406, 500.6937925504763]",Complete,1000,1,1,gexf
card,tabu,sim,Complete.1000.1.1.gexf,1000,999000,10,4,"[999, 999, 999, 999]",504.6840311703274,494.73838461680566,494.73838461680566,495.7351458147503,1,1,1,0,0,"[504.6840311703274, 494.73838461680566, 495.7351458147503]",Complete,1000,1,1,gexf
card,tabu,sim,Complete.1000.1.1.gexf,1000,999000,50,5,"[999, 999, 999, 999]",504.6840311703274,455.99540113925315,455.99540113925315,456.9458955718865,1,1,1,0,0,"[504.6840311703274, 455.99540113925315, 456.9458955718865]",Complete,1000,1,1,gexf
card,tabu,sim,Complete.1000.20.1.gexf,1000,999000,2,1,"[999, 999, 999, 999]",9964,9926,9926,inf,1,0,0,0,0,"[9964, 9926]",Complete,1000,20,1,gexf
card,tabu,sim,Complete.1000.20.1.gexf,1000,999000,3,2,"[999, 999, 999, 999]",9964,9907,9907,inf,1,0,0,0,0,"[9964, 9907]",Complete,1000,20,1,gexf
card,tabu,sim,Complete.1000.20.1.gexf,1000,999000,5,3,"[999, 999, 999, 999]",9964,9869,9869,9888,1,1,1,0,0,"[9964, 9869, 9888]",Complete,1000,20,1,gexf
card,tabu,sim,Complete.1000.20.1.gexf,1000,999000,10,4,"[999, 999, 999, 999]",9964,9774,9774,inf,1,0,0,0,0,"[9964, 9774]",Complete,1000,20,1,gexf
card,tabu,sim,Complete.1000.20.1.gexf,1000,999000,50,5,"[999, 999, 999, 999]",9964,9014,9014,inf,1,0,0,0,0,"[9964, 9014]",Complete,1000,20,1,gexf
