construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,R-MAT.100.25.52.gexf,100,1393,3,2,"[37, 37, 37, 37]",104.0,79.0,79.0,inf,193,0,0,0,0,"[104.0, 79.0]",R-MAT,100,25,52,gexf
cut,cap,first,R-MAT.100.25.52.gexf,100,1393,5,3,"[37, 37, 37, 37]",104.0,66.0,66.0,inf,276,0,0,0,0,"[104.0, 66.0]",R-MAT,100,25,52,gexf
cut,cap,first,R-MAT.100.25.52.gexf,100,1393,10,4,"[37, 37, 37, 37]",104.0,45.0,45.0,inf,361,0,0,0,0,"[104.0, 45.0]",R-MAT,100,25,52,gexf
cut,cap,first,R-MAT.100.25.52.gexf,100,F,50,5,"[37, 37, 37, 37]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,52,gexf
cut,cap,first,R-MAT.100.5.53.gexf,100,423,2,1,"[19, 19, 19, 19]",30.0,22.0,22.0,inf,927,0,0,0,0,"[30.0, 22.0]",R-MAT,100,5,53,gexf
cut,cap,first,R-MAT.100.5.53.gexf,100,423,3,2,"[19, 19, 19, 19]",30.0,19.0,19.0,inf,1283,0,0,0,0,"[30.0, 19.0]",R-MAT,100,5,53,gexf
cut,cap,first,R-MAT.100.5.53.gexf,100,423,5,3,"[19, 19, 19, 19]",30.0,15.0,15.0,inf,1319,0,0,0,0,"[30.0, 15.0]",R-MAT,100,5,53,gexf
cut,cap,first,R-MAT.100.5.53.gexf,100,423,10,4,"[19, 19, 19, 19]",30.0,10.0,10.0,inf,2221,0,0,0,0,"[30.0, 10.0]",R-MAT,100,5,53,gexf
cut,cap,first,R-MAT.100.5.53.gexf,100,F,50,5,"[19, 19, 19, 19]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,53,gexf
cut,cap,first,R-MAT.100.10.53.gexf,100,714,2,1,"[26, 26, 26, 26]",44.0,36.0,36.0,inf,719,0,0,0,0,"[44.0, 36.0]",R-MAT,100,10,53,gexf
cut,cap,first,R-MAT.100.10.53.gexf,100,714,3,2,"[26, 26, 26, 26]",44.0,32.0,32.0,inf,620,0,0,0,0,"[44.0, 32.0]",R-MAT,100,10,53,gexf
cut,cap,first,R-MAT.100.10.53.gexf,100,714,5,3,"[26, 26, 26, 26]",44.0,26.0,26.0,inf,636,0,0,0,0,"[44.0, 26.0]",R-MAT,100,10,53,gexf
cut,cap,first,R-MAT.100.10.53.gexf,100,714,10,4,"[26, 26, 26, 26]",44.0,18.0,18.0,inf,1492,0,0,0,0,"[44.0, 18.0]",R-MAT,100,10,53,gexf
cut,cap,first,R-MAT.100.10.53.gexf,100,F,50,5,"[26, 26, 26, 26]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,53,gexf
cut,cap,first,R-MAT.100.25.53.gexf,100,1405,2,1,"[38, 38, 38, 38]",102.0,86.0,86.0,inf,152,0,0,0,0,"[102.0, 86.0]",R-MAT,100,25,53,gexf
cut,cap,first,R-MAT.100.25.53.gexf,100,1405,3,2,"[38, 38, 38, 38]",102.0,79.0,79.0,inf,165,0,0,0,0,"[102.0, 79.0]",R-MAT,100,25,53,gexf
cut,cap,first,R-MAT.100.25.53.gexf,100,1405,5,3,"[38, 38, 38, 38]",102.0,67.0,67.0,inf,309,0,0,0,0,"[102.0, 67.0]",R-MAT,100,25,53,gexf
cut,cap,first,R-MAT.100.25.53.gexf,100,1405,10,4,"[38, 38, 38, 38]",102.0,46.0,46.0,inf,360,0,0,0,0,"[102.0, 46.0]",R-MAT,100,25,53,gexf
cut,cap,first,R-MAT.100.25.53.gexf,100,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,53,gexf
cut,cap,first,R-MAT.100.5.54.gexf,100,407,2,1,"[18, 18, 18, 18]",25.0,20.0,20.0,inf,1268,0,0,0,0,"[25.0, 20.0]",R-MAT,100,5,54,gexf
cut,cap,first,R-MAT.100.5.54.gexf,100,407,3,2,"[18, 18, 18, 18]",25.0,18.0,18.0,inf,1315,0,0,0,0,"[25.0, 18.0]",R-MAT,100,5,54,gexf
cut,cap,first,R-MAT.100.5.54.gexf,100,407,5,3,"[18, 18, 18, 18]",25.0,14.0,14.0,inf,1351,0,0,0,0,"[25.0, 14.0]",R-MAT,100,5,54,gexf
cut,cap,first,R-MAT.100.5.54.gexf,100,407,10,4,"[18, 18, 18, 18]",25.0,8.0,8.0,inf,2375,0,0,0,0,"[25.0, 8.0]",R-MAT,100,5,54,gexf
cut,cap,first,R-MAT.100.5.54.gexf,100,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,54,gexf
cut,cap,first,R-MAT.100.10.54.gexf,100,741,2,1,"[27, 27, 27, 27]",43.0,35.0,35.0,inf,586,0,0,0,0,"[43.0, 35.0]",R-MAT,100,10,54,gexf
cut,cap,first,R-MAT.100.10.54.gexf,100,741,3,2,"[27, 27, 27, 27]",43.0,32.0,32.0,inf,603,0,0,0,0,"[43.0, 32.0]",R-MAT,100,10,54,gexf
cut,cap,first,R-MAT.100.10.54.gexf,100,741,5,3,"[27, 27, 27, 27]",43.0,27.0,27.0,inf,856,0,0,0,0,"[43.0, 27.0]",R-MAT,100,10,54,gexf
cut,cap,first,R-MAT.100.10.54.gexf,100,741,10,4,"[27, 27, 27, 27]",43.0,18.0,18.0,inf,1446,0,0,0,0,"[43.0, 18.0]",R-MAT,100,10,54,gexf
cut,cap,first,R-MAT.100.10.54.gexf,100,F,50,5,"[27, 27, 27, 27]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,54,gexf
cut,cap,first,R-MAT.100.25.54.gexf,100,1413,2,1,"[35, 35, 35, 35]",100.0,75.0,75.0,inf,147,0,0,0,0,"[100.0, 75.0]",R-MAT,100,25,54,gexf
cut,cap,first,R-MAT.100.25.54.gexf,100,1413,3,2,"[35, 35, 35, 35]",100.0,67.0,67.0,inf,704,0,0,0,0,"[100.0, 67.0]",R-MAT,100,25,54,gexf
cut,cap,first,R-MAT.100.25.54.gexf,100,1413,5,3,"[35, 35, 35, 35]",100.0,57.0,57.0,inf,227,0,0,0,0,"[100.0, 57.0]",R-MAT,100,25,54,gexf
cut,cap,first,R-MAT.100.25.54.gexf,100,1413,10,4,"[35, 35, 35, 35]",100.0,37.0,37.0,inf,505,0,0,0,0,"[100.0, 37.0]",R-MAT,100,25,54,gexf
cut,cap,first,R-MAT.100.25.54.gexf,100,F,50,5,"[35, 35, 35, 35]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,54,gexf
cut,cap,first,R-MAT.100.5.55.gexf,100,419,2,1,"[15, 15, 15, 15]",21.0,16.0,16.0,inf,1301,0,0,0,0,"[21.0, 16.0]",R-MAT,100,5,55,gexf
cut,cap,first,R-MAT.100.5.55.gexf,100,419,3,2,"[15, 15, 15, 15]",21.0,14.0,14.0,inf,1593,0,0,0,0,"[21.0, 14.0]",R-MAT,100,5,55,gexf
cut,cap,first,R-MAT.100.5.55.gexf,100,419,5,3,"[15, 15, 15, 15]",21.0,10.0,10.0,inf,1553,0,0,0,0,"[21.0, 10.0]",R-MAT,100,5,55,gexf
cut,cap,first,R-MAT.100.5.55.gexf,100,419,10,4,"[15, 15, 15, 15]",21.0,5.0,5.0,inf,2330,0,0,0,0,"[21.0, 5.0]",R-MAT,100,5,55,gexf
cut,cap,first,R-MAT.100.5.55.gexf,100,F,50,5,"[15, 15, 15, 15]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,55,gexf
cut,cap,first,R-MAT.100.10.55.gexf,100,734,2,1,"[20, 20, 20, 20]",35.0,28.0,28.0,inf,614,0,0,0,0,"[35.0, 28.0]",R-MAT,100,10,55,gexf
cut,cap,first,R-MAT.100.10.55.gexf,100,734,3,2,"[20, 20, 20, 20]",35.0,25.0,25.0,inf,630,0,0,0,0,"[35.0, 25.0]",R-MAT,100,10,55,gexf
cut,cap,first,R-MAT.100.10.55.gexf,100,734,5,3,"[20, 20, 20, 20]",35.0,19.0,19.0,inf,741,0,0,0,0,"[35.0, 19.0]",R-MAT,100,10,55,gexf
cut,cap,first,R-MAT.100.10.55.gexf,100,734,10,4,"[20, 20, 20, 20]",35.0,10.0,10.0,inf,1521,0,0,0,0,"[35.0, 10.0]",R-MAT,100,10,55,gexf
cut,cap,first,R-MAT.100.10.55.gexf,100,F,50,5,"[20, 20, 20, 20]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,55,gexf
cut,cap,first,R-MAT.100.25.55.gexf,100,1382,2,1,"[42, 42, 42, 42]",114.0,95.0,95.0,inf,187,0,0,0,0,"[114.0, 95.0]",R-MAT,100,25,55,gexf
cut,cap,first,R-MAT.100.25.55.gexf,100,1382,3,2,"[42, 42, 42, 42]",114.0,88.0,88.0,inf,224,0,0,0,0,"[114.0, 88.0]",R-MAT,100,25,55,gexf
cut,cap,first,R-MAT.100.25.55.gexf,100,1382,5,3,"[42, 42, 42, 42]",114.0,77.0,77.0,inf,227,0,0,0,0,"[114.0, 77.0]",R-MAT,100,25,55,gexf
cut,cap,first,R-MAT.100.25.55.gexf,100,1382,10,4,"[42, 42, 42, 42]",114.0,57.0,57.0,inf,356,0,0,0,0,"[114.0, 57.0]",R-MAT,100,25,55,gexf
cut,cap,first,R-MAT.100.25.55.gexf,100,F,50,5,"[42, 42, 42, 42]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,55,gexf
cut,cap,first,R-MAT.100.5.56.gexf,100,418,2,1,"[13, 13, 13, 13]",20.0,13.0,13.0,inf,983,0,0,0,0,"[20.0, 13.0]",R-MAT,100,5,56,gexf
cut,cap,first,R-MAT.100.5.56.gexf,100,418,3,2,"[13, 13, 13, 13]",20.0,11.0,11.0,inf,1366,0,0,0,0,"[20.0, 11.0]",R-MAT,100,5,56,gexf
cut,cap,first,R-MAT.100.5.56.gexf,100,418,5,3,"[13, 13, 13, 13]",20.0,8.0,8.0,inf,2346,0,0,0,0,"[20.0, 8.0]",R-MAT,100,5,56,gexf
cut,cap,first,R-MAT.100.5.56.gexf,100,418,10,4,"[13, 13, 13, 13]",20.0,3.0,3.0,inf,2488,0,0,0,0,"[20.0, 3.0]",R-MAT,100,5,56,gexf
cut,cap,first,R-MAT.100.5.56.gexf,100,F,50,5,"[13, 13, 13, 13]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,56,gexf
cut,cap,first,R-MAT.100.10.56.gexf,100,723,2,1,"[27, 27, 27, 27]",47.0,36.0,36.0,inf,488,0,0,0,0,"[47.0, 36.0]",R-MAT,100,10,56,gexf
cut,cap,first,R-MAT.100.10.56.gexf,100,723,3,2,"[27, 27, 27, 27]",47.0,32.0,32.0,inf,713,0,0,0,0,"[47.0, 32.0]",R-MAT,100,10,56,gexf
cut,cap,first,R-MAT.100.10.56.gexf,100,723,5,3,"[27, 27, 27, 27]",47.0,26.0,26.0,inf,747,0,0,0,0,"[47.0, 26.0]",R-MAT,100,10,56,gexf
cut,cap,first,R-MAT.100.10.56.gexf,100,723,10,4,"[27, 27, 27, 27]",47.0,17.0,17.0,inf,1481,0,0,0,0,"[47.0, 17.0]",R-MAT,100,10,56,gexf
cut,cap,first,R-MAT.100.10.56.gexf,100,F,50,5,"[27, 27, 27, 27]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,56,gexf
cut,cap,first,R-MAT.100.25.56.gexf,100,1413,2,1,"[40, 40, 40, 40]",96.0,76.0,76.0,inf,184,0,0,0,0,"[96.0, 76.0]",R-MAT,100,25,56,gexf
cut,cap,first,R-MAT.100.25.56.gexf,100,1413,3,2,"[40, 40, 40, 40]",96.0,69.0,69.0,inf,347,0,0,0,0,"[96.0, 69.0]",R-MAT,100,25,56,gexf
cut,cap,first,R-MAT.100.25.56.gexf,100,1413,5,3,"[40, 40, 40, 40]",96.0,59.0,59.0,inf,272,0,0,0,0,"[96.0, 59.0]",R-MAT,100,25,56,gexf
cut,cap,first,R-MAT.100.25.56.gexf,100,1413,10,4,"[40, 40, 40, 40]",96.0,41.0,41.0,inf,359,0,0,0,0,"[96.0, 41.0]",R-MAT,100,25,56,gexf
cut,cap,first,R-MAT.100.25.56.gexf,100,F,50,5,"[40, 40, 40, 40]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,56,gexf
cut,cap,first,R-MAT.100.5.57.gexf,100,417,2,1,"[13, 13, 13, 13]",16.0,12.0,12.0,inf,1436,0,0,0,0,"[16.0, 12.0]",R-MAT,100,5,57,gexf
cut,cap,first,R-MAT.100.5.57.gexf,100,417,3,2,"[13, 13, 13, 13]",16.0,10.0,10.0,inf,1461,0,0,0,0,"[16.0, 10.0]",R-MAT,100,5,57,gexf
cut,cap,first,R-MAT.100.5.57.gexf,100,417,5,3,"[13, 13, 13, 13]",16.0,8.0,8.0,inf,2398,0,0,0,0,"[16.0, 8.0]",R-MAT,100,5,57,gexf
cut,cap,first,R-MAT.100.5.57.gexf,100,417,10,4,"[13, 13, 13, 13]",16.0,3.0,3.0,inf,2552,0,0,0,0,"[16.0, 3.0]",R-MAT,100,5,57,gexf
cut,cap,first,R-MAT.100.5.57.gexf,100,F,50,5,"[13, 13, 13, 13]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,57,gexf
cut,cap,first,R-MAT.100.10.57.gexf,100,711,2,1,"[24, 24, 24, 24]",51.0,41.0,41.0,inf,605,0,0,0,0,"[51.0, 41.0]",R-MAT,100,10,57,gexf
cut,cap,first,R-MAT.100.10.57.gexf,100,711,3,2,"[24, 24, 24, 24]",51.0,36.0,36.0,inf,523,0,0,0,0,"[51.0, 36.0]",R-MAT,100,10,57,gexf
cut,cap,first,R-MAT.100.10.57.gexf,100,711,5,3,"[24, 24, 24, 24]",51.0,28.0,28.0,inf,880,0,0,0,0,"[51.0, 28.0]",R-MAT,100,10,57,gexf
cut,cap,first,R-MAT.100.10.57.gexf,100,711,10,4,"[24, 24, 24, 24]",51.0,17.0,17.0,inf,947,0,0,0,0,"[51.0, 17.0]",R-MAT,100,10,57,gexf
cut,cap,first,R-MAT.100.10.57.gexf,100,F,50,5,"[24, 24, 24, 24]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,57,gexf
cut,cap,first,R-MAT.100.25.57.gexf,100,1450,2,1,"[34, 34, 34, 34]",94.0,75.0,75.0,inf,185,0,0,0,0,"[94.0, 75.0]",R-MAT,100,25,57,gexf
cut,cap,first,R-MAT.100.25.57.gexf,100,1450,3,2,"[34, 34, 34, 34]",94.0,68.0,68.0,inf,188,0,0,0,0,"[94.0, 68.0]",R-MAT,100,25,57,gexf
cut,cap,first,R-MAT.100.25.57.gexf,100,1450,5,3,"[34, 34, 34, 34]",94.0,57.0,57.0,inf,279,0,0,0,0,"[94.0, 57.0]",R-MAT,100,25,57,gexf
cut,cap,first,R-MAT.100.25.57.gexf,100,1450,10,4,"[34, 34, 34, 34]",94.0,40.0,40.0,inf,491,0,0,0,0,"[94.0, 40.0]",R-MAT,100,25,57,gexf
cut,cap,first,R-MAT.100.25.57.gexf,100,F,50,5,"[34, 34, 34, 34]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,57,gexf
cut,cap,first,R-MAT.100.5.58.gexf,100,414,2,1,"[10, 10, 10, 10]",15.0,9.0,9.0,inf,1039,0,0,0,0,"[15.0, 9.0]",R-MAT,100,5,58,gexf
cut,cap,first,R-MAT.100.5.58.gexf,100,414,3,2,"[10, 10, 10, 10]",15.0,7.0,7.0,inf,2468,0,0,0,0,"[15.0, 7.0]",R-MAT,100,5,58,gexf
cut,cap,first,R-MAT.100.5.58.gexf,100,414,5,3,"[10, 10, 10, 10]",15.0,5.0,5.0,inf,2468,0,0,0,0,"[15.0, 5.0]",R-MAT,100,5,58,gexf
cut,cap,first,R-MAT.100.5.58.gexf,100,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,58,gexf
cut,cap,first,R-MAT.100.5.58.gexf,100,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,58,gexf
cut,cap,first,R-MAT.100.10.58.gexf,100,767,2,1,"[23, 23, 23, 23]",42.0,31.0,31.0,inf,456,0,0,0,0,"[42.0, 31.0]",R-MAT,100,10,58,gexf
cut,cap,first,R-MAT.100.10.58.gexf,100,767,3,2,"[23, 23, 23, 23]",42.0,27.0,27.0,inf,527,0,0,0,0,"[42.0, 27.0]",R-MAT,100,10,58,gexf
cut,cap,first,R-MAT.100.10.58.gexf,100,767,5,3,"[23, 23, 23, 23]",42.0,21.0,21.0,inf,841,0,0,0,0,"[42.0, 21.0]",R-MAT,100,10,58,gexf
cut,cap,first,R-MAT.100.10.58.gexf,100,767,10,4,"[23, 23, 23, 23]",42.0,13.0,13.0,inf,1411,0,0,0,0,"[42.0, 13.0]",R-MAT,100,10,58,gexf
cut,cap,first,R-MAT.100.10.58.gexf,100,F,50,5,"[23, 23, 23, 23]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,58,gexf
cut,cap,first,R-MAT.100.25.58.gexf,100,1390,2,1,"[33, 33, 33, 33]",104.0,78.0,78.0,inf,121,0,0,0,0,"[104.0, 78.0]",R-MAT,100,25,58,gexf
cut,cap,first,R-MAT.100.25.58.gexf,100,1390,3,2,"[33, 33, 33, 33]",104.0,67.0,67.0,inf,749,0,0,0,0,"[104.0, 67.0]",R-MAT,100,25,58,gexf
cut,cap,first,R-MAT.100.25.58.gexf,100,1390,5,3,"[33, 33, 33, 33]",104.0,56.0,56.0,inf,283,0,0,0,0,"[104.0, 56.0]",R-MAT,100,25,58,gexf
cut,cap,first,R-MAT.100.25.58.gexf,100,1390,10,4,"[33, 33, 33, 33]",104.0,39.0,39.0,inf,404,0,0,0,0,"[104.0, 39.0]",R-MAT,100,25,58,gexf
cut,cap,first,R-MAT.100.25.58.gexf,100,F,50,5,"[33, 33, 33, 33]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,58,gexf
cut,cap,first,R-MAT.100.5.59.gexf,100,423,2,1,"[14, 14, 14, 14]",17.0,13.0,13.0,inf,1386,0,0,0,0,"[17.0, 13.0]",R-MAT,100,5,59,gexf
cut,cap,first,R-MAT.100.5.59.gexf,100,423,3,2,"[14, 14, 14, 14]",17.0,11.0,11.0,inf,1436,0,0,0,0,"[17.0, 11.0]",R-MAT,100,5,59,gexf
cut,cap,first,R-MAT.100.5.59.gexf,100,423,5,3,"[14, 14, 14, 14]",17.0,9.0,9.0,inf,2415,0,0,0,0,"[17.0, 9.0]",R-MAT,100,5,59,gexf
cut,cap,first,R-MAT.100.5.59.gexf,100,423,10,4,"[14, 14, 14, 14]",17.0,4.0,4.0,inf,2524,0,0,0,0,"[17.0, 4.0]",R-MAT,100,5,59,gexf
cut,cap,first,R-MAT.100.5.59.gexf,100,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,59,gexf
cut,cap,first,R-MAT.100.10.59.gexf,100,715,2,1,"[19, 19, 19, 19]",47.0,34.0,34.0,inf,405,0,0,0,0,"[47.0, 34.0]",R-MAT,100,10,59,gexf
cut,cap,first,R-MAT.100.10.59.gexf,100,715,3,2,"[19, 19, 19, 19]",47.0,29.0,29.0,inf,411,0,0,0,0,"[47.0, 29.0]",R-MAT,100,10,59,gexf
cut,cap,first,R-MAT.100.10.59.gexf,100,715,5,3,"[19, 19, 19, 19]",47.0,22.0,22.0,inf,652,0,0,0,0,"[47.0, 22.0]",R-MAT,100,10,59,gexf
cut,cap,first,R-MAT.100.10.59.gexf,100,715,10,4,"[19, 19, 19, 19]",47.0,11.0,11.0,inf,1049,0,0,0,0,"[47.0, 11.0]",R-MAT,100,10,59,gexf
cut,cap,first,R-MAT.100.10.59.gexf,100,F,50,5,"[19, 19, 19, 19]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,10,59,gexf
cut,cap,first,R-MAT.100.25.59.gexf,100,1421,2,1,"[38, 38, 38, 38]",108.0,88.0,88.0,inf,148,0,0,0,0,"[108.0, 88.0]",R-MAT,100,25,59,gexf
cut,cap,first,R-MAT.100.25.59.gexf,100,1421,3,2,"[38, 38, 38, 38]",108.0,80.0,80.0,inf,166,0,0,0,0,"[108.0, 80.0]",R-MAT,100,25,59,gexf
cut,cap,first,R-MAT.100.25.59.gexf,100,1421,5,3,"[38, 38, 38, 38]",108.0,70.0,70.0,inf,248,0,0,0,0,"[108.0, 70.0]",R-MAT,100,25,59,gexf
cut,cap,first,R-MAT.100.25.59.gexf,100,1421,10,4,"[38, 38, 38, 38]",108.0,45.0,45.0,inf,289,0,0,0,0,"[108.0, 45.0]",R-MAT,100,25,59,gexf
cut,cap,first,R-MAT.100.25.59.gexf,100,F,50,5,"[38, 38, 38, 38]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,25,59,gexf
cut,cap,first,R-MAT.100.5.60.gexf,100,402,2,1,"[14, 14, 14, 14]",18.0,13.0,13.0,inf,1381,0,0,0,0,"[18.0, 13.0]",R-MAT,100,5,60,gexf
cut,cap,first,R-MAT.100.5.60.gexf,100,402,3,2,"[14, 14, 14, 14]",18.0,11.0,11.0,inf,1423,0,0,0,0,"[18.0, 11.0]",R-MAT,100,5,60,gexf
cut,cap,first,R-MAT.100.5.60.gexf,100,402,5,3,"[14, 14, 14, 14]",18.0,9.0,9.0,inf,2328,0,0,0,0,"[18.0, 9.0]",R-MAT,100,5,60,gexf
cut,cap,first,R-MAT.100.5.60.gexf,100,402,10,4,"[14, 14, 14, 14]",18.0,4.0,4.0,inf,2496,0,0,0,0,"[18.0, 4.0]",R-MAT,100,5,60,gexf
cut,cap,first,R-MAT.100.5.60.gexf,100,F,50,5,"[14, 14, 14, 14]",F,F,F,F,F,F,F,F,F,F,R-MAT,100,5,60,gexf
cut,cap,first,R-MAT.100.10.60.gexf,100,744,2,1,"[21, 21, 21, 21]",40.0,31.0,31.0,inf,601,0,0,0,0,"[40.0, 31.0]",R-MAT,100,10,60,gexf
cut,cap,first,R-MAT.100.10.60.gexf,100,744,3,2,"[21, 21, 21, 21]",40.0,27.0,27.0,inf,830,0,0,0,0,"[40.0, 27.0]",R-MAT,100,10,60,gexf
