construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4,k:5
cut,cap,first,Small.50.10.2.2.gexf,50,500,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,2359,0,0,0,0,"[8.0, 6.0]",Small,50,10,2,2,gexf
cut,cap,first,Small.50.10.2.2.gexf,50,500,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,2358,0,0,0,0,"[8.0, 5.0]",Small,50,10,2,2,gexf
cut,cap,first,Small.50.10.2.2.gexf,50,500,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,2382,0,0,0,0,"[8.0, 3.0]",Small,50,10,2,2,gexf
cut,cap,first,Small.50.10.2.2.gexf,50,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,2,gexf
cut,cap,first,Small.50.10.2.2.gexf,50,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,2,gexf
cut,cap,first,Small.50.10.5.2.gexf,50,500,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,2326,0,0,0,0,"[9.0, 7.0]",Small,50,10,5,2,gexf
cut,cap,first,Small.50.10.5.2.gexf,50,500,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,2347,0,0,0,0,"[9.0, 6.0]",Small,50,10,5,2,gexf
cut,cap,first,Small.50.10.5.2.gexf,50,500,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,2332,0,0,0,0,"[9.0, 4.0]",Small,50,10,5,2,gexf
cut,cap,first,Small.50.10.5.2.gexf,50,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,2,gexf
cut,cap,first,Small.50.10.5.2.gexf,50,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,2,gexf
cut,cap,first,Small.50.24.2.2.gexf,50,1200,2,1,"[23, 23, 23, 23]",23.0,21.0,21.0,inf,1028,0,0,0,0,"[23.0, 21.0]",Small,50,24,2,2,gexf
cut,cap,first,Small.50.24.2.2.gexf,50,1200,3,2,"[23, 23, 23, 23]",23.0,20.0,20.0,inf,1036,0,0,0,0,"[23.0, 20.0]",Small,50,24,2,2,gexf
cut,cap,first,Small.50.24.2.2.gexf,50,1200,5,3,"[23, 23, 23, 23]",23.0,18.0,18.0,inf,1037,0,0,0,0,"[23.0, 18.0]",Small,50,24,2,2,gexf
cut,cap,first,Small.50.24.2.2.gexf,50,1200,10,4,"[23, 23, 23, 23]",23.0,13.0,13.0,inf,1044,0,0,0,0,"[23.0, 13.0]",Small,50,24,2,2,gexf
cut,cap,first,Small.50.24.2.2.gexf,50,F,50,5,"[23, 23, 23, 23]",F,F,F,F,F,F,F,F,F,F,Small,50,24,2,2,gexf
cut,cap,first,Small.50.24.5.2.gexf,50,1200,2,1,"[24, 24, 24, 24]",24.0,22.0,22.0,inf,1034,0,0,0,0,"[24.0, 22.0]",Small,50,24,5,2,gexf
cut,cap,first,Small.50.24.5.2.gexf,50,1200,3,2,"[24, 24, 24, 24]",24.0,21.0,21.0,inf,1038,0,0,0,0,"[24.0, 21.0]",Small,50,24,5,2,gexf
cut,cap,first,Small.50.24.5.2.gexf,50,1200,5,3,"[24, 24, 24, 24]",24.0,19.0,19.0,inf,1040,0,0,0,0,"[24.0, 19.0]",Small,50,24,5,2,gexf
cut,cap,first,Small.50.24.5.2.gexf,50,1200,10,4,"[24, 24, 24, 24]",24.0,14.0,14.0,inf,1057,0,0,0,0,"[24.0, 14.0]",Small,50,24,5,2,gexf
cut,cap,first,Small.50.24.5.2.gexf,50,F,50,5,"[24, 24, 24, 24]",F,F,F,F,F,F,F,F,F,F,Small,50,24,5,2,gexf
cut,cap,first,Small.50.6.2.3.gexf,50,300,2,1,"[7, 7, 7, 7]",7.0,5.0,5.0,inf,3486,0,0,0,0,"[7.0, 5.0]",Small,50,6,2,3,gexf
cut,cap,first,Small.50.6.2.3.gexf,50,300,3,2,"[7, 7, 7, 7]",7.0,4.0,4.0,inf,3549,0,0,0,0,"[7.0, 4.0]",Small,50,6,2,3,gexf
cut,cap,first,Small.50.6.2.3.gexf,50,300,5,3,"[7, 7, 7, 7]",7.0,2.0,2.0,inf,3655,0,0,0,0,"[7.0, 2.0]",Small,50,6,2,3,gexf
cut,cap,first,Small.50.6.2.3.gexf,50,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,3,gexf
cut,cap,first,Small.50.6.2.3.gexf,50,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,3,gexf
cut,cap,first,Small.50.6.5.3.gexf,50,300,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,3690,0,0,0,0,"[5.0, 3.0]",Small,50,6,5,3,gexf
cut,cap,first,Small.50.6.5.3.gexf,50,300,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,3709,0,0,0,0,"[5.0, 2.0]",Small,50,6,5,3,gexf
cut,cap,first,Small.50.6.5.3.gexf,50,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,3,gexf
cut,cap,first,Small.50.6.5.3.gexf,50,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,3,gexf
cut,cap,first,Small.50.6.5.3.gexf,50,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,3,gexf
cut,cap,first,Small.50.10.2.3.gexf,50,500,2,1,"[10, 10, 10, 10]",10.0,8.0,8.0,inf,2397,0,0,0,0,"[10.0, 8.0]",Small,50,10,2,3,gexf
cut,cap,first,Small.50.10.2.3.gexf,50,500,3,2,"[10, 10, 10, 10]",10.0,7.0,7.0,inf,2409,0,0,0,0,"[10.0, 7.0]",Small,50,10,2,3,gexf
cut,cap,first,Small.50.10.2.3.gexf,50,500,5,3,"[10, 10, 10, 10]",10.0,5.0,5.0,inf,2417,0,0,0,0,"[10.0, 5.0]",Small,50,10,2,3,gexf
cut,cap,first,Small.50.10.2.3.gexf,50,F,10,4,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,3,gexf
cut,cap,first,Small.50.10.2.3.gexf,50,F,50,5,"[10, 10, 10, 10]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,3,gexf
cut,cap,first,Small.50.10.5.3.gexf,50,500,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,2297,0,0,0,0,"[9.0, 7.0]",Small,50,10,5,3,gexf
cut,cap,first,Small.50.10.5.3.gexf,50,500,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,2350,0,0,0,0,"[9.0, 6.0]",Small,50,10,5,3,gexf
cut,cap,first,Small.50.10.5.3.gexf,50,500,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,2375,0,0,0,0,"[9.0, 4.0]",Small,50,10,5,3,gexf
cut,cap,first,Small.50.10.5.3.gexf,50,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,3,gexf
cut,cap,first,Small.50.10.5.3.gexf,50,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,3,gexf
cut,cap,first,Small.50.24.2.3.gexf,50,1200,2,1,"[21, 21, 21, 21]",21.0,19.0,19.0,inf,1040,0,0,0,0,"[21.0, 19.0]",Small,50,24,2,3,gexf
cut,cap,first,Small.50.24.2.3.gexf,50,1200,3,2,"[21, 21, 21, 21]",21.0,18.0,18.0,inf,1044,0,0,0,0,"[21.0, 18.0]",Small,50,24,2,3,gexf
cut,cap,first,Small.50.24.2.3.gexf,50,1200,5,3,"[21, 21, 21, 21]",21.0,16.0,16.0,inf,1039,0,0,0,0,"[21.0, 16.0]",Small,50,24,2,3,gexf
cut,cap,first,Small.50.24.2.3.gexf,50,1200,10,4,"[21, 21, 21, 21]",21.0,11.0,11.0,inf,1046,0,0,0,0,"[21.0, 11.0]",Small,50,24,2,3,gexf
cut,cap,first,Small.50.24.2.3.gexf,50,F,50,5,"[21, 21, 21, 21]",F,F,F,F,F,F,F,F,F,F,Small,50,24,2,3,gexf
cut,cap,first,Small.50.24.5.3.gexf,50,1200,2,1,"[22, 22, 22, 22]",22.0,20.0,20.0,inf,1025,0,0,0,0,"[22.0, 20.0]",Small,50,24,5,3,gexf
cut,cap,first,Small.50.24.5.3.gexf,50,1200,3,2,"[22, 22, 22, 22]",22.0,19.0,19.0,inf,1024,0,0,0,0,"[22.0, 19.0]",Small,50,24,5,3,gexf
cut,cap,first,Small.50.24.5.3.gexf,50,1200,5,3,"[22, 22, 22, 22]",22.0,17.0,17.0,inf,1019,0,0,0,0,"[22.0, 17.0]",Small,50,24,5,3,gexf
cut,cap,first,Small.50.24.5.3.gexf,50,1200,10,4,"[22, 22, 22, 22]",22.0,12.0,12.0,inf,1026,0,0,0,0,"[22.0, 12.0]",Small,50,24,5,3,gexf
cut,cap,first,Small.50.24.5.3.gexf,50,F,50,5,"[22, 22, 22, 22]",F,F,F,F,F,F,F,F,F,F,Small,50,24,5,3,gexf
cut,cap,first,Small.50.6.2.4.gexf,50,300,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,3719,0,0,0,0,"[5.0, 3.0]",Small,50,6,2,4,gexf
cut,cap,first,Small.50.6.2.4.gexf,50,300,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,3742,0,0,0,0,"[5.0, 2.0]",Small,50,6,2,4,gexf
cut,cap,first,Small.50.6.2.4.gexf,50,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,4,gexf
cut,cap,first,Small.50.6.2.4.gexf,50,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,4,gexf
cut,cap,first,Small.50.6.2.4.gexf,50,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,4,gexf
cut,cap,first,Small.50.6.5.4.gexf,50,300,2,1,"[6, 6, 6, 6]",6.0,4.0,4.0,inf,3539,0,0,0,0,"[6.0, 4.0]",Small,50,6,5,4,gexf
cut,cap,first,Small.50.6.5.4.gexf,50,300,3,2,"[6, 6, 6, 6]",6.0,3.0,3.0,inf,3566,0,0,0,0,"[6.0, 3.0]",Small,50,6,5,4,gexf
cut,cap,first,Small.50.6.5.4.gexf,50,300,5,3,"[6, 6, 6, 6]",6.0,1.0,1.0,inf,3698,0,0,0,0,"[6.0, 1.0]",Small,50,6,5,4,gexf
cut,cap,first,Small.50.6.5.4.gexf,50,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,4,gexf
cut,cap,first,Small.50.6.5.4.gexf,50,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,4,gexf
cut,cap,first,Small.50.10.2.4.gexf,50,500,2,1,"[9, 9, 9, 9]",9.0,7.0,7.0,inf,2399,0,0,0,0,"[9.0, 7.0]",Small,50,10,2,4,gexf
cut,cap,first,Small.50.10.2.4.gexf,50,500,3,2,"[9, 9, 9, 9]",9.0,6.0,6.0,inf,2400,0,0,0,0,"[9.0, 6.0]",Small,50,10,2,4,gexf
cut,cap,first,Small.50.10.2.4.gexf,50,500,5,3,"[9, 9, 9, 9]",9.0,4.0,4.0,inf,2415,0,0,0,0,"[9.0, 4.0]",Small,50,10,2,4,gexf
cut,cap,first,Small.50.10.2.4.gexf,50,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,4,gexf
cut,cap,first,Small.50.10.2.4.gexf,50,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,4,gexf
cut,cap,first,Small.50.10.5.4.gexf,50,500,2,1,"[6, 6, 6, 6]",6.0,4.0,4.0,inf,2378,0,0,0,0,"[6.0, 4.0]",Small,50,10,5,4,gexf
cut,cap,first,Small.50.10.5.4.gexf,50,500,3,2,"[6, 6, 6, 6]",6.0,3.0,3.0,inf,2400,0,0,0,0,"[6.0, 3.0]",Small,50,10,5,4,gexf
cut,cap,first,Small.50.10.5.4.gexf,50,500,5,3,"[6, 6, 6, 6]",6.0,1.0,1.0,inf,2407,0,0,0,0,"[6.0, 1.0]",Small,50,10,5,4,gexf
cut,cap,first,Small.50.10.5.4.gexf,50,F,10,4,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,4,gexf
cut,cap,first,Small.50.10.5.4.gexf,50,F,50,5,"[6, 6, 6, 6]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,4,gexf
cut,cap,first,Small.50.24.2.4.gexf,50,1200,2,1,"[26, 26, 26, 26]",26.0,24.0,24.0,inf,1023,0,0,0,0,"[26.0, 24.0]",Small,50,24,2,4,gexf
cut,cap,first,Small.50.24.2.4.gexf,50,1200,3,2,"[26, 26, 26, 26]",26.0,23.0,23.0,inf,1035,0,0,0,0,"[26.0, 23.0]",Small,50,24,2,4,gexf
cut,cap,first,Small.50.24.2.4.gexf,50,1200,5,3,"[26, 26, 26, 26]",26.0,21.0,21.0,inf,1025,0,0,0,0,"[26.0, 21.0]",Small,50,24,2,4,gexf
cut,cap,first,Small.50.24.2.4.gexf,50,1200,10,4,"[26, 26, 26, 26]",26.0,16.0,16.0,inf,1040,0,0,0,0,"[26.0, 16.0]",Small,50,24,2,4,gexf
cut,cap,first,Small.50.24.2.4.gexf,50,F,50,5,"[26, 26, 26, 26]",F,F,F,F,F,F,F,F,F,F,Small,50,24,2,4,gexf
cut,cap,first,Small.50.24.5.4.gexf,50,1200,2,1,"[26, 26, 26, 26]",26.0,24.0,24.0,inf,1016,0,0,0,0,"[26.0, 24.0]",Small,50,24,5,4,gexf
cut,cap,first,Small.50.24.5.4.gexf,50,1200,3,2,"[26, 26, 26, 26]",26.0,23.0,23.0,inf,1021,0,0,0,0,"[26.0, 23.0]",Small,50,24,5,4,gexf
cut,cap,first,Small.50.24.5.4.gexf,50,1200,5,3,"[26, 26, 26, 26]",26.0,21.0,21.0,inf,1017,0,0,0,0,"[26.0, 21.0]",Small,50,24,5,4,gexf
cut,cap,first,Small.50.24.5.4.gexf,50,1200,10,4,"[26, 26, 26, 26]",26.0,16.0,16.0,inf,1029,0,0,0,0,"[26.0, 16.0]",Small,50,24,5,4,gexf
cut,cap,first,Small.50.24.5.4.gexf,50,F,50,5,"[26, 26, 26, 26]",F,F,F,F,F,F,F,F,F,F,Small,50,24,5,4,gexf
cut,cap,first,Small.50.6.2.5.gexf,50,300,2,1,"[7, 7, 7, 7]",7.0,5.0,5.0,inf,3604,0,0,0,0,"[7.0, 5.0]",Small,50,6,2,5,gexf
cut,cap,first,Small.50.6.2.5.gexf,50,300,3,2,"[7, 7, 7, 7]",7.0,4.0,4.0,inf,3705,0,0,0,0,"[7.0, 4.0]",Small,50,6,2,5,gexf
cut,cap,first,Small.50.6.2.5.gexf,50,300,5,3,"[7, 7, 7, 7]",7.0,2.0,2.0,inf,3735,0,0,0,0,"[7.0, 2.0]",Small,50,6,2,5,gexf
cut,cap,first,Small.50.6.2.5.gexf,50,F,10,4,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,5,gexf
cut,cap,first,Small.50.6.2.5.gexf,50,F,50,5,"[7, 7, 7, 7]",F,F,F,F,F,F,F,F,F,F,Small,50,6,2,5,gexf
cut,cap,first,Small.50.6.5.5.gexf,50,300,2,1,"[5, 5, 5, 5]",5.0,3.0,3.0,inf,3635,0,0,0,0,"[5.0, 3.0]",Small,50,6,5,5,gexf
cut,cap,first,Small.50.6.5.5.gexf,50,300,3,2,"[5, 5, 5, 5]",5.0,2.0,2.0,inf,3736,0,0,0,0,"[5.0, 2.0]",Small,50,6,5,5,gexf
cut,cap,first,Small.50.6.5.5.gexf,50,F,5,3,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,5,gexf
cut,cap,first,Small.50.6.5.5.gexf,50,F,10,4,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,5,gexf
cut,cap,first,Small.50.6.5.5.gexf,50,F,50,5,"[5, 5, 5, 5]",F,F,F,F,F,F,F,F,F,F,Small,50,6,5,5,gexf
cut,cap,first,Small.50.10.2.5.gexf,50,500,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,2331,0,0,0,0,"[8.0, 6.0]",Small,50,10,2,5,gexf
cut,cap,first,Small.50.10.2.5.gexf,50,500,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,2346,0,0,0,0,"[8.0, 5.0]",Small,50,10,2,5,gexf
cut,cap,first,Small.50.10.2.5.gexf,50,500,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,2374,0,0,0,0,"[8.0, 3.0]",Small,50,10,2,5,gexf
cut,cap,first,Small.50.10.2.5.gexf,50,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,5,gexf
cut,cap,first,Small.50.10.2.5.gexf,50,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,2,5,gexf
cut,cap,first,Small.50.10.5.5.gexf,50,500,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,2358,0,0,0,0,"[8.0, 6.0]",Small,50,10,5,5,gexf
cut,cap,first,Small.50.10.5.5.gexf,50,500,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,2370,0,0,0,0,"[8.0, 5.0]",Small,50,10,5,5,gexf
cut,cap,first,Small.50.10.5.5.gexf,50,500,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,2356,0,0,0,0,"[8.0, 3.0]",Small,50,10,5,5,gexf
cut,cap,first,Small.50.10.5.5.gexf,50,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,5,gexf
cut,cap,first,Small.50.10.5.5.gexf,50,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Small,50,10,5,5,gexf
cut,cap,first,Small.50.24.2.5.gexf,50,1200,2,1,"[24, 24, 24, 24]",24.0,22.0,22.0,inf,1034,0,0,0,0,"[24.0, 22.0]",Small,50,24,2,5,gexf
cut,cap,first,Small.50.24.2.5.gexf,50,1200,3,2,"[24, 24, 24, 24]",24.0,21.0,21.0,inf,1031,0,0,0,0,"[24.0, 21.0]",Small,50,24,2,5,gexf
cut,cap,first,Small.50.24.2.5.gexf,50,1200,5,3,"[24, 24, 24, 24]",24.0,19.0,19.0,inf,1029,0,0,0,0,"[24.0, 19.0]",Small,50,24,2,5,gexf
cut,cap,first,Small.50.24.2.5.gexf,50,1200,10,4,"[24, 24, 24, 24]",24.0,14.0,14.0,inf,1044,0,0,0,0,"[24.0, 14.0]",Small,50,24,2,5,gexf
cut,cap,first,Small.50.24.2.5.gexf,50,F,50,5,"[24, 24, 24, 24]",F,F,F,F,F,F,F,F,F,F,Small,50,24,2,5,gexf
cut,cap,first,Small.50.24.5.5.gexf,50,1200,2,1,"[25, 25, 25, 25]",25.0,23.0,23.0,inf,1045,0,0,0,0,"[25.0, 23.0]",Small,50,24,5,5,gexf
cut,cap,first,Small.50.24.5.5.gexf,50,1200,3,2,"[25, 25, 25, 25]",25.0,22.0,22.0,inf,1037,0,0,0,0,"[25.0, 22.0]",Small,50,24,5,5,gexf
cut,cap,first,Small.50.24.5.5.gexf,50,1200,5,3,"[25, 25, 25, 25]",25.0,20.0,20.0,inf,1028,0,0,0,0,"[25.0, 20.0]",Small,50,24,5,5,gexf
cut,cap,first,Small.50.24.5.5.gexf,50,1200,10,4,"[25, 25, 25, 25]",25.0,15.0,15.0,inf,1034,0,0,0,0,"[25.0, 15.0]",Small,50,24,5,5,gexf
cut,cap,first,Small.50.24.5.5.gexf,50,F,50,5,"[25, 25, 25, 25]",F,F,F,F,F,F,F,F,F,F,Small,50,24,5,5,gexf
