construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,R-MAT.500.5.51.gexf,500,2299,2,1,"[39, 39, 39, 39]",53.0,45.0,45.0,inf,181,0,0,0,0,"[53.0, 45.0]",R-MAT,500,5,51,gexf
cut,cap,first,R-MAT.500.5.51.gexf,500,2299,3,2,"[39, 39, 39, 39]",53.0,42.0,42.0,inf,251,0,0,0,0,"[53.0, 42.0]",R-MAT,500,5,51,gexf
cut,cap,first,R-MAT.500.5.51.gexf,500,2299,5,3,"[39, 39, 39, 39]",53.0,38.0,38.0,inf,315,0,0,0,0,"[53.0, 38.0]",R-MAT,500,5,51,gexf
cut,cap,first,R-MAT.500.5.51.gexf,500,2299,10,4,"[39, 39, 39, 39]",53.0,29.0,29.0,inf,426,0,0,0,0,"[53.0, 29.0]",R-MAT,500,5,51,gexf
cut,cap,first,R-MAT.500.5.51.gexf,500,F,50,5,"[39, 39, 39, 39]",F,F,F,F,F,F,F,F,F,F,R-MAT,500,5,51,gexf
cut,cap,first,R-MAT.500.10.51.gexf,500,4380,2,1,"[62, 62, 62, 62]",96.0,82.0,82.0,inf,57,0,0,0,0,"[96.0, 82.0]",R-MAT,500,10,51,gexf
cut,cap,first,R-MAT.500.10.51.gexf,500,4380,3,2,"[62, 62, 62, 62]",96.0,77.0,77.0,inf,67,0,0,0,0,"[96.0, 77.0]",R-MAT,500,10,51,gexf
cut,cap,first,R-MAT.500.10.51.gexf,500,4380,5,3,"[62, 62, 62, 62]",96.0,70.0,70.0,inf,237,0,0,0,0,"[96.0, 70.0]",R-MAT,500,10,51,gexf
cut,cap,first,R-MAT.500.10.51.gexf,500,4380,10,4,"[62, 62, 62, 62]",96.0,56.0,56.0,inf,146,0,0,0,0,"[96.0, 56.0]",R-MAT,500,10,51,gexf
cut,cap,first,R-MAT.500.10.51.gexf,500,4380,50,5,"[62, 62, 62, 62]",96.0,12.0,12.0,inf,244,0,0,0,0,"[96.0, 12.0]",R-MAT,500,10,51,gexf
cut,cap,first,R-MAT.500.25.51.gexf,500,9697,2,1,"[135, 135, 135, 135]",254.0,227.0,227.0,inf,16,0,0,0,0,"[254.0, 227.0]",R-MAT,500,25,51,gexf
cut,cap,first,R-MAT.500.25.51.gexf,500,9697,3,2,"[135, 135, 135, 135]",254.0,215.0,215.0,inf,18,0,0,0,0,"[254.0, 215.0]",R-MAT,500,25,51,gexf
cut,cap,first,R-MAT.500.25.51.gexf,500,9697,5,3,"[135, 135, 135, 135]",254.0,202.0,202.0,inf,100,0,0,0,0,"[254.0, 202.0]",R-MAT,500,25,51,gexf
cut,cap,first,R-MAT.500.25.51.gexf,500,9697,10,4,"[135, 135, 135, 135]",254.0,181.0,181.0,inf,56,0,0,0,0,"[254.0, 181.0]",R-MAT,500,25,51,gexf
cut,cap,first,R-MAT.500.25.51.gexf,500,9697,50,5,"[135, 135, 135, 135]",254.0,88.0,88.0,inf,84,0,0,0,0,"[254.0, 88.0]",R-MAT,500,25,51,gexf
cut,cap,first,R-MAT.500.5.52.gexf,500,2313,2,1,"[30, 30, 30, 30]",48.0,34.0,34.0,inf,117,0,0,0,0,"[48.0, 34.0]",R-MAT,500,5,52,gexf
cut,cap,first,R-MAT.500.5.52.gexf,500,2313,3,2,"[30, 30, 30, 30]",48.0,30.0,30.0,inf,141,0,0,0,0,"[48.0, 30.0]",R-MAT,500,5,52,gexf
cut,cap,first,R-MAT.500.5.52.gexf,500,2313,5,3,"[30, 30, 30, 30]",48.0,26.0,26.0,inf,317,0,0,0,0,"[48.0, 26.0]",R-MAT,500,5,52,gexf
cut,cap,first,R-MAT.500.5.52.gexf,500,2313,10,4,"[30, 30, 30, 30]",48.0,20.0,20.0,inf,415,0,0,0,0,"[48.0, 20.0]",R-MAT,500,5,52,gexf
cut,cap,first,R-MAT.500.5.52.gexf,500,F,50,5,"[30, 30, 30, 30]",F,F,F,F,F,F,F,F,F,F,R-MAT,500,5,52,gexf
cut,cap,first,R-MAT.500.10.52.gexf,500,4370,2,1,"[66, 66, 66, 66]",106.0,85.0,85.0,inf,236,0,0,0,0,"[106.0, 85.0]",R-MAT,500,10,52,gexf
cut,cap,first,R-MAT.500.10.52.gexf,500,4370,3,2,"[66, 66, 66, 66]",106.0,80.0,80.0,inf,103,0,0,0,0,"[106.0, 80.0]",R-MAT,500,10,52,gexf
cut,cap,first,R-MAT.500.10.52.gexf,500,4370,5,3,"[66, 66, 66, 66]",106.0,72.0,72.0,inf,144,0,0,0,0,"[106.0, 72.0]",R-MAT,500,10,52,gexf
cut,cap,first,R-MAT.500.10.52.gexf,500,4370,10,4,"[66, 66, 66, 66]",106.0,60.0,60.0,inf,192,0,0,0,0,"[106.0, 60.0]",R-MAT,500,10,52,gexf
cut,cap,first,R-MAT.500.10.52.gexf,500,4370,50,5,"[66, 66, 66, 66]",106.0,16.0,16.0,inf,241,0,0,0,0,"[106.0, 16.0]",R-MAT,500,10,52,gexf
cut,cap,first,R-MAT.500.25.52.gexf,500,9641,2,1,"[124, 124, 124, 124]",240.0,211.0,211.0,inf,20,0,0,0,0,"[240.0, 211.0]",R-MAT,500,25,52,gexf
cut,cap,first,R-MAT.500.25.52.gexf,500,9641,3,2,"[124, 124, 124, 124]",240.0,200.0,200.0,inf,16,0,0,0,0,"[240.0, 200.0]",R-MAT,500,25,52,gexf
