construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,Complete.50.1.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",24.095024702991203,22.164754607224694,22.164754607224694,inf,245,0,0,0,0,"[24.095024702991203, 22.164754607224694]",Complete,50,1,1,gexf
cut,cap,first,Complete.50.1.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",24.095024702991203,21.23388642671538,21.23388642671538,inf,192,0,0,0,0,"[24.095024702991203, 21.23388642671538]",Complete,50,1,1,gexf
cut,cap,first,Complete.50.1.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",24.095024702991203,19.52052236645312,19.52052236645312,inf,248,0,0,0,0,"[24.095024702991203, 19.52052236645312]",Complete,50,1,1,gexf
cut,cap,first,Complete.50.1.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",24.095024702991203,15.745753868505256,15.745753868505256,inf,334,0,0,0,0,"[24.095024702991203, 15.745753868505256]",Complete,50,1,1,gexf
cut,cap,first,Complete.50.1.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,1,1,gexf
cut,cap,first,Complete.50.20.1.gexf,50,2450,2,1,"[49, 49, 49, 49]",446,409,409,inf,159,0,0,0,0,"[446, 409]",Complete,50,20,1,gexf
cut,cap,first,Complete.50.20.1.gexf,50,2450,3,2,"[49, 49, 49, 49]",446,391,391,inf,172,0,0,0,0,"[446, 391]",Complete,50,20,1,gexf
cut,cap,first,Complete.50.20.1.gexf,50,2450,5,3,"[49, 49, 49, 49]",446,355,355,inf,246,0,0,0,0,"[446, 355]",Complete,50,20,1,gexf
cut,cap,first,Complete.50.20.1.gexf,50,2450,10,4,"[49, 49, 49, 49]",446,277,277,inf,340,0,0,0,0,"[446, 277]",Complete,50,20,1,gexf
cut,cap,first,Complete.50.20.1.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,20,1,gexf
cut,cap,first,Complete.50.1.2.gexf,50,2450,2,1,"[49, 49, 49, 49]",22.500299496613483,20.579103829518044,20.579103829518044,inf,93,0,0,0,0,"[22.500299496613483, 20.579103829518044]",Complete,50,1,2,gexf
cut,cap,first,Complete.50.1.2.gexf,50,2450,3,2,"[49, 49, 49, 49]",22.500299496613483,19.65102588699868,19.65102588699868,inf,186,0,0,0,0,"[22.500299496613483, 19.65102588699868]",Complete,50,1,2,gexf
cut,cap,first,Complete.50.1.2.gexf,50,2450,5,3,"[49, 49, 49, 49]",22.500299496613483,17.802937100985336,17.802937100985336,inf,158,0,0,0,0,"[22.500299496613483, 17.802937100985336]",Complete,50,1,2,gexf
cut,cap,first,Complete.50.1.2.gexf,50,2450,10,4,"[49, 49, 49, 49]",22.500299496613483,13.741392231256423,13.741392231256423,inf,543,0,0,0,0,"[22.500299496613483, 13.741392231256423]",Complete,50,1,2,gexf
cut,cap,first,Complete.50.1.2.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,1,2,gexf
cut,cap,first,Complete.50.20.2.gexf,50,2450,2,1,"[49, 49, 49, 49]",421,383,383,inf,175,0,0,0,0,"[421, 383]",Complete,50,20,2,gexf
cut,cap,first,Complete.50.20.2.gexf,50,2450,3,2,"[49, 49, 49, 49]",421,364,364,inf,135,0,0,0,0,"[421, 364]",Complete,50,20,2,gexf
cut,cap,first,Complete.50.20.2.gexf,50,2450,5,3,"[49, 49, 49, 49]",421,328,328,inf,177,0,0,0,0,"[421, 328]",Complete,50,20,2,gexf
cut,cap,first,Complete.50.20.2.gexf,50,2450,10,4,"[49, 49, 49, 49]",421,247,247,inf,566,0,0,0,0,"[421, 247]",Complete,50,20,2,gexf
cut,cap,first,Complete.50.20.2.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,20,2,gexf
cut,cap,first,Complete.50.1.3.gexf,50,2450,2,1,"[49, 49, 49, 49]",24.341771101625,22.379140020333153,22.379140020333153,inf,188,0,0,0,0,"[24.341771101625, 22.379140020333153]",Complete,50,1,3,gexf
cut,cap,first,Complete.50.1.3.gexf,50,2450,3,2,"[49, 49, 49, 49]",24.341771101625,21.421014449081326,21.421014449081326,inf,120,0,0,0,0,"[24.341771101625, 21.421014449081326]",Complete,50,1,3,gexf
cut,cap,first,Complete.50.1.3.gexf,50,2450,5,3,"[49, 49, 49, 49]",24.341771101625,19.542142273937763,19.542142273937763,inf,553,0,0,0,0,"[24.341771101625, 19.542142273937763]",Complete,50,1,3,gexf
cut,cap,first,Complete.50.1.3.gexf,50,2450,10,4,"[49, 49, 49, 49]",24.341771101625,15.126003910100641,15.126003910100641,inf,198,0,0,0,0,"[24.341771101625, 15.126003910100641]",Complete,50,1,3,gexf
cut,cap,first,Complete.50.1.3.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,1,3,gexf
cut,cap,first,Complete.50.20.3.gexf,50,2450,2,1,"[49, 49, 49, 49]",478,440,440,inf,159,0,0,0,0,"[478, 440]",Complete,50,20,3,gexf
cut,cap,first,Complete.50.20.3.gexf,50,2450,3,2,"[49, 49, 49, 49]",478,421,421,inf,160,0,0,0,0,"[478, 421]",Complete,50,20,3,gexf
cut,cap,first,Complete.50.20.3.gexf,50,2450,5,3,"[49, 49, 49, 49]",478,385,385,inf,197,0,0,0,0,"[478, 385]",Complete,50,20,3,gexf
cut,cap,first,Complete.50.20.3.gexf,50,2450,10,4,"[49, 49, 49, 49]",478,301,301,inf,341,0,0,0,0,"[478, 301]",Complete,50,20,3,gexf
cut,cap,first,Complete.50.20.3.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,20,3,gexf
cut,cap,first,Complete.50.1.4.gexf,50,2450,2,1,"[49, 49, 49, 49]",22.1031482036976,20.221031001158014,20.221031001158014,inf,136,0,0,0,0,"[22.1031482036976, 20.221031001158014]",Complete,50,1,4,gexf
cut,cap,first,Complete.50.1.4.gexf,50,2450,3,2,"[49, 49, 49, 49]",22.1031482036976,19.298304851783293,19.298304851783293,inf,119,0,0,0,0,"[22.1031482036976, 19.298304851783293]",Complete,50,1,4,gexf
cut,cap,first,Complete.50.1.4.gexf,50,2450,5,3,"[49, 49, 49, 49]",22.1031482036976,17.464654969691537,17.464654969691537,inf,162,0,0,0,0,"[22.1031482036976, 17.464654969691537]",Complete,50,1,4,gexf
cut,cap,first,Complete.50.1.4.gexf,50,2450,10,4,"[49, 49, 49, 49]",22.1031482036976,13.280227644556515,13.280227644556515,inf,555,0,0,0,0,"[22.1031482036976, 13.280227644556515]",Complete,50,1,4,gexf
cut,cap,first,Complete.50.1.4.gexf,50,F,50,5,"[49, 49, 49, 49]",F,F,F,F,F,F,F,F,F,F,Complete,50,1,4,gexf
cut,cap,first,Complete.50.20.4.gexf,50,2450,2,1,"[49, 49, 49, 49]",480,443,443,inf,248,0,0,0,0,"[480, 443]",Complete,50,20,4,gexf
cut,cap,first,Complete.50.20.4.gexf,50,2450,3,2,"[49, 49, 49, 49]",480,425,425,inf,339,0,0,0,0,"[480, 425]",Complete,50,20,4,gexf
cut,cap,first,Complete.50.20.4.gexf,50,2450,5,3,"[49, 49, 49, 49]",480,389,389,inf,169,0,0,0,0,"[480, 389]",Complete,50,20,4,gexf
