construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
card,tabu,sim,Complete.100.1.1.gexf,100,9900,2,1,"[99, 99, 99, 99]",48.780379933226804,48.1868901211593,48.1868901211593,48.439222655026306,172,172,171,0,2,"[48.780379933226804, 48.1868901211593, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.439222655026306, 48.439222655026306, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776, 48.780379933226776]",Complete,100,1,1,gexf
card,tabu,sim,Complete.100.1.1.gexf,100,9900,3,2,"[99, 99, 99, 99]",48.780379933226804,47.1951130015229,47.1951130015229,48.193734760720304,171,171,171,0,1,"[48.780379933226804, 47.1951130015229, 48.193734760720304, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676, 48.78037993322676]",Complete,100,1,1,gexf
card,tabu,sim,Complete.100.1.1.gexf,100,9900,5,3,"[99, 99, 99, 99]",48.780379933226804,45.27346456605166,45.27346456605166,46.23063513699897,171,171,171,49,1,"[48.780379933226804, 45.27346456605166, 46.23063513699897, 47.19511300152295, 48.19373476072035, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681, 48.78037993322681]",Complete,100,1,1,gexf
card,tabu,sim,Complete.100.1.1.gexf,100,9900,10,4,"[99, 99, 99, 99]",48.780379933226804,40.60689078339117,40.60689078339117,41.54732965235298,147,146,146,22,1,"[48.780379933226804, 40.60689078339117, 41.54732965235298, 42.54128665958791, 43.48301918154273, 44.42239610054637, 45.42101785974378, 45.42101785974378, 45.42101785974378, 46.34871593253133, 46.34871593253133, 47.30588650347864, 47.30588650347864, 48.27036436800262, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678, 48.78037993322678]",Complete,100,1,1,gexf
card,tabu,sim,Complete.100.1.1.gexf,100,9900,50,5,"[99, 99, 99, 99]",48.780379933226804,12.283374401651477,12.283374401651477,12.91843250901839,66,53,53,23,0,"[48.780379933226804, 12.283374401651477, 12.91843250901839, 13.551543869527054, 14.550165628724457, 15.05405146804514, 15.762702073095163, 16.72717993761914, 17.654878010406694, 18.528747812895478, 19.424961427607197, 20.236808797793753, 21.099939587206826, 21.96441788441342, 22.55584516750445, 23.51301573845176, 24.055178109332797, 24.622213782447407, 25.21159672981956, 25.886589476908142, 25.886589476908142, 26.530270065635982, 26.530270065635982, 27.312825445779197, 28.20431623758929, 28.95756682114415, 28.95756682114415, 29.696304510079642, 29.696304510079642, 30.496782876080466, 30.496782876080466, 30.496782876080466, 31.044735368568315, 31.044735368568315, 31.718105840319616, 32.29770245481124, 33.036239650704495, 33.86004651212494, 33.86004651212494, 34.53732475423156, 34.53732475423156, 34.53732475423156, 35.52910187386796, 35.52910187386796, 35.52910187386796, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.18685829903245, 36.8019568651361]",Complete,100,1,1,gexf
card,tabu,sim,Complete.100.20.1.gexf,100,9900,2,1,"[99, 99, 99, 99]",899,883,899,883,154,96,95,0,2,"[899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883, 883]",Complete,100,20,1,gexf
card,tabu,sim,Complete.100.20.1.gexf,100,9900,3,2,"[99, 99, 99, 99]",899,881,899,881,157,141,140,0,1,"[899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881, 881]",Complete,100,20,1,gexf
card,tabu,sim,Complete.100.20.1.gexf,100,9900,5,3,"[99, 99, 99, 99]",899,899,899,899,182,182,182,62,1,"[899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899, 899]",Complete,100,20,1,gexf
card,tabu,sim,Complete.100.20.1.gexf,100,9900,10,4,"[99, 99, 99, 99]",899,857,857,876,39,7,7,8,0,"[899, 857, 876, 876, 876, 876, 876, 876, 876]",Complete,100,20,1,gexf
card,tabu,sim,Complete.100.20.1.gexf,100,9900,50,5,"[99, 99, 99, 99]",899,313,313,325,64,6,6,14,0,"[899, 313, 325, 338, 349, 360, 360, 360]",Complete,100,20,1,gexf
