construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,Complete.1000.1.51.gexf,1000,999000,2,1,"[999, 999, 999, 999]",492.091563396275,490.09238256107096,490.09238256107096,inf,1,0,0,0,0,"[492.091563396275, 490.09238256107096]",Complete,1000,1,51,gexf
cut,cap,first,Complete.1000.1.51.gexf,1000,999000,3,2,"[999, 999, 999, 999]",492.091563396275,489.09363418131727,489.09363418131727,inf,1,0,0,0,0,"[492.091563396275, 489.09363418131727]",Complete,1000,1,51,gexf
cut,cap,first,Complete.1000.1.51.gexf,1000,999000,5,3,"[999, 999, 999, 999]",492.091563396275,487.09869687409974,487.09869687409974,inf,1,0,0,0,0,"[492.091563396275, 487.09869687409974]",Complete,1000,1,51,gexf
cut,cap,first,Complete.1000.1.51.gexf,1000,999000,10,4,"[999, 999, 999, 999]",492.091563396275,482.1272931565405,482.1272931565405,inf,1,0,0,0,0,"[492.091563396275, 482.1272931565405]",Complete,1000,1,51,gexf
cut,cap,first,Complete.1000.1.51.gexf,1000,999000,50,5,"[999, 999, 999, 999]",492.091563396275,443.26547677185727,443.26547677185727,inf,1,0,0,0,0,"[492.091563396275, 443.26547677185727]",Complete,1000,1,51,gexf
cut,cap,first,Complete.1000.20.51.gexf,1000,999000,2,1,"[999, 999, 999, 999]",9957,9919,9919,inf,1,0,0,0,0,"[9957, 9919]",Complete,1000,20,51,gexf
cut,cap,first,Complete.1000.20.51.gexf,1000,999000,3,2,"[999, 999, 999, 999]",9957,9900,9900,inf,1,0,0,0,0,"[9957, 9900]",Complete,1000,20,51,gexf
cut,cap,first,Complete.1000.20.51.gexf,1000,999000,5,3,"[999, 999, 999, 999]",9957,9862,9862,inf,1,0,0,0,0,"[9957, 9862]",Complete,1000,20,51,gexf
cut,cap,first,Complete.1000.20.51.gexf,1000,999000,10,4,"[999, 999, 999, 999]",9957,9767,9767,inf,1,0,0,0,0,"[9957, 9767]",Complete,1000,20,51,gexf
cut,cap,first,Complete.1000.20.51.gexf,1000,999000,50,5,"[999, 999, 999, 999]",9957,9007,9007,inf,1,0,0,0,0,"[9957, 9007]",Complete,1000,20,51,gexf
cut,cap,first,Complete.1000.1.52.gexf,1000,999000,2,1,"[999, 999, 999, 999]",488.78873343706647,486.79282987718074,486.79282987718074,inf,1,0,0,0,0,"[488.78873343706647, 486.79282987718074]",Complete,1000,1,52,gexf
cut,cap,first,Complete.1000.1.52.gexf,1000,999000,3,2,"[999, 999, 999, 999]",488.78873343706647,485.79599955559604,485.79599955559604,inf,1,0,0,0,0,"[488.78873343706647, 485.79599955559604]",Complete,1000,1,52,gexf
cut,cap,first,Complete.1000.1.52.gexf,1000,999000,5,3,"[999, 999, 999, 999]",488.78873343706647,483.80286886429275,483.80286886429275,inf,1,0,0,0,0,"[488.78873343706647, 483.80286886429275]",Complete,1000,1,52,gexf
cut,cap,first,Complete.1000.1.52.gexf,1000,999000,10,4,"[999, 999, 999, 999]",488.78873343706647,478.8319303909565,478.8319303909565,inf,1,0,0,0,0,"[488.78873343706647, 478.8319303909565]",Complete,1000,1,52,gexf
cut,cap,first,Complete.1000.1.52.gexf,1000,999000,50,5,"[999, 999, 999, 999]",488.78873343706647,440.2258919040179,440.2258919040179,inf,1,0,0,0,0,"[488.78873343706647, 440.2258919040179]",Complete,1000,1,52,gexf
cut,cap,first,Complete.1000.20.52.gexf,1000,999000,2,1,"[999, 999, 999, 999]",9847,9809,9809,inf,1,0,0,0,0,"[9847, 9809]",Complete,1000,20,52,gexf
cut,cap,first,Complete.1000.20.52.gexf,1000,999000,3,2,"[999, 999, 999, 999]",9847,9790,9790,inf,1,0,0,0,0,"[9847, 9790]",Complete,1000,20,52,gexf
cut,cap,first,Complete.1000.20.52.gexf,1000,999000,5,3,"[999, 999, 999, 999]",9847,9752,9752,inf,1,0,0,0,0,"[9847, 9752]",Complete,1000,20,52,gexf
cut,cap,first,Complete.1000.20.52.gexf,1000,999000,10,4,"[999, 999, 999, 999]",9847,9657,9657,inf,1,0,0,0,0,"[9847, 9657]",Complete,1000,20,52,gexf
cut,cap,first,Complete.1000.20.52.gexf,1000,999000,50,5,"[999, 999, 999, 999]",9847,8897,8897,inf,1,0,0,0,0,"[9847, 8897]",Complete,1000,20,52,gexf
cut,cap,first,Complete.1000.1.53.gexf,1000,999000,2,1,"[999, 999, 999, 999]",489.2782294809623,487.28278476109267,487.28278476109267,inf,1,0,0,0,0,"[489.2782294809623, 487.28278476109267]",Complete,1000,1,53,gexf
cut,cap,first,Complete.1000.1.53.gexf,1000,999000,3,2,"[999, 999, 999, 999]",489.2782294809623,486.28647499508463,486.28647499508463,inf,1,0,0,0,0,"[489.2782294809623, 486.28647499508463]",Complete,1000,1,53,gexf
