construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,R-MAT.50.5.51.gexf,50,198,2,1,"[8, 8, 8, 8]",8.0,6.0,6.0,inf,4766,0,0,0,0,"[8.0, 6.0]",R-MAT,50,5,51,gexf
cut,cap,first,R-MAT.50.5.51.gexf,50,198,3,2,"[8, 8, 8, 8]",8.0,5.0,5.0,inf,4832,0,0,0,0,"[8.0, 5.0]",R-MAT,50,5,51,gexf
cut,cap,first,R-MAT.50.5.51.gexf,50,198,5,3,"[8, 8, 8, 8]",8.0,3.0,3.0,inf,5176,0,0,0,0,"[8.0, 3.0]",R-MAT,50,5,51,gexf
cut,cap,first,R-MAT.50.5.51.gexf,50,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,R-MAT,50,5,51,gexf
cut,cap,first,R-MAT.50.5.51.gexf,50,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,R-MAT,50,5,51,gexf
cut,cap,first,R-MAT.50.10.51.gexf,50,324,2,1,"[16, 16, 16, 16]",28.0,21.0,21.0,inf,1301,0,0,0,0,"[28.0, 21.0]",R-MAT,50,10,51,gexf
cut,cap,first,R-MAT.50.10.51.gexf,50,324,3,2,"[16, 16, 16, 16]",28.0,18.0,18.0,inf,1733,0,0,0,0,"[28.0, 18.0]",R-MAT,50,10,51,gexf
cut,cap,first,R-MAT.50.10.51.gexf,50,324,5,3,"[16, 16, 16, 16]",28.0,14.0,14.0,inf,1806,0,0,0,0,"[28.0, 14.0]",R-MAT,50,10,51,gexf
cut,cap,first,R-MAT.50.10.51.gexf,50,324,10,4,"[16, 16, 16, 16]",28.0,7.0,7.0,inf,3242,0,0,0,0,"[28.0, 7.0]",R-MAT,50,10,51,gexf
cut,cap,first,R-MAT.50.10.51.gexf,50,F,50,5,"[16, 16, 16, 16]",F,F,F,F,F,F,F,F,F,F,R-MAT,50,10,51,gexf
