construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4,k:5
cut,cap,first,Rand.Uni.100.10.2.gexf,100,1000,5,3,"[18, 18, 18, 18]",8.162833114575715,3.663266095012839,3.663266095012839,inf,307,0,0,0,0,"[8.162833114575715, 3.663266095012839]",Rand,Uni,100,10,2,gexf
cut,cap,first,Rand.Uni.100.10.2.gexf,100,1000,10,4,"[18, 18, 18, 18]",8.162833114575715,1.1630734629548714,1.1630734629548714,inf,495,0,0,0,0,"[8.162833114575715, 1.1630734629548714]",Rand,Uni,100,10,2,gexf
cut,cap,first,Rand.Uni.100.10.2.gexf,100,F,50,5,"[18, 18, 18, 18]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,2,gexf
cut,cap,first,Rand.Uni.100.25.2.gexf,100,2500,2,1,"[41, 41, 41, 41]",19.010980732475623,17.05854973862506,17.05854973862506,inf,106,0,0,0,0,"[19.010980732475623, 17.05854973862506]",Rand,Uni,100,25,2,gexf
cut,cap,first,Rand.Uni.100.25.2.gexf,100,2500,3,2,"[41, 41, 41, 41]",19.010980732475623,16.10008589871616,16.10008589871616,inf,193,0,0,0,0,"[19.010980732475623, 16.10008589871616]",Rand,Uni,100,25,2,gexf
cut,cap,first,Rand.Uni.100.25.2.gexf,100,2500,5,3,"[41, 41, 41, 41]",19.010980732475623,14.211810787912851,14.211810787912851,inf,128,0,0,0,0,"[19.010980732475623, 14.211810787912851]",Rand,Uni,100,25,2,gexf
cut,cap,first,Rand.Uni.100.25.2.gexf,100,2500,10,4,"[41, 41, 41, 41]",19.010980732475623,10.521240012463718,10.521240012463718,inf,160,0,0,0,0,"[19.010980732475623, 10.521240012463718]",Rand,Uni,100,25,2,gexf
cut,cap,first,Rand.Uni.100.25.2.gexf,100,F,50,5,"[41, 41, 41, 41]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,2,gexf
cut,cap,first,Rand.Uni.100.5.3.gexf,100,500,2,1,"[8, 8, 8, 8]",2.9139162516353294,1.8785773834441089,1.8785773834441089,inf,1150,0,0,0,0,"[2.9139162516353294, 1.8785773834441089]",Rand,Uni,100,5,3,gexf
cut,cap,first,Rand.Uni.100.5.3.gexf,100,500,3,2,"[8, 8, 8, 8]",2.9139162516353294,1.422878580151289,1.422878580151289,inf,1915,0,0,0,0,"[2.9139162516353294, 1.422878580151289]",Rand,Uni,100,5,3,gexf
cut,cap,first,Rand.Uni.100.5.3.gexf,100,500,5,3,"[8, 8, 8, 8]",2.9139162516353294,0.688565050770741,0.688565050770741,inf,1221,0,0,0,0,"[2.9139162516353294, 0.688565050770741]",Rand,Uni,100,5,3,gexf
cut,cap,first,Rand.Uni.100.5.3.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,3,gexf
cut,cap,first,Rand.Uni.100.5.3.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,3,gexf
cut,cap,first,Rand.Uni.100.10.3.gexf,100,1000,2,1,"[20, 20, 20, 20]",11.244425464256398,9.325022458262348,9.325022458262348,inf,245,0,0,0,0,"[11.244425464256398, 9.325022458262348]",Rand,Uni,100,10,3,gexf
cut,cap,first,Rand.Uni.100.10.3.gexf,100,1000,3,2,"[20, 20, 20, 20]",11.244425464256398,8.393086274655552,8.393086274655552,inf,349,0,0,0,0,"[11.244425464256398, 8.393086274655552]",Rand,Uni,100,10,3,gexf
cut,cap,first,Rand.Uni.100.10.3.gexf,100,1000,5,3,"[20, 20, 20, 20]",11.244425464256398,6.85337442173032,6.85337442173032,inf,296,0,0,0,0,"[11.244425464256398, 6.85337442173032]",Rand,Uni,100,10,3,gexf
cut,cap,first,Rand.Uni.100.10.3.gexf,100,1000,10,4,"[20, 20, 20, 20]",11.244425464256398,3.310827925082185,3.310827925082185,inf,672,0,0,0,0,"[11.244425464256398, 3.310827925082185]",Rand,Uni,100,10,3,gexf
cut,cap,first,Rand.Uni.100.10.3.gexf,100,F,50,5,"[20, 20, 20, 20]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,3,gexf
cut,cap,first,Rand.Uni.100.25.3.gexf,100,2500,2,1,"[31, 31, 31, 31]",13.857271761480042,12.058574987779735,12.058574987779735,inf,202,0,0,0,0,"[13.857271761480042, 12.058574987779735]",Rand,Uni,100,25,3,gexf
cut,cap,first,Rand.Uni.100.25.3.gexf,100,2500,3,2,"[31, 31, 31, 31]",13.857271761480042,11.269568407843131,11.269568407843131,inf,447,0,0,0,0,"[13.857271761480042, 11.269568407843131]",Rand,Uni,100,25,3,gexf
cut,cap,first,Rand.Uni.100.25.3.gexf,100,2500,5,3,"[31, 31, 31, 31]",13.857271761480042,9.805419787316266,9.805419787316266,inf,465,0,0,0,0,"[13.857271761480042, 9.805419787316266]",Rand,Uni,100,25,3,gexf
cut,cap,first,Rand.Uni.100.25.3.gexf,100,2500,10,4,"[31, 31, 31, 31]",13.857271761480042,6.725686994517592,6.725686994517592,inf,288,0,0,0,0,"[13.857271761480042, 6.725686994517592]",Rand,Uni,100,25,3,gexf
cut,cap,first,Rand.Uni.100.25.3.gexf,100,F,50,5,"[31, 31, 31, 31]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,3,gexf
cut,cap,first,Rand.Uni.100.5.4.gexf,100,500,2,1,"[12, 12, 12, 12]",5.846957433107821,3.9689030784837662,3.9689030784837662,inf,423,0,0,0,0,"[5.846957433107821, 3.9689030784837662]",Rand,Uni,100,5,4,gexf
cut,cap,first,Rand.Uni.100.5.4.gexf,100,500,3,2,"[12, 12, 12, 12]",5.846957433107821,3.1971986825180383,3.1971986825180383,inf,438,0,0,0,0,"[5.846957433107821, 3.1971986825180383]",Rand,Uni,100,5,4,gexf
cut,cap,first,Rand.Uni.100.5.4.gexf,100,500,5,3,"[12, 12, 12, 12]",5.846957433107821,2.0117867842628847,2.0117867842628847,inf,666,0,0,0,0,"[5.846957433107821, 2.0117867842628847]",Rand,Uni,100,5,4,gexf
cut,cap,first,Rand.Uni.100.5.4.gexf,100,500,10,4,"[12, 12, 12, 12]",5.846957433107821,0.06044257584305679,0.06044257584305679,inf,2091,0,0,0,0,"[5.846957433107821, 0.06044257584305679]",Rand,Uni,100,5,4,gexf
cut,cap,first,Rand.Uni.100.5.4.gexf,100,F,50,5,"[12, 12, 12, 12]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,4,gexf
cut,cap,first,Rand.Uni.100.10.4.gexf,100,1000,2,1,"[13, 13, 13, 13]",6.373433866044135,4.466799373094693,4.466799373094693,inf,645,0,0,0,0,"[6.373433866044135, 4.466799373094693]",Rand,Uni,100,10,4,gexf
cut,cap,first,Rand.Uni.100.10.4.gexf,100,1000,3,2,"[13, 13, 13, 13]",6.373433866044135,3.545833675656322,3.545833675656322,inf,314,0,0,0,0,"[6.373433866044135, 3.545833675656322]",Rand,Uni,100,10,4,gexf
cut,cap,first,Rand.Uni.100.10.4.gexf,100,1000,5,3,"[13, 13, 13, 13]",6.373433866044135,1.9324262192723765,1.9324262192723765,inf,492,0,0,0,0,"[6.373433866044135, 1.9324262192723765]",Rand,Uni,100,10,4,gexf
cut,cap,first,Rand.Uni.100.10.4.gexf,100,1000,10,4,"[13, 13, 13, 13]",6.373433866044135,0.1672750974224041,0.1672750974224041,inf,1156,0,0,0,0,"[6.373433866044135, 0.1672750974224041]",Rand,Uni,100,10,4,gexf
cut,cap,first,Rand.Uni.100.10.4.gexf,100,F,50,5,"[13, 13, 13, 13]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,4,gexf
cut,cap,first,Rand.Uni.100.25.4.gexf,100,2500,2,1,"[42, 42, 42, 42]",23.163407591106857,21.282445899300015,21.282445899300015,inf,150,0,0,0,0,"[23.163407591106857, 21.282445899300015]",Rand,Uni,100,25,4,gexf
cut,cap,first,Rand.Uni.100.25.4.gexf,100,2500,3,2,"[42, 42, 42, 42]",23.163407591106857,20.345186696349035,20.345186696349035,inf,257,0,0,0,0,"[23.163407591106857, 20.345186696349035]",Rand,Uni,100,25,4,gexf
cut,cap,first,Rand.Uni.100.25.4.gexf,100,2500,5,3,"[42, 42, 42, 42]",23.163407591106857,18.602026594977687,18.602026594977687,inf,266,0,0,0,0,"[23.163407591106857, 18.602026594977687]",Rand,Uni,100,25,4,gexf
cut,cap,first,Rand.Uni.100.25.4.gexf,100,2500,10,4,"[42, 42, 42, 42]",23.163407591106857,14.531044749143033,14.531044749143033,inf,276,0,0,0,0,"[23.163407591106857, 14.531044749143033]",Rand,Uni,100,25,4,gexf
cut,cap,first,Rand.Uni.100.25.4.gexf,100,F,50,5,"[42, 42, 42, 42]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,4,gexf
cut,cap,first,Rand.Uni.100.5.5.gexf,100,500,2,1,"[8, 8, 8, 8]",3.7132458437636595,2.1270717771042684,2.1270717771042684,inf,836,0,0,0,0,"[3.7132458437636595, 2.1270717771042684]",Rand,Uni,100,5,5,gexf
cut,cap,first,Rand.Uni.100.5.5.gexf,100,500,3,2,"[8, 8, 8, 8]",3.7132458437636595,1.5072216817452269,1.5072216817452269,inf,651,0,0,0,0,"[3.7132458437636595, 1.5072216817452269]",Rand,Uni,100,5,5,gexf
cut,cap,first,Rand.Uni.100.5.5.gexf,100,500,5,3,"[8, 8, 8, 8]",3.7132458437636595,0.5827624053077004,0.5827624053077004,inf,2016,0,0,0,0,"[3.7132458437636595, 0.5827624053077004]",Rand,Uni,100,5,5,gexf
cut,cap,first,Rand.Uni.100.5.5.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,5,gexf
cut,cap,first,Rand.Uni.100.5.5.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,5,gexf
cut,cap,first,Rand.Uni.100.10.5.gexf,100,1000,2,1,"[13, 13, 13, 13]",8.98838266591813,7.004204139626612,7.004204139626612,inf,236,0,0,0,0,"[8.98838266591813, 7.004204139626612]",Rand,Uni,100,10,5,gexf
cut,cap,first,Rand.Uni.100.10.5.gexf,100,1000,3,2,"[13, 13, 13, 13]",8.98838266591813,6.055799826322215,6.055799826322215,inf,434,0,0,0,0,"[8.98838266591813, 6.055799826322215]",Rand,Uni,100,10,5,gexf
cut,cap,first,Rand.Uni.100.10.5.gexf,100,1000,5,3,"[13, 13, 13, 13]",8.98838266591813,4.214074561940568,4.214074561940568,inf,259,0,0,0,0,"[8.98838266591813, 4.214074561940568]",Rand,Uni,100,10,5,gexf
cut,cap,first,Rand.Uni.100.10.5.gexf,100,1000,10,4,"[13, 13, 13, 13]",8.98838266591813,0.9774282059286548,0.9774282059286548,inf,688,0,0,0,0,"[8.98838266591813, 0.9774282059286548]",Rand,Uni,100,10,5,gexf
cut,cap,first,Rand.Uni.100.10.5.gexf,100,F,50,5,"[13, 13, 13, 13]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,5,gexf
cut,cap,first,Rand.Uni.100.25.5.gexf,100,2500,2,1,"[40, 40, 40, 40]",20.375932146339114,18.432214328908614,18.432214328908614,inf,126,0,0,0,0,"[20.375932146339114, 18.432214328908614]",Rand,Uni,100,25,5,gexf
cut,cap,first,Rand.Uni.100.25.5.gexf,100,2500,3,2,"[40, 40, 40, 40]",20.375932146339114,17.515261737322195,17.515261737322195,inf,266,0,0,0,0,"[20.375932146339114, 17.515261737322195]",Rand,Uni,100,25,5,gexf
cut,cap,first,Rand.Uni.100.25.5.gexf,100,2500,5,3,"[40, 40, 40, 40]",20.375932146339114,15.777606202695972,15.777606202695972,inf,270,0,0,0,0,"[20.375932146339114, 15.777606202695972]",Rand,Uni,100,25,5,gexf
cut,cap,first,Rand.Uni.100.25.5.gexf,100,2500,10,4,"[40, 40, 40, 40]",20.375932146339114,11.66261929495551,11.66261929495551,inf,133,0,0,0,0,"[20.375932146339114, 11.66261929495551]",Rand,Uni,100,25,5,gexf
cut,cap,first,Rand.Uni.100.25.5.gexf,100,F,50,5,"[40, 40, 40, 40]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,5,gexf
cut,cap,first,Rand.Uni.100.5.6.gexf,100,500,2,1,"[8, 8, 8, 8]",3.6661599281469233,1.8511218435028898,1.8511218435028898,inf,640,0,0,0,0,"[3.6661599281469233, 1.8511218435028898]",Rand,Uni,100,5,6,gexf
cut,cap,first,Rand.Uni.100.5.6.gexf,100,500,3,2,"[8, 8, 8, 8]",3.6661599281469233,1.2227954331910884,1.2227954331910884,inf,468,0,0,0,0,"[3.6661599281469233, 1.2227954331910884]",Rand,Uni,100,5,6,gexf
cut,cap,first,Rand.Uni.100.5.6.gexf,100,500,5,3,"[8, 8, 8, 8]",3.6661599281469233,0.31794296396775246,0.31794296396775246,inf,2100,0,0,0,0,"[3.6661599281469233, 0.31794296396775246]",Rand,Uni,100,5,6,gexf
cut,cap,first,Rand.Uni.100.5.6.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,6,gexf
cut,cap,first,Rand.Uni.100.5.6.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,6,gexf
cut,cap,first,Rand.Uni.100.10.6.gexf,100,1000,2,1,"[15, 15, 15, 15]",6.906789493518443,5.186601214442823,5.186601214442823,inf,251,0,0,0,0,"[6.906789493518443, 5.186601214442823]",Rand,Uni,100,10,6,gexf
cut,cap,first,Rand.Uni.100.10.6.gexf,100,1000,3,2,"[15, 15, 15, 15]",6.906789493518443,4.522471780204857,4.522471780204857,inf,477,0,0,0,0,"[6.906789493518443, 4.522471780204857]",Rand,Uni,100,10,6,gexf
cut,cap,first,Rand.Uni.100.10.6.gexf,100,1000,5,3,"[15, 15, 15, 15]",6.906789493518443,3.2942834999780577,3.2942834999780577,inf,376,0,0,0,0,"[6.906789493518443, 3.2942834999780577]",Rand,Uni,100,10,6,gexf
cut,cap,first,Rand.Uni.100.10.6.gexf,100,1000,10,4,"[15, 15, 15, 15]",6.906789493518443,0.7778777007479366,0.7778777007479366,inf,503,0,0,0,0,"[6.906789493518443, 0.7778777007479366]",Rand,Uni,100,10,6,gexf
cut,cap,first,Rand.Uni.100.10.6.gexf,100,F,50,5,"[15, 15, 15, 15]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,6,gexf
cut,cap,first,Rand.Uni.100.25.6.gexf,100,2500,2,1,"[41, 41, 41, 41]",19.94195065206827,17.95140565245308,17.95140565245308,inf,197,0,0,0,0,"[19.94195065206827, 17.95140565245308]",Rand,Uni,100,25,6,gexf
cut,cap,first,Rand.Uni.100.25.6.gexf,100,2500,3,2,"[41, 41, 41, 41]",19.94195065206827,16.985904291225328,16.985904291225328,inf,274,0,0,0,0,"[19.94195065206827, 16.985904291225328]",Rand,Uni,100,25,6,gexf
cut,cap,first,Rand.Uni.100.25.6.gexf,100,2500,5,3,"[41, 41, 41, 41]",19.94195065206827,15.088647451886837,15.088647451886837,inf,202,0,0,0,0,"[19.94195065206827, 15.088647451886837]",Rand,Uni,100,25,6,gexf
cut,cap,first,Rand.Uni.100.25.6.gexf,100,2500,10,4,"[41, 41, 41, 41]",19.94195065206827,10.830670938909574,10.830670938909574,inf,136,0,0,0,0,"[19.94195065206827, 10.830670938909574]",Rand,Uni,100,25,6,gexf
cut,cap,first,Rand.Uni.100.25.6.gexf,100,F,50,5,"[41, 41, 41, 41]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,6,gexf
cut,cap,first,Rand.Uni.100.5.7.gexf,100,500,2,1,"[9, 9, 9, 9]",4.295478751144183,2.6761629710460384,2.6761629710460384,inf,505,0,0,0,0,"[4.295478751144183, 2.6761629710460384]",Rand,Uni,100,5,7,gexf
cut,cap,first,Rand.Uni.100.5.7.gexf,100,500,3,2,"[9, 9, 9, 9]",4.295478751144183,1.9315980289911705,1.9315980289911705,inf,640,0,0,0,0,"[4.295478751144183, 1.9315980289911705]",Rand,Uni,100,5,7,gexf
cut,cap,first,Rand.Uni.100.5.7.gexf,100,500,5,3,"[9, 9, 9, 9]",4.295478751144183,0.909592675522667,0.909592675522667,inf,2033,0,0,0,0,"[4.295478751144183, 0.909592675522667]",Rand,Uni,100,5,7,gexf
cut,cap,first,Rand.Uni.100.5.7.gexf,100,F,10,4,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,7,gexf
cut,cap,first,Rand.Uni.100.5.7.gexf,100,F,50,5,"[9, 9, 9, 9]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,7,gexf
cut,cap,first,Rand.Uni.100.10.7.gexf,100,1000,2,1,"[15, 15, 15, 15]",8.950859367619207,7.0339607243861755,7.0339607243861755,inf,191,0,0,0,0,"[8.950859367619207, 7.0339607243861755]",Rand,Uni,100,10,7,gexf
cut,cap,first,Rand.Uni.100.10.7.gexf,100,1000,3,2,"[15, 15, 15, 15]",8.950859367619207,6.093496070881809,6.093496070881809,inf,461,0,0,0,0,"[8.950859367619207, 6.093496070881809]",Rand,Uni,100,10,7,gexf
cut,cap,first,Rand.Uni.100.10.7.gexf,100,1000,5,3,"[15, 15, 15, 15]",8.950859367619207,4.272355560168198,4.272355560168198,inf,303,0,0,0,0,"[8.950859367619207, 4.272355560168198]",Rand,Uni,100,10,7,gexf
cut,cap,first,Rand.Uni.100.10.7.gexf,100,1000,10,4,"[15, 15, 15, 15]",8.950859367619207,0.8318759290125333,0.8318759290125333,inf,390,0,0,0,0,"[8.950859367619207, 0.8318759290125333]",Rand,Uni,100,10,7,gexf
cut,cap,first,Rand.Uni.100.10.7.gexf,100,F,50,5,"[15, 15, 15, 15]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,7,gexf
cut,cap,first,Rand.Uni.100.25.7.gexf,100,2500,2,1,"[42, 42, 42, 42]",20.3554912973457,18.383476288588763,18.383476288588763,inf,125,0,0,0,0,"[20.3554912973457, 18.383476288588763]",Rand,Uni,100,25,7,gexf
cut,cap,first,Rand.Uni.100.25.7.gexf,100,2500,3,2,"[42, 42, 42, 42]",20.3554912973457,17.416442300327585,17.416442300327585,inf,154,0,0,0,0,"[20.3554912973457, 17.416442300327585]",Rand,Uni,100,25,7,gexf
cut,cap,first,Rand.Uni.100.25.7.gexf,100,2500,5,3,"[42, 42, 42, 42]",20.3554912973457,15.550976177907025,15.550976177907025,inf,157,0,0,0,0,"[20.3554912973457, 15.550976177907025]",Rand,Uni,100,25,7,gexf
cut,cap,first,Rand.Uni.100.25.7.gexf,100,2500,10,4,"[42, 42, 42, 42]",20.3554912973457,11.114042691439014,11.114042691439014,inf,164,0,0,0,0,"[20.3554912973457, 11.114042691439014]",Rand,Uni,100,25,7,gexf
cut,cap,first,Rand.Uni.100.25.7.gexf,100,F,50,5,"[42, 42, 42, 42]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,25,7,gexf
cut,cap,first,Rand.Uni.100.5.8.gexf,100,500,2,1,"[8, 8, 8, 8]",4.615613839005658,2.863594626939326,2.863594626939326,inf,425,0,0,0,0,"[4.615613839005658, 2.863594626939326]",Rand,Uni,100,5,8,gexf
cut,cap,first,Rand.Uni.100.5.8.gexf,100,500,3,2,"[8, 8, 8, 8]",4.615613839005658,2.003908621175142,2.003908621175142,inf,443,0,0,0,0,"[4.615613839005658, 2.003908621175142]",Rand,Uni,100,5,8,gexf
cut,cap,first,Rand.Uni.100.5.8.gexf,100,500,5,3,"[8, 8, 8, 8]",4.615613839005658,0.6299194372957786,0.6299194372957786,inf,1988,0,0,0,0,"[4.615613839005658, 0.6299194372957786]",Rand,Uni,100,5,8,gexf
cut,cap,first,Rand.Uni.100.5.8.gexf,100,F,10,4,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,8,gexf
cut,cap,first,Rand.Uni.100.5.8.gexf,100,F,50,5,"[8, 8, 8, 8]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,5,8,gexf
cut,cap,first,Rand.Uni.100.10.8.gexf,100,1000,2,1,"[16, 16, 16, 16]",8.30118598410068,6.3405641457825865,6.3405641457825865,inf,305,0,0,0,0,"[8.30118598410068, 6.3405641457825865]",Rand,Uni,100,10,8,gexf
cut,cap,first,Rand.Uni.100.10.8.gexf,100,1000,3,2,"[16, 16, 16, 16]",8.30118598410068,5.374662526586238,5.374662526586238,inf,630,0,0,0,0,"[8.30118598410068, 5.374662526586238]",Rand,Uni,100,10,8,gexf
cut,cap,first,Rand.Uni.100.10.8.gexf,100,1000,5,3,"[16, 16, 16, 16]",8.30118598410068,3.763504303418002,3.763504303418002,inf,371,0,0,0,0,"[8.30118598410068, 3.763504303418002]",Rand,Uni,100,10,8,gexf
cut,cap,first,Rand.Uni.100.10.8.gexf,100,1000,10,4,"[16, 16, 16, 16]",8.30118598410068,1.2790197262237304,1.2790197262237304,inf,1108,0,0,0,0,"[8.30118598410068, 1.2790197262237304]",Rand,Uni,100,10,8,gexf
cut,cap,first,Rand.Uni.100.10.8.gexf,100,F,50,5,"[16, 16, 16, 16]",F,F,F,F,F,F,F,F,F,F,Rand,Uni,100,10,8,gexf
cut,cap,first,Rand.Uni.100.25.8.gexf,100,2500,2,1,"[43, 43, 43, 43]",21.061211407390907,19.0927436148951,19.0927436148951,inf,95,0,0,0,0,"[21.061211407390907, 19.0927436148951]",Rand,Uni,100,25,8,gexf
cut,cap,first,Rand.Uni.100.25.8.gexf,100,2500,3,2,"[43, 43, 43, 43]",21.061211407390907,18.11679055281853,18.11679055281853,inf,110,0,0,0,0,"[21.061211407390907, 18.11679055281853]",Rand,Uni,100,25,8,gexf
cut,cap,first,Rand.Uni.100.25.8.gexf,100,2500,5,3,"[43, 43, 43, 43]",21.061211407390907,16.213555973468278,16.213555973468278,inf,158,0,0,0,0,"[21.061211407390907, 16.213555973468278]",Rand,Uni,100,25,8,gexf
cut,cap,first,Rand.Uni.100.25.8.gexf,100,2500,10,4,"[43, 43, 43, 43]",21.061211407390907,12.013935108669132,12.013935108669132,inf,209,0,0,0,0,"[21.061211407390907, 12.013935108669132]",Rand,Uni,100,25,8,gexf
