path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4
R-MAT.1000.5.16.gexf,2,68.0,1,R-MAT,1000,5,16,gexf
R-MAT.1000.5.16.gexf,3,68.0,1,R-MAT,1000,5,16,gexf
R-MAT.1000.5.16.gexf,5,68.0,1,R-MAT,1000,5,16,gexf
R-MAT.1000.5.16.gexf,10,67.1,3,R-MAT,1000,5,16,gexf
R-MAT.1000.5.16.gexf,50,52.186046511627914,9,R-MAT,1000,5,16,gexf
R-MAT.1000.10.16.gexf,2,144.0,1,R-MAT,1000,10,16,gexf
R-MAT.1000.10.16.gexf,3,144.0,1,R-MAT,1000,10,16,gexf
R-MAT.1000.10.16.gexf,5,144.0,1,R-MAT,1000,10,16,gexf
R-MAT.1000.10.16.gexf,10,144.0,1,R-MAT,1000,10,16,gexf
R-MAT.1000.10.16.gexf,50,138.58695652173915,7,R-MAT,1000,10,16,gexf
R-MAT.1000.25.16.gexf,2,388.0,1,R-MAT,1000,25,16,gexf
R-MAT.1000.25.16.gexf,3,388.0,1,R-MAT,1000,25,16,gexf
R-MAT.1000.25.16.gexf,5,388.0,1,R-MAT,1000,25,16,gexf
R-MAT.1000.25.16.gexf,10,388.0,1,R-MAT,1000,25,16,gexf
R-MAT.1000.25.16.gexf,50,340.00000000000006,10,R-MAT,1000,25,16,gexf
R-MAT.50.5.17.gexf,2,9.0,1,R-MAT,50,5,17,gexf
R-MAT.50.5.17.gexf,3,9.0,1,R-MAT,50,5,17,gexf
R-MAT.50.5.17.gexf,5,8.399999999999999,2,R-MAT,50,5,17,gexf
R-MAT.50.5.17.gexf,10,F,F,R-MAT,50,5,17,gexf
R-MAT.50.5.17.gexf,50,F,F,R-MAT,50,5,17,gexf
R-MAT.50.10.17.gexf,2,23.0,1,R-MAT,50,10,17,gexf
R-MAT.50.10.17.gexf,3,23.0,1,R-MAT,50,10,17,gexf
R-MAT.50.10.17.gexf,5,21.0,3,R-MAT,50,10,17,gexf
R-MAT.50.10.17.gexf,10,14.666666666666664,7,R-MAT,50,10,17,gexf
R-MAT.50.10.17.gexf,50,F,F,R-MAT,50,10,17,gexf
R-MAT.50.25.17.gexf,2,71.0,1,R-MAT,50,25,17,gexf
R-MAT.50.25.17.gexf,3,71.0,1,R-MAT,50,25,17,gexf
R-MAT.50.25.17.gexf,5,71.0,1,R-MAT,50,25,17,gexf
R-MAT.50.25.17.gexf,10,63.55555555555556,3,R-MAT,50,25,17,gexf
R-MAT.50.25.17.gexf,50,F,F,R-MAT,50,25,17,gexf
R-MAT.100.5.17.gexf,2,21.0,1,R-MAT,100,5,17,gexf
R-MAT.100.5.17.gexf,3,21.0,1,R-MAT,100,5,17,gexf
R-MAT.100.5.17.gexf,5,21.0,1,R-MAT,100,5,17,gexf
R-MAT.100.5.17.gexf,10,20.42857142857143,5,R-MAT,100,5,17,gexf
R-MAT.100.5.17.gexf,50,F,F,R-MAT,100,5,17,gexf
R-MAT.100.10.17.gexf,2,40.0,1,R-MAT,100,10,17,gexf
R-MAT.100.10.17.gexf,3,40.0,1,R-MAT,100,10,17,gexf
R-MAT.100.10.17.gexf,5,40.0,1,R-MAT,100,10,17,gexf
R-MAT.100.10.17.gexf,10,37.4,3,R-MAT,100,10,17,gexf
R-MAT.100.10.17.gexf,50,F,F,R-MAT,100,10,17,gexf
R-MAT.100.25.17.gexf,2,102.0,1,R-MAT,100,25,17,gexf
R-MAT.100.25.17.gexf,3,102.0,1,R-MAT,100,25,17,gexf
R-MAT.100.25.17.gexf,5,102.0,1,R-MAT,100,25,17,gexf
R-MAT.100.25.17.gexf,10,100.1,2,R-MAT,100,25,17,gexf
R-MAT.100.25.17.gexf,50,F,F,R-MAT,100,25,17,gexf
R-MAT.500.5.17.gexf,2,45.0,1,R-MAT,500,5,17,gexf
R-MAT.500.5.17.gexf,3,45.0,1,R-MAT,500,5,17,gexf
R-MAT.500.5.17.gexf,5,45.0,1,R-MAT,500,5,17,gexf
R-MAT.500.5.17.gexf,10,45.0,1,R-MAT,500,5,17,gexf
R-MAT.500.5.17.gexf,50,F,F,R-MAT,500,5,17,gexf
R-MAT.500.10.17.gexf,2,106.0,1,R-MAT,500,10,17,gexf
R-MAT.500.10.17.gexf,3,106.0,1,R-MAT,500,10,17,gexf
R-MAT.500.10.17.gexf,5,106.0,1,R-MAT,500,10,17,gexf
R-MAT.500.10.17.gexf,10,97.9,2,R-MAT,500,10,17,gexf
R-MAT.500.10.17.gexf,50,68.0,16,R-MAT,500,10,17,gexf
R-MAT.500.25.17.gexf,2,254.0,1,R-MAT,500,25,17,gexf
R-MAT.500.25.17.gexf,3,254.0,1,R-MAT,500,25,17,gexf
R-MAT.500.25.17.gexf,5,254.0,1,R-MAT,500,25,17,gexf
R-MAT.500.25.17.gexf,10,253.0,2,R-MAT,500,25,17,gexf
R-MAT.500.25.17.gexf,50,207.4772727272727,9,R-MAT,500,25,17,gexf
R-MAT.1000.5.17.gexf,2,60.0,1,R-MAT,1000,5,17,gexf
R-MAT.1000.5.17.gexf,3,60.0,1,R-MAT,1000,5,17,gexf
R-MAT.1000.5.17.gexf,5,60.0,1,R-MAT,1000,5,17,gexf
R-MAT.1000.5.17.gexf,10,60.0,1,R-MAT,1000,5,17,gexf
R-MAT.1000.5.17.gexf,50,F,F,R-MAT,1000,5,17,gexf
R-MAT.1000.10.17.gexf,2,130.0,1,R-MAT,1000,10,17,gexf
R-MAT.1000.10.17.gexf,3,130.0,1,R-MAT,1000,10,17,gexf
R-MAT.1000.10.17.gexf,5,130.0,1,R-MAT,1000,10,17,gexf
R-MAT.1000.10.17.gexf,10,129.8,2,R-MAT,1000,10,17,gexf
R-MAT.1000.10.17.gexf,50,105.32608695652173,6,R-MAT,1000,10,17,gexf
R-MAT.1000.25.17.gexf,2,360.0,1,R-MAT,1000,25,17,gexf
R-MAT.1000.25.17.gexf,3,360.0,1,R-MAT,1000,25,17,gexf
R-MAT.1000.25.17.gexf,5,360.0,1,R-MAT,1000,25,17,gexf
R-MAT.1000.25.17.gexf,10,360.0,1,R-MAT,1000,25,17,gexf
R-MAT.1000.25.17.gexf,50,323.0,10,R-MAT,1000,25,17,gexf
R-MAT.50.5.18.gexf,2,10.0,1,R-MAT,50,5,18,gexf
R-MAT.50.5.18.gexf,3,10.0,1,R-MAT,50,5,18,gexf
R-MAT.50.5.18.gexf,5,9.600000000000001,2,R-MAT,50,5,18,gexf
R-MAT.50.5.18.gexf,10,F,F,R-MAT,50,5,18,gexf
R-MAT.50.5.18.gexf,50,F,F,R-MAT,50,5,18,gexf
R-MAT.50.10.18.gexf,2,18.0,1,R-MAT,50,10,18,gexf
R-MAT.50.10.18.gexf,3,16.0,2,R-MAT,50,10,18,gexf
R-MAT.50.10.18.gexf,5,13.5,3,R-MAT,50,10,18,gexf
R-MAT.50.10.18.gexf,10,10.999999999999998,4,R-MAT,50,10,18,gexf
R-MAT.50.10.18.gexf,50,F,F,R-MAT,50,10,18,gexf
R-MAT.50.25.18.gexf,2,66.0,1,R-MAT,50,25,18,gexf
R-MAT.50.25.18.gexf,3,66.0,1,R-MAT,50,25,18,gexf
R-MAT.50.25.18.gexf,5,66.0,1,R-MAT,50,25,18,gexf
R-MAT.50.25.18.gexf,10,64.625,4,R-MAT,50,25,18,gexf
R-MAT.50.25.18.gexf,50,F,F,R-MAT,50,25,18,gexf
R-MAT.100.5.18.gexf,2,16.0,1,R-MAT,100,5,18,gexf
R-MAT.100.5.18.gexf,3,16.0,1,R-MAT,100,5,18,gexf
R-MAT.100.5.18.gexf,5,16.0,1,R-MAT,100,5,18,gexf
R-MAT.100.5.18.gexf,10,15.4,2,R-MAT,100,5,18,gexf
R-MAT.100.5.18.gexf,50,F,F,R-MAT,100,5,18,gexf
R-MAT.100.10.18.gexf,2,49.0,1,R-MAT,100,10,18,gexf
R-MAT.100.10.18.gexf,3,49.0,1,R-MAT,100,10,18,gexf
R-MAT.100.10.18.gexf,5,49.0,1,R-MAT,100,10,18,gexf
R-MAT.100.10.18.gexf,10,42.625,5,R-MAT,100,10,18,gexf
R-MAT.100.10.18.gexf,50,F,F,R-MAT,100,10,18,gexf
R-MAT.100.25.18.gexf,2,107.0,1,R-MAT,100,25,18,gexf
R-MAT.100.25.18.gexf,3,107.0,1,R-MAT,100,25,18,gexf
R-MAT.100.25.18.gexf,5,107.0,1,R-MAT,100,25,18,gexf
R-MAT.100.25.18.gexf,10,105.6,2,R-MAT,100,25,18,gexf
R-MAT.100.25.18.gexf,50,F,F,R-MAT,100,25,18,gexf
R-MAT.500.5.18.gexf,2,64.0,1,R-MAT,500,5,18,gexf
R-MAT.500.5.18.gexf,3,64.0,1,R-MAT,500,5,18,gexf
R-MAT.500.5.18.gexf,5,64.0,1,R-MAT,500,5,18,gexf
R-MAT.500.5.18.gexf,10,63.8,2,R-MAT,500,5,18,gexf
R-MAT.500.5.18.gexf,50,F,F,R-MAT,500,5,18,gexf
R-MAT.500.10.18.gexf,2,100.0,1,R-MAT,500,10,18,gexf
R-MAT.500.10.18.gexf,3,100.0,1,R-MAT,500,10,18,gexf
R-MAT.500.10.18.gexf,5,100.0,1,R-MAT,500,10,18,gexf
R-MAT.500.10.18.gexf,10,99.0,2,R-MAT,500,10,18,gexf
R-MAT.500.10.18.gexf,50,68.48571428571428,17,R-MAT,500,10,18,gexf
R-MAT.500.25.18.gexf,2,257.0,1,R-MAT,500,25,18,gexf
R-MAT.500.25.18.gexf,3,257.0,1,R-MAT,500,25,18,gexf
R-MAT.500.25.18.gexf,5,257.0,1,R-MAT,500,25,18,gexf
R-MAT.500.25.18.gexf,10,257.0,1,R-MAT,500,25,18,gexf
R-MAT.500.25.18.gexf,50,208.97560975609753,11,R-MAT,500,25,18,gexf
R-MAT.1000.5.18.gexf,2,70.0,1,R-MAT,1000,5,18,gexf
R-MAT.1000.5.18.gexf,3,70.0,1,R-MAT,1000,5,18,gexf
R-MAT.1000.5.18.gexf,5,70.0,1,R-MAT,1000,5,18,gexf
R-MAT.1000.5.18.gexf,10,70.0,1,R-MAT,1000,5,18,gexf
R-MAT.1000.5.18.gexf,50,50.99999999999999,13,R-MAT,1000,5,18,gexf
R-MAT.1000.10.18.gexf,2,133.0,1,R-MAT,1000,10,18,gexf
R-MAT.1000.10.18.gexf,3,133.0,1,R-MAT,1000,10,18,gexf
R-MAT.1000.10.18.gexf,5,133.0,1,R-MAT,1000,10,18,gexf
R-MAT.1000.10.18.gexf,10,133.0,1,R-MAT,1000,10,18,gexf
R-MAT.1000.10.18.gexf,50,104.42857142857144,10,R-MAT,1000,10,18,gexf
R-MAT.1000.25.18.gexf,2,340.0,1,R-MAT,1000,25,18,gexf
R-MAT.1000.25.18.gexf,3,340.0,1,R-MAT,1000,25,18,gexf
R-MAT.1000.25.18.gexf,5,340.0,1,R-MAT,1000,25,18,gexf
R-MAT.1000.25.18.gexf,10,340.0,1,R-MAT,1000,25,18,gexf
R-MAT.1000.25.18.gexf,50,301.3636363636364,8,R-MAT,1000,25,18,gexf
R-MAT.50.5.19.gexf,2,9.0,1,R-MAT,50,5,19,gexf
R-MAT.50.5.19.gexf,3,8.0,2,R-MAT,50,5,19,gexf
R-MAT.50.5.19.gexf,5,5.999999999999998,4,R-MAT,50,5,19,gexf
R-MAT.50.5.19.gexf,10,F,F,R-MAT,50,5,19,gexf
R-MAT.50.5.19.gexf,50,F,F,R-MAT,50,5,19,gexf
R-MAT.50.10.19.gexf,2,31.0,1,R-MAT,50,10,19,gexf
R-MAT.50.10.19.gexf,3,31.0,1,R-MAT,50,10,19,gexf
R-MAT.50.10.19.gexf,5,31.0,1,R-MAT,50,10,19,gexf
R-MAT.50.10.19.gexf,10,23.57142857142857,5,R-MAT,50,10,19,gexf
R-MAT.50.10.19.gexf,50,F,F,R-MAT,50,10,19,gexf
R-MAT.50.25.19.gexf,2,76.0,1,R-MAT,50,25,19,gexf
R-MAT.50.25.19.gexf,3,76.0,1,R-MAT,50,25,19,gexf
R-MAT.50.25.19.gexf,5,76.0,1,R-MAT,50,25,19,gexf
R-MAT.50.25.19.gexf,10,67.375,4,R-MAT,50,25,19,gexf
R-MAT.50.25.19.gexf,50,F,F,R-MAT,50,25,19,gexf
R-MAT.100.5.19.gexf,2,14.0,1,R-MAT,100,5,19,gexf
R-MAT.100.5.19.gexf,3,14.0,1,R-MAT,100,5,19,gexf
R-MAT.100.5.19.gexf,5,13.2,3,R-MAT,100,5,19,gexf
R-MAT.100.5.19.gexf,10,F,F,R-MAT,100,5,19,gexf
R-MAT.100.5.19.gexf,50,F,F,R-MAT,100,5,19,gexf
R-MAT.100.10.19.gexf,2,45.0,1,R-MAT,100,10,19,gexf
R-MAT.100.10.19.gexf,3,45.0,1,R-MAT,100,10,19,gexf
R-MAT.100.10.19.gexf,5,45.0,1,R-MAT,100,10,19,gexf
R-MAT.100.10.19.gexf,10,42.77777777777777,4,R-MAT,100,10,19,gexf
R-MAT.100.10.19.gexf,50,F,F,R-MAT,100,10,19,gexf
R-MAT.100.25.19.gexf,2,93.0,1,R-MAT,100,25,19,gexf
R-MAT.100.25.19.gexf,3,93.0,1,R-MAT,100,25,19,gexf
R-MAT.100.25.19.gexf,5,93.0,1,R-MAT,100,25,19,gexf
R-MAT.100.25.19.gexf,10,89.22222222222223,3,R-MAT,100,25,19,gexf
R-MAT.100.25.19.gexf,50,F,F,R-MAT,100,25,19,gexf
R-MAT.500.5.19.gexf,2,69.0,1,R-MAT,500,5,19,gexf
R-MAT.500.5.19.gexf,3,69.0,1,R-MAT,500,5,19,gexf
R-MAT.500.5.19.gexf,5,69.0,1,R-MAT,500,5,19,gexf
R-MAT.500.5.19.gexf,10,64.77777777777777,4,R-MAT,500,5,19,gexf
R-MAT.500.5.19.gexf,50,F,F,R-MAT,500,5,19,gexf
R-MAT.500.10.19.gexf,2,100.0,1,R-MAT,500,10,19,gexf
R-MAT.500.10.19.gexf,3,100.0,1,R-MAT,500,10,19,gexf
R-MAT.500.10.19.gexf,5,100.0,1,R-MAT,500,10,19,gexf
R-MAT.500.10.19.gexf,10,100.0,2,R-MAT,500,10,19,gexf
R-MAT.500.10.19.gexf,50,79.76923076923077,13,R-MAT,500,10,19,gexf
R-MAT.500.25.19.gexf,2,252.0,1,R-MAT,500,25,19,gexf
R-MAT.500.25.19.gexf,3,252.0,1,R-MAT,500,25,19,gexf
R-MAT.500.25.19.gexf,5,252.0,1,R-MAT,500,25,19,gexf
R-MAT.500.25.19.gexf,10,252.0,1,R-MAT,500,25,19,gexf
R-MAT.500.25.19.gexf,50,212.11363636363635,9,R-MAT,500,25,19,gexf
R-MAT.1000.5.19.gexf,2,89.0,1,R-MAT,1000,5,19,gexf
R-MAT.1000.5.19.gexf,3,89.0,1,R-MAT,1000,5,19,gexf
R-MAT.1000.5.19.gexf,5,89.0,1,R-MAT,1000,5,19,gexf
R-MAT.1000.5.19.gexf,10,89.0,2,R-MAT,1000,5,19,gexf
R-MAT.1000.5.19.gexf,50,67.54054054054052,16,R-MAT,1000,5,19,gexf
R-MAT.1000.10.19.gexf,2,159.0,1,R-MAT,1000,10,19,gexf
R-MAT.1000.10.19.gexf,3,159.0,1,R-MAT,1000,10,19,gexf
R-MAT.1000.10.19.gexf,5,159.0,1,R-MAT,1000,10,19,gexf
R-MAT.1000.10.19.gexf,10,159.0,1,R-MAT,1000,10,19,gexf
R-MAT.1000.10.19.gexf,50,129.5675675675676,15,R-MAT,1000,10,19,gexf
R-MAT.1000.25.19.gexf,2,374.0,1,R-MAT,1000,25,19,gexf
R-MAT.1000.25.19.gexf,3,374.0,1,R-MAT,1000,25,19,gexf
R-MAT.1000.25.19.gexf,5,374.0,1,R-MAT,1000,25,19,gexf
R-MAT.1000.25.19.gexf,10,374.0,1,R-MAT,1000,25,19,gexf
R-MAT.1000.25.19.gexf,50,343.4,7,R-MAT,1000,25,19,gexf
R-MAT.50.5.20.gexf,2,12.0,1,R-MAT,50,5,20,gexf
R-MAT.50.5.20.gexf,3,12.0,1,R-MAT,50,5,20,gexf
R-MAT.50.5.20.gexf,5,10.8,2,R-MAT,50,5,20,gexf
R-MAT.50.5.20.gexf,10,F,F,R-MAT,50,5,20,gexf
R-MAT.50.5.20.gexf,50,F,F,R-MAT,50,5,20,gexf
R-MAT.50.10.20.gexf,2,22.0,1,R-MAT,50,10,20,gexf
R-MAT.50.10.20.gexf,3,22.0,1,R-MAT,50,10,20,gexf
R-MAT.50.10.20.gexf,5,21.6,2,R-MAT,50,10,20,gexf
R-MAT.50.10.20.gexf,10,16.499999999999993,6,R-MAT,50,10,20,gexf
R-MAT.50.10.20.gexf,50,F,F,R-MAT,50,10,20,gexf
R-MAT.50.25.20.gexf,2,66.0,1,R-MAT,50,25,20,gexf
R-MAT.50.25.20.gexf,3,66.0,1,R-MAT,50,25,20,gexf
R-MAT.50.25.20.gexf,5,66.0,1,R-MAT,50,25,20,gexf
R-MAT.50.25.20.gexf,10,66.0,1,R-MAT,50,25,20,gexf
R-MAT.50.25.20.gexf,50,F,F,R-MAT,50,25,20,gexf
R-MAT.100.5.20.gexf,2,16.0,1,R-MAT,100,5,20,gexf
R-MAT.100.5.20.gexf,3,16.0,1,R-MAT,100,5,20,gexf
R-MAT.100.5.20.gexf,5,14.4,2,R-MAT,100,5,20,gexf
R-MAT.100.5.20.gexf,10,F,F,R-MAT,100,5,20,gexf
R-MAT.100.5.20.gexf,50,F,F,R-MAT,100,5,20,gexf
R-MAT.100.10.20.gexf,2,34.0,1,R-MAT,100,10,20,gexf
R-MAT.100.10.20.gexf,3,34.0,1,R-MAT,100,10,20,gexf
R-MAT.100.10.20.gexf,5,34.0,1,R-MAT,100,10,20,gexf
R-MAT.100.10.20.gexf,10,31.625,4,R-MAT,100,10,20,gexf
R-MAT.100.10.20.gexf,50,F,F,R-MAT,100,10,20,gexf
R-MAT.100.25.20.gexf,2,122.0,1,R-MAT,100,25,20,gexf
R-MAT.100.25.20.gexf,3,122.0,1,R-MAT,100,25,20,gexf
R-MAT.100.25.20.gexf,5,122.0,1,R-MAT,100,25,20,gexf
R-MAT.100.25.20.gexf,10,122.0,2,R-MAT,100,25,20,gexf
R-MAT.100.25.20.gexf,50,F,F,R-MAT,100,25,20,gexf
R-MAT.500.5.20.gexf,2,64.0,1,R-MAT,500,5,20,gexf
R-MAT.500.5.20.gexf,3,64.0,1,R-MAT,500,5,20,gexf
R-MAT.500.5.20.gexf,5,64.0,1,R-MAT,500,5,20,gexf
R-MAT.500.5.20.gexf,10,62.7,2,R-MAT,500,5,20,gexf
R-MAT.500.5.20.gexf,50,F,F,R-MAT,500,5,20,gexf
R-MAT.500.10.20.gexf,2,102.0,1,R-MAT,500,10,20,gexf
R-MAT.500.10.20.gexf,3,102.0,1,R-MAT,500,10,20,gexf
R-MAT.500.10.20.gexf,5,102.0,1,R-MAT,500,10,20,gexf
R-MAT.500.10.20.gexf,10,101.2,2,R-MAT,500,10,20,gexf
R-MAT.500.10.20.gexf,50,69.78947368421052,14,R-MAT,500,10,20,gexf
R-MAT.500.25.20.gexf,2,245.0,1,R-MAT,500,25,20,gexf
R-MAT.500.25.20.gexf,3,245.0,1,R-MAT,500,25,20,gexf
R-MAT.500.25.20.gexf,5,245.0,1,R-MAT,500,25,20,gexf
R-MAT.500.25.20.gexf,10,240.9,2,R-MAT,500,25,20,gexf
R-MAT.500.25.20.gexf,50,197.625,13,R-MAT,500,25,20,gexf
R-MAT.1000.5.20.gexf,2,68.0,1,R-MAT,1000,5,20,gexf
R-MAT.1000.5.20.gexf,3,68.0,1,R-MAT,1000,5,20,gexf
R-MAT.1000.5.20.gexf,5,68.0,1,R-MAT,1000,5,20,gexf
R-MAT.1000.5.20.gexf,10,68.0,1,R-MAT,1000,5,20,gexf
R-MAT.1000.5.20.gexf,50,59.11363636363637,8,R-MAT,1000,5,20,gexf
R-MAT.1000.10.20.gexf,2,146.0,1,R-MAT,1000,10,20,gexf
R-MAT.1000.10.20.gexf,3,146.0,1,R-MAT,1000,10,20,gexf
R-MAT.1000.10.20.gexf,5,146.0,1,R-MAT,1000,10,20,gexf
R-MAT.1000.10.20.gexf,10,146.0,1,R-MAT,1000,10,20,gexf
R-MAT.1000.10.20.gexf,50,122.64285714285714,10,R-MAT,1000,10,20,gexf
R-MAT.1000.25.20.gexf,2,374.0,1,R-MAT,1000,25,20,gexf
R-MAT.1000.25.20.gexf,3,374.0,1,R-MAT,1000,25,20,gexf
R-MAT.1000.25.20.gexf,5,374.0,1,R-MAT,1000,25,20,gexf
R-MAT.1000.25.20.gexf,10,374.0,1,R-MAT,1000,25,20,gexf
R-MAT.1000.25.20.gexf,50,336.83720930232556,10,R-MAT,1000,25,20,gexf
R-MAT.50.5.21.gexf,2,12.0,1,R-MAT,50,5,21,gexf
R-MAT.50.5.21.gexf,3,12.0,1,R-MAT,50,5,21,gexf
R-MAT.50.5.21.gexf,5,12.0,1,R-MAT,50,5,21,gexf
R-MAT.50.5.21.gexf,10,F,F,R-MAT,50,5,21,gexf
R-MAT.50.5.21.gexf,50,F,F,R-MAT,50,5,21,gexf
R-MAT.50.10.21.gexf,2,22.0,1,R-MAT,50,10,21,gexf
R-MAT.50.10.21.gexf,3,22.0,1,R-MAT,50,10,21,gexf
R-MAT.50.10.21.gexf,5,22.0,1,R-MAT,50,10,21,gexf
R-MAT.50.10.21.gexf,10,19.25,9,R-MAT,50,10,21,gexf
R-MAT.50.10.21.gexf,50,F,F,R-MAT,50,10,21,gexf
R-MAT.50.25.21.gexf,2,61.0,1,R-MAT,50,25,21,gexf
R-MAT.50.25.21.gexf,3,61.0,1,R-MAT,50,25,21,gexf
R-MAT.50.25.21.gexf,5,58.8,3,R-MAT,50,25,21,gexf
R-MAT.50.25.21.gexf,10,52.25,4,R-MAT,50,25,21,gexf
R-MAT.50.25.21.gexf,50,F,F,R-MAT,50,25,21,gexf
R-MAT.100.5.21.gexf,2,16.0,1,R-MAT,100,5,21,gexf
R-MAT.100.5.21.gexf,3,16.0,1,R-MAT,100,5,21,gexf
R-MAT.100.5.21.gexf,5,16.0,1,R-MAT,100,5,21,gexf
R-MAT.100.5.21.gexf,10,14.666666666666666,3,R-MAT,100,5,21,gexf
R-MAT.100.5.21.gexf,50,F,F,R-MAT,100,5,21,gexf
R-MAT.100.10.21.gexf,2,42.0,1,R-MAT,100,10,21,gexf
R-MAT.100.10.21.gexf,3,42.0,1,R-MAT,100,10,21,gexf
R-MAT.100.10.21.gexf,5,42.0,1,R-MAT,100,10,21,gexf
R-MAT.100.10.21.gexf,10,36.14285714285714,5,R-MAT,100,10,21,gexf
R-MAT.100.10.21.gexf,50,F,F,R-MAT,100,10,21,gexf
R-MAT.100.25.21.gexf,2,121.0,1,R-MAT,100,25,21,gexf
R-MAT.100.25.21.gexf,3,121.0,1,R-MAT,100,25,21,gexf
R-MAT.100.25.21.gexf,5,121.0,1,R-MAT,100,25,21,gexf
R-MAT.100.25.21.gexf,10,121.0,1,R-MAT,100,25,21,gexf
R-MAT.100.25.21.gexf,50,F,F,R-MAT,100,25,21,gexf
R-MAT.500.5.21.gexf,2,56.0,1,R-MAT,500,5,21,gexf
R-MAT.500.5.21.gexf,3,56.0,1,R-MAT,500,5,21,gexf
R-MAT.500.5.21.gexf,5,56.0,1,R-MAT,500,5,21,gexf
R-MAT.500.5.21.gexf,10,52.8,2,R-MAT,500,5,21,gexf
R-MAT.500.5.21.gexf,50,F,F,R-MAT,500,5,21,gexf
R-MAT.500.10.21.gexf,2,114.0,1,R-MAT,500,10,21,gexf
R-MAT.500.10.21.gexf,3,114.0,1,R-MAT,500,10,21,gexf
R-MAT.500.10.21.gexf,5,114.0,1,R-MAT,500,10,21,gexf
R-MAT.500.10.21.gexf,10,112.44444444444446,3,R-MAT,500,10,21,gexf
R-MAT.500.10.21.gexf,50,84.0,18,R-MAT,500,10,21,gexf
R-MAT.500.25.21.gexf,2,289.0,1,R-MAT,500,25,21,gexf
R-MAT.500.25.21.gexf,3,289.0,1,R-MAT,500,25,21,gexf
R-MAT.500.25.21.gexf,5,289.0,1,R-MAT,500,25,21,gexf
R-MAT.500.25.21.gexf,10,288.2,2,R-MAT,500,25,21,gexf
R-MAT.500.25.21.gexf,50,220.2272727272727,9,R-MAT,500,25,21,gexf
R-MAT.1000.5.21.gexf,2,64.0,1,R-MAT,1000,5,21,gexf
R-MAT.1000.5.21.gexf,3,64.0,1,R-MAT,1000,5,21,gexf
R-MAT.1000.5.21.gexf,5,64.0,1,R-MAT,1000,5,21,gexf
R-MAT.1000.5.21.gexf,10,64.0,1,R-MAT,1000,5,21,gexf
R-MAT.1000.5.21.gexf,50,F,F,R-MAT,1000,5,21,gexf
R-MAT.1000.10.21.gexf,2,123.0,1,R-MAT,1000,10,21,gexf
R-MAT.1000.10.21.gexf,3,123.0,1,R-MAT,1000,10,21,gexf
R-MAT.1000.10.21.gexf,5,123.0,1,R-MAT,1000,10,21,gexf
R-MAT.1000.10.21.gexf,10,123.0,1,R-MAT,1000,10,21,gexf
R-MAT.1000.10.21.gexf,50,106.74418604651164,9,R-MAT,1000,10,21,gexf
R-MAT.1000.25.21.gexf,2,356.0,1,R-MAT,1000,25,21,gexf
R-MAT.1000.25.21.gexf,3,356.0,1,R-MAT,1000,25,21,gexf
R-MAT.1000.25.21.gexf,5,356.0,1,R-MAT,1000,25,21,gexf
R-MAT.1000.25.21.gexf,10,356.0,2,R-MAT,1000,25,21,gexf
R-MAT.1000.25.21.gexf,50,316.67441860465124,9,R-MAT,1000,25,21,gexf
R-MAT.50.5.22.gexf,2,9.0,1,R-MAT,50,5,22,gexf
R-MAT.50.5.22.gexf,3,9.0,1,R-MAT,50,5,22,gexf
R-MAT.50.5.22.gexf,5,8.4,2,R-MAT,50,5,22,gexf
R-MAT.50.5.22.gexf,10,F,F,R-MAT,50,5,22,gexf
R-MAT.50.5.22.gexf,50,F,F,R-MAT,50,5,22,gexf
R-MAT.50.10.22.gexf,2,22.0,1,R-MAT,50,10,22,gexf
R-MAT.50.10.22.gexf,3,22.0,1,R-MAT,50,10,22,gexf
R-MAT.50.10.22.gexf,5,22.000000000000004,1,R-MAT,50,10,22,gexf
R-MAT.50.10.22.gexf,10,13.199999999999998,8,R-MAT,50,10,22,gexf
R-MAT.50.10.22.gexf,50,F,F,R-MAT,50,10,22,gexf
R-MAT.50.25.22.gexf,2,74.0,1,R-MAT,50,25,22,gexf
R-MAT.50.25.22.gexf,3,74.0,1,R-MAT,50,25,22,gexf
R-MAT.50.25.22.gexf,5,74.0,1,R-MAT,50,25,22,gexf
R-MAT.50.25.22.gexf,10,69.3,2,R-MAT,50,25,22,gexf
R-MAT.50.25.22.gexf,50,F,F,R-MAT,50,25,22,gexf
R-MAT.100.5.22.gexf,2,23.0,1,R-MAT,100,5,22,gexf
R-MAT.100.5.22.gexf,3,23.0,1,R-MAT,100,5,22,gexf
R-MAT.100.5.22.gexf,5,23.0,1,R-MAT,100,5,22,gexf
R-MAT.100.5.22.gexf,10,18.333333333333332,6,R-MAT,100,5,22,gexf
R-MAT.100.5.22.gexf,50,F,F,R-MAT,100,5,22,gexf
R-MAT.100.10.22.gexf,2,45.0,1,R-MAT,100,10,22,gexf
R-MAT.100.10.22.gexf,3,45.0,1,R-MAT,100,10,22,gexf
R-MAT.100.10.22.gexf,5,45.0,1,R-MAT,100,10,22,gexf
R-MAT.100.10.22.gexf,10,44.0,2,R-MAT,100,10,22,gexf
R-MAT.100.10.22.gexf,50,F,F,R-MAT,100,10,22,gexf
R-MAT.100.25.22.gexf,2,95.0,1,R-MAT,100,25,22,gexf
R-MAT.100.25.22.gexf,3,95.0,1,R-MAT,100,25,22,gexf
R-MAT.100.25.22.gexf,5,95.0,1,R-MAT,100,25,22,gexf
