construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
card,tabu,sim,Complete.100.1.51.gexf,100,9900,2,1,"[99, 99, 99, 99]",49.94684795304042,49.5962288787751,49.9468479530404,49.5962288787751,159,141,138,0,1,"[49.94684795304042, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.83933676264454, 49.83933676264454, 49.83933676264454, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.5962288787751, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.9468479530404, 49.61399149332169, 49.61399149332169, 49.61399149332169, 49.61399149332169, 49.61399149332169, 49.61399149332169, 49.61399149332169, 49.61399149332169]",Complete,100,1,51,gexf
card,tabu,sim,Complete.100.1.51.gexf,100,9900,3,2,"[99, 99, 99, 99]",49.94684795304042,49.08587553370355,49.94684795304043,49.08587553370355,176,156,153,0,1,"[49.94684795304042, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.46797281448614, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.08587553370355, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.94684795304043, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578, 49.46987472339578]",Complete,100,1,51,gexf
card,tabu,sim,Complete.100.1.51.gexf,100,9900,5,3,"[99, 99, 99, 99]",49.94684795304042,48.38834113491433,48.38834113491433,49.3839480612091,175,175,175,37,0,"[49.94684795304042, 48.38834113491433, 49.3839480612091, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404, 49.946847953040404]",Complete,100,1,51,gexf
card,tabu,sim,Complete.100.1.51.gexf,100,9900,10,4,"[99, 99, 99, 99]",49.94684795304042,43.72304384721507,43.72304384721507,44.6932731058119,148,145,144,25,1,"[49.94684795304042, 43.72304384721507, 44.6932731058119, 45.66924651060358, 46.59789170524092, 46.59789170524092, 46.59789170524092, 47.56794410800294, 48.52046546743557, 48.52046546743557, 48.52046546743557, 49.51607239373034, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.928543414684604, 49.928543414684604, 49.928543414684604, 49.928543414684604, 49.928543414684604, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425, 49.946847953040425]",Complete,100,1,51,gexf
card,tabu,sim,Complete.100.1.51.gexf,100,9900,50,5,"[99, 99, 99, 99]",49.94684795304042,14.684102474962478,14.684102474962478,15.419989653220322,92,78,78,20,0,"[49.94684795304042, 14.684102474962478, 15.419989653220322, 16.372511012652954, 17.055264370967954, 17.924699225752907, 18.4457870430722, 19.115512287961682, 19.678423563265213, 20.519468601905704, 21.237787135609395, 21.954419321181597, 22.767269242002758, 23.762876168297527, 24.497167195430826, 25.412945237616007, 26.106045604662594, 27.076098007424612, 27.076098007424612, 27.876152167240573, 27.876152167240573, 27.876152167240573, 28.739833084507005, 29.710062343103836, 30.638707537741176, 31.43696307232453, 32.208703198826925, 32.208703198826925, 32.208703198826925, 32.208703198826925, 33.05829367768597, 33.05829367768597, 34.03426708247765, 34.03426708247765, 34.74854461070588, 34.74854461070588, 35.43194886518899, 35.43194886518899, 35.43194886518899, 36.118407696878016, 36.905825751454714, 37.69491188605235, 37.69491188605235, 38.44215834167831, 38.44215834167831, 38.44215834167831, 38.44215834167831, 38.44215834167831, 38.44215834167831, 38.44215834167831, 38.44215834167831, 39.03795472338835, 39.03795472338835, 39.03795472338835, 39.03795472338835, 39.03795472338835, 39.56980525514265, 39.56980525514265, 39.56980525514265, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514, 40.167352914722514]",Complete,100,1,51,gexf
card,tabu,sim,Complete.100.20.51.gexf,100,9900,2,1,"[99, 99, 99, 99]",1009,971,971,976,120,81,78,0,2,"[1009, 971, 990, 976, 990, 990, 990, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 1009, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 996, 991]",Complete,100,20,51,gexf
card,tabu,sim,Complete.100.20.51.gexf,100,9900,3,2,"[99, 99, 99, 99]",1009,952,952,971,77,43,43,0,0,"[1009, 952, 971, 971, 971, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990, 990]",Complete,100,20,51,gexf
card,tabu,sim,Complete.100.20.51.gexf,100,9900,5,3,"[99, 99, 99, 99]",1009,915,915,932,53,10,9,17,0,"[1009, 915, 933, 933, 933, 933, 933, 933, 933, 933, 933, 932]",Complete,100,20,51,gexf
card,tabu,sim,Complete.100.20.51.gexf,100,9900,10,4,"[99, 99, 99, 99]",1009,826,826,844,59,9,9,10,0,"[1009, 826, 844, 862, 862, 862, 862, 862, 862, 862, 862]",Complete,100,20,51,gexf
card,tabu,sim,Complete.100.20.51.gexf,100,9900,50,5,"[99, 99, 99, 99]",1009,259,259,270,80,6,6,25,0,"[1009, 259, 270, 285, 302, 302, 302, 302]",Complete,100,20,51,gexf
