construction heuristic,flip fct,step fct,network name,n,m,k,k-index,edge connectivity,initial max-flow,best max-flow,first interdiction max-flow,best search max-flow,delta cost calculations,flips,non-improving flips,tabu-searches in k,tabu-searches in G,list of max-flows,k:0,k:1,k:2,k:3,k:4
cut,cap,first,R-MAT.1000.5.51.gexf,1000,4708,2,1,"[58, 58, 58, 58]",69.0,63.0,63.0,inf,85,0,0,0,0,"[69.0, 63.0]",R-MAT,1000,5,51,gexf
cut,cap,first,R-MAT.1000.5.51.gexf,1000,4708,3,2,"[58, 58, 58, 58]",69.0,61.0,61.0,inf,118,0,0,0,0,"[69.0, 61.0]",R-MAT,1000,5,51,gexf
cut,cap,first,R-MAT.1000.5.51.gexf,1000,4708,5,3,"[58, 58, 58, 58]",69.0,57.0,57.0,inf,134,0,0,0,0,"[69.0, 57.0]",R-MAT,1000,5,51,gexf
cut,cap,first,R-MAT.1000.5.51.gexf,1000,4708,10,4,"[58, 58, 58, 58]",69.0,48.0,48.0,inf,189,0,0,0,0,"[69.0, 48.0]",R-MAT,1000,5,51,gexf
cut,cap,first,R-MAT.1000.5.51.gexf,1000,4708,50,5,"[58, 58, 58, 58]",69.0,8.0,8.0,inf,196,0,0,0,0,"[69.0, 8.0]",R-MAT,1000,5,51,gexf
cut,cap,first,R-MAT.1000.10.51.gexf,1000,9031,2,1,"[88, 88, 88, 88]",134.0,114.0,114.0,inf,22,0,0,0,0,"[134.0, 114.0]",R-MAT,1000,10,51,gexf
cut,cap,first,R-MAT.1000.10.51.gexf,1000,9031,3,2,"[88, 88, 88, 88]",134.0,108.0,108.0,inf,26,0,0,0,0,"[134.0, 108.0]",R-MAT,1000,10,51,gexf
cut,cap,first,R-MAT.1000.10.51.gexf,1000,9031,5,3,"[88, 88, 88, 88]",134.0,100.0,100.0,inf,37,0,0,0,0,"[134.0, 100.0]",R-MAT,1000,10,51,gexf
cut,cap,first,R-MAT.1000.10.51.gexf,1000,9031,10,4,"[88, 88, 88, 88]",134.0,89.0,89.0,inf,66,0,0,0,0,"[134.0, 89.0]",R-MAT,1000,10,51,gexf
cut,cap,first,R-MAT.1000.10.51.gexf,1000,9031,50,5,"[88, 88, 88, 88]",134.0,38.0,38.0,inf,111,0,0,0,0,"[134.0, 38.0]",R-MAT,1000,10,51,gexf
cut,cap,first,R-MAT.1000.25.51.gexf,1000,20666,2,1,"[188, 188, 188, 188]",368.0,322.0,322.0,inf,4,0,0,0,0,"[368.0, 322.0]",R-MAT,1000,25,51,gexf
cut,cap,first,R-MAT.1000.25.51.gexf,1000,20666,3,2,"[188, 188, 188, 188]",368.0,310.0,310.0,inf,7,0,0,0,0,"[368.0, 310.0]",R-MAT,1000,25,51,gexf
cut,cap,first,R-MAT.1000.25.51.gexf,1000,20666,5,3,"[188, 188, 188, 188]",368.0,290.0,290.0,inf,9,0,0,0,0,"[368.0, 290.0]",R-MAT,1000,25,51,gexf
cut,cap,first,R-MAT.1000.25.51.gexf,1000,20666,10,4,"[188, 188, 188, 188]",368.0,256.0,256.0,inf,21,0,0,0,0,"[368.0, 256.0]",R-MAT,1000,25,51,gexf
cut,cap,first,R-MAT.1000.25.51.gexf,1000,20666,50,5,"[188, 188, 188, 188]",368.0,149.0,149.0,inf,36,0,0,0,0,"[368.0, 149.0]",R-MAT,1000,25,51,gexf
cut,cap,first,R-MAT.1000.5.52.gexf,1000,4704,2,1,"[52, 52, 52, 52]",73.0,64.0,64.0,inf,66,0,0,0,0,"[73.0, 64.0]",R-MAT,1000,5,52,gexf
cut,cap,first,R-MAT.1000.5.52.gexf,1000,4704,3,2,"[52, 52, 52, 52]",73.0,60.0,60.0,inf,84,0,0,0,0,"[73.0, 60.0]",R-MAT,1000,5,52,gexf
cut,cap,first,R-MAT.1000.5.52.gexf,1000,4704,5,3,"[52, 52, 52, 52]",73.0,54.0,54.0,inf,84,0,0,0,0,"[73.0, 54.0]",R-MAT,1000,5,52,gexf
cut,cap,first,R-MAT.1000.5.52.gexf,1000,4704,10,4,"[52, 52, 52, 52]",73.0,44.0,44.0,inf,129,0,0,0,0,"[73.0, 44.0]",R-MAT,1000,5,52,gexf
cut,cap,first,R-MAT.1000.5.52.gexf,1000,4704,50,5,"[52, 52, 52, 52]",73.0,2.0,2.0,inf,200,0,0,0,0,"[73.0, 2.0]",R-MAT,1000,5,52,gexf
cut,cap,first,R-MAT.1000.10.52.gexf,1000,9063,2,1,"[104, 104, 104, 104]",147.0,124.0,124.0,inf,16,0,0,0,0,"[147.0, 124.0]",R-MAT,1000,10,52,gexf
