path,edge connectivity,k,max multirute flow,iterations
R-MAT.64.128.1.gexf,53,49,104.54545454545413,40
R-MAT.64.128.1.gexf,53,50,84.99999999999929,50
R-MAT.64.128.1.gexf,53,51,64.99999999999932,49
R-MAT.64.128.1.gexf,53,52,52.99999999999997,50
R-MAT.64.256.1.gexf,60,1,804.0,1
R-MAT.64.256.1.gexf,60,2,804.0,1
R-MAT.64.256.1.gexf,60,3,804.0,1
R-MAT.64.256.1.gexf,60,4,804.0,1
R-MAT.64.256.1.gexf,60,5,804.0,1
R-MAT.64.256.1.gexf,60,6,802.6666666666667,2
R-MAT.64.256.1.gexf,60,7,786.2857142857142,3
R-MAT.64.256.1.gexf,60,8,774.0,2
R-MAT.64.256.1.gexf,60,9,764.4444444444445,2
R-MAT.64.256.1.gexf,60,10,756.8,2
R-MAT.64.256.1.gexf,60,11,750.5454545454545,2
R-MAT.64.256.1.gexf,60,12,745.3333333333334,2
R-MAT.64.256.1.gexf,60,13,740.9230769230769,2
R-MAT.64.256.1.gexf,60,14,737.1428571428571,3
R-MAT.64.256.1.gexf,60,15,733.8666666666667,2
R-MAT.64.256.1.gexf,60,16,731.0,2
R-MAT.64.256.1.gexf,60,17,722.5714285714284,6
R-MAT.64.256.1.gexf,60,18,710.3076923076922,10
R-MAT.64.256.1.gexf,60,19,694.2857142857142,7
R-MAT.64.256.1.gexf,60,20,680.3999999999999,8
R-MAT.64.256.1.gexf,60,21,668.25,7
R-MAT.64.256.1.gexf,60,22,657.5294117647059,7
R-MAT.64.256.1.gexf,60,23,646.5882352941176,8
R-MAT.64.256.1.gexf,60,24,636.1111111111111,8
R-MAT.64.256.1.gexf,60,25,626.7368421052633,8
R-MAT.64.256.1.gexf,60,26,618.0000000000001,10
R-MAT.64.256.1.gexf,60,27,607.1578947368422,10
R-MAT.64.256.1.gexf,60,28,596.7894736842105,11
R-MAT.64.256.1.gexf,60,29,585.7894736842105,13
R-MAT.64.256.1.gexf,60,30,575.05,14
R-MAT.64.256.1.gexf,60,31,564.7999999999998,13
R-MAT.64.256.1.gexf,60,32,553.6666666666665,17
R-MAT.64.256.1.gexf,60,33,540.2222222222226,17
R-MAT.64.256.1.gexf,60,34,526.8421052631581,17
R-MAT.64.256.1.gexf,60,35,513.4736842105261,19
R-MAT.64.256.1.gexf,60,36,501.3500000000001,19
R-MAT.64.256.1.gexf,60,37,489.52941176470574,22
R-MAT.64.256.1.gexf,60,38,474.50000000000006,22
R-MAT.64.256.1.gexf,60,39,457.49999999999994,25
R-MAT.64.256.1.gexf,60,40,439.2857142857144,29
R-MAT.64.256.1.gexf,60,41,419.99999999999994,29
R-MAT.64.256.1.gexf,60,42,396.92307692307674,32
R-MAT.64.256.1.gexf,60,43,377.14285714285666,32
R-MAT.64.256.1.gexf,60,44,359.99999999999983,32
R-MAT.64.256.1.gexf,60,45,343.4666666666663,32
R-MAT.64.256.1.gexf,60,46,328.99999999999983,32
R-MAT.64.256.1.gexf,60,47,310.1538461538457,38
