path,k,max multirute flow,iterations,k:0,k:1,k:2,k:3,k:4,k:5
Rand.Uni.50.10.3.gexf,10,4.028103094754268,10,Rand,Uni,50,10,3,gexf
Rand.Uni.50.10.3.gexf,50,F,F,Rand,Uni,50,10,3,gexf
Rand.Uni.50.25.3.gexf,2,19.68161955856187,1,Rand,Uni,50,25,3,gexf
Rand.Uni.50.25.3.gexf,3,19.68161955856187,1,Rand,Uni,50,25,3,gexf
Rand.Uni.50.25.3.gexf,5,19.68161955856187,1,Rand,Uni,50,25,3,gexf
Rand.Uni.50.25.3.gexf,10,19.68161955856187,1,Rand,Uni,50,25,3,gexf
Rand.Uni.50.25.3.gexf,50,F,F,Rand,Uni,50,25,3,gexf
Rand.Uni.100.5.3.gexf,2,2.9139162516353294,1,Rand,Uni,100,5,3,gexf
Rand.Uni.100.5.3.gexf,3,2.9139162516353294,1,Rand,Uni,100,5,3,gexf
Rand.Uni.100.5.3.gexf,5,2.802089859069379,2,Rand,Uni,100,5,3,gexf
Rand.Uni.100.5.3.gexf,10,F,F,Rand,Uni,100,5,3,gexf
Rand.Uni.100.5.3.gexf,50,F,F,Rand,Uni,100,5,3,gexf
Rand.Uni.100.10.3.gexf,2,11.244425464256397,1,Rand,Uni,100,10,3,gexf
Rand.Uni.100.10.3.gexf,3,11.244425464256397,1,Rand,Uni,100,10,3,gexf
Rand.Uni.100.10.3.gexf,5,11.244425464256397,1,Rand,Uni,100,10,3,gexf
Rand.Uni.100.10.3.gexf,10,11.244425464256397,1,Rand,Uni,100,10,3,gexf
Rand.Uni.100.10.3.gexf,50,F,F,Rand,Uni,100,10,3,gexf
Rand.Uni.100.25.3.gexf,2,13.857271761480044,1,Rand,Uni,100,25,3,gexf
Rand.Uni.100.25.3.gexf,3,13.857271761480044,1,Rand,Uni,100,25,3,gexf
Rand.Uni.100.25.3.gexf,5,13.857271761480044,1,Rand,Uni,100,25,3,gexf
Rand.Uni.100.25.3.gexf,10,13.857271761480044,2,Rand,Uni,100,25,3,gexf
Rand.Uni.100.25.3.gexf,50,F,F,Rand,Uni,100,25,3,gexf
Rand.Uni.500.5.3.gexf,2,3.619245218313734,1,Rand,Uni,500,5,3,gexf
Rand.Uni.500.5.3.gexf,3,3.5787477522051354,2,Rand,Uni,500,5,3,gexf
Rand.Uni.500.5.3.gexf,5,2.936775842247868,3,Rand,Uni,500,5,3,gexf
Rand.Uni.500.5.3.gexf,10,F,F,Rand,Uni,500,5,3,gexf
Rand.Uni.500.5.3.gexf,50,F,F,Rand,Uni,500,5,3,gexf
Rand.Uni.500.10.3.gexf,2,8.518575761912608,1,Rand,Uni,500,10,3,gexf
Rand.Uni.500.10.3.gexf,3,8.518575761912608,1,Rand,Uni,500,10,3,gexf
Rand.Uni.500.10.3.gexf,5,8.518575761912608,1,Rand,Uni,500,10,3,gexf
Rand.Uni.500.10.3.gexf,10,8.191020121410958,4,Rand,Uni,500,10,3,gexf
Rand.Uni.500.10.3.gexf,50,F,F,Rand,Uni,500,10,3,gexf
Rand.Uni.500.25.3.gexf,2,19.452987986046075,1,Rand,Uni,500,25,3,gexf
Rand.Uni.500.25.3.gexf,3,19.452987986046075,1,Rand,Uni,500,25,3,gexf
Rand.Uni.500.25.3.gexf,5,19.452987986046075,1,Rand,Uni,500,25,3,gexf
Rand.Uni.500.25.3.gexf,10,19.452987986046075,1,Rand,Uni,500,25,3,gexf
Rand.Uni.500.25.3.gexf,50,F,F,Rand,Uni,500,25,3,gexf
Rand.Uni.1000.5.3.gexf,2,3.2027573048219544,1,Rand,Uni,1000,5,3,gexf
Rand.Uni.1000.5.3.gexf,3,3.2027573048219544,2,Rand,Uni,1000,5,3,gexf
Rand.Uni.1000.5.3.gexf,5,1.8790489063706117,6,Rand,Uni,1000,5,3,gexf
Rand.Uni.1000.5.3.gexf,10,F,F,Rand,Uni,1000,5,3,gexf
Rand.Uni.1000.5.3.gexf,50,F,F,Rand,Uni,1000,5,3,gexf
Rand.Uni.1000.10.3.gexf,2,9.75161635832831,1,Rand,Uni,1000,10,3,gexf
Rand.Uni.1000.10.3.gexf,3,9.75161635832831,1,Rand,Uni,1000,10,3,gexf
Rand.Uni.1000.10.3.gexf,5,9.75161635832831,1,Rand,Uni,1000,10,3,gexf
Rand.Uni.1000.10.3.gexf,10,9.242314296396112,7,Rand,Uni,1000,10,3,gexf
Rand.Uni.1000.10.3.gexf,50,F,F,Rand,Uni,1000,10,3,gexf
Rand.Uni.1000.25.3.gexf,2,17.57383221329008,1,Rand,Uni,1000,25,3,gexf
Rand.Uni.1000.25.3.gexf,3,17.57383221329008,1,Rand,Uni,1000,25,3,gexf
Rand.Uni.1000.25.3.gexf,5,17.57383221329008,1,Rand,Uni,1000,25,3,gexf
Rand.Uni.1000.25.3.gexf,10,17.57383221329008,1,Rand,Uni,1000,25,3,gexf
Rand.Uni.1000.25.3.gexf,50,F,F,Rand,Uni,1000,25,3,gexf
Rand.Uni.50.5.4.gexf,2,2.6952836465620313,1,Rand,Uni,50,5,4,gexf
Rand.Uni.50.5.4.gexf,3,2.601371212615625,2,Rand,Uni,50,5,4,gexf
Rand.Uni.50.5.4.gexf,5,1.0269193712268954,6,Rand,Uni,50,5,4,gexf
Rand.Uni.50.5.4.gexf,10,F,F,Rand,Uni,50,5,4,gexf
Rand.Uni.50.5.4.gexf,50,F,F,Rand,Uni,50,5,4,gexf
Rand.Uni.50.10.4.gexf,2,8.554117792416115,1,Rand,Uni,50,10,4,gexf
Rand.Uni.50.10.4.gexf,3,8.554117792416115,1,Rand,Uni,50,10,4,gexf
Rand.Uni.50.10.4.gexf,5,8.554117792416115,1,Rand,Uni,50,10,4,gexf
Rand.Uni.50.10.4.gexf,10,8.372490549931348,5,Rand,Uni,50,10,4,gexf
Rand.Uni.50.10.4.gexf,50,F,F,Rand,Uni,50,10,4,gexf
Rand.Uni.50.25.4.gexf,2,20.354650329627137,1,Rand,Uni,50,25,4,gexf
Rand.Uni.50.25.4.gexf,3,20.354650329627137,1,Rand,Uni,50,25,4,gexf
Rand.Uni.50.25.4.gexf,5,20.354650329627137,1,Rand,Uni,50,25,4,gexf
Rand.Uni.50.25.4.gexf,10,20.354650329627137,1,Rand,Uni,50,25,4,gexf
Rand.Uni.50.25.4.gexf,50,F,F,Rand,Uni,50,25,4,gexf
Rand.Uni.100.5.4.gexf,2,5.846957433107822,1,Rand,Uni,100,5,4,gexf
Rand.Uni.100.5.4.gexf,3,5.846957433107822,1,Rand,Uni,100,5,4,gexf
Rand.Uni.100.5.4.gexf,5,5.830612240612316,2,Rand,Uni,100,5,4,gexf
Rand.Uni.100.5.4.gexf,10,0.6648683342736258-BREAK,11,Rand,Uni,100,5,4,gexf
Rand.Uni.100.5.4.gexf,50,F,F,Rand,Uni,100,5,4,gexf
Rand.Uni.100.10.4.gexf,2,6.373433866044136,1,Rand,Uni,100,10,4,gexf
Rand.Uni.100.10.4.gexf,3,6.373433866044136,1,Rand,Uni,100,10,4,gexf
Rand.Uni.100.10.4.gexf,5,6.373433866044136,1,Rand,Uni,100,10,4,gexf
Rand.Uni.100.10.4.gexf,10,1.544783832727463,9,Rand,Uni,100,10,4,gexf
Rand.Uni.100.10.4.gexf,50,F,F,Rand,Uni,100,10,4,gexf
